Log Start Time,2026-01-17T20:30:06
Delta uS,V Ch1,V Ch2, I, Temp, RTC Stamp
550.0,2.091,0.0,0.0000,76,2026-01-17T20:30:35
552.0,1.489,0.0,0.0000,76,2026-01-17T20:30:35
550.0,1.174,0.0,0.0000,76,2026-01-17T20:30:35
95882.0,8.133,0.0,0.0000,76,2026-01-17T20:30:35
574.0,2.176,0.0,0.0000,76,2026-01-17T20:30:35
558.0,3.207,0.0,0.0000,76,2026-01-17T20:30:35
552.0,4.525,0.0,0.0000,76,2026-01-17T20:30:35
552.0,5.899,0.0,0.0000,76,2026-01-17T20:30:35
550.0,7.217,0.0,0.0000,76,2026-01-17T20:30:35
550.0,8.133,0.0,0.0000,76,2026-01-17T20:30:35
552.0,8.448,0.0,0.0000,76,2026-01-17T20:30:35
550.0,1.546,0.0,0.0000,76,2026-01-17T20:30:35
550.0,2.205,0.0,0.0000,76,2026-01-17T20:30:35
552.0,3.351,0.0,0.0000,76,2026-01-17T20:30:35
552.0,4.783,0.0,0.0000,76,2026-01-17T20:30:35
548.0,6.272,0.0,0.0000,76,2026-01-17T20:30:35
550.0,7.475,0.0,0.0000,76,2026-01-17T20:30:35
550.0,1.947,0.0,0.0000,76,2026-01-17T20:30:35
552.0,1.489,0.0,0.0000,76,2026-01-17T20:30:35
548.0,1.833,0.0,0.0000,76,2026-01-17T20:30:35
554.0,2.807,0.0,0.0000,76,2026-01-17T20:30:35
550.0,4.296,0.0,0.0000,76,2026-01-17T20:30:35
550.0,5.899,0.0,0.0000,76,2026-01-17T20:30:35
550.0,3.265,0.0,0.0000,76,2026-01-17T20:30:35
552.0,2.062,0.0,0.0000,76,2026-01-17T20:30:35
550.0,1.546,0.0,0.0000,76,2026-01-17T20:30:35
29086.0,2.434,0.0,0.0000,76,2026-01-17T20:30:35
576.0,4.496,0.0,0.0000,76,2026-01-17T20:30:35
554.0,6.816,0.0,0.0000,76,2026-01-17T20:30:35
552.0,8.219,0.0,0.0000,76,2026-01-17T20:30:35
550.0,7.875,0.0,0.0000,76,2026-01-17T20:30:35
552.0,6.014,0.0,0.0000,76,2026-01-17T20:30:35
550.0,3.580,0.0,0.0000,76,2026-01-17T20:30:35
550.0,7.360,0.0,0.0000,76,2026-01-17T20:30:35
552.0,8.334,0.0,0.0000,76,2026-01-17T20:30:35
550.0,7.503,0.0,0.0000,76,2026-01-17T20:30:35
550.0,5.298,0.0,0.0000,76,2026-01-17T20:30:35
552.0,2.835,0.0,0.0000,76,2026-01-17T20:30:35
548.0,1.632,0.0,0.0000,76,2026-01-17T20:30:35
556.0,8.162,0.0,0.0000,76,2026-01-17T20:30:35
548.0,6.587,0.0,0.0000,76,2026-01-17T20:30:35
552.0,4.067,0.0,0.0000,76,2026-01-17T20:30:35
548.0,2.062,0.0,0.0000,76,2026-01-17T20:30:35
552.0,1.747,0.0,0.0000,76,2026-01-17T20:30:35
552.0,3.322,0.0,0.0000,76,2026-01-17T20:30:35
548.0,5.327,0.0,0.0000,76,2026-01-17T20:30:35
552.0,2.807,0.0,0.0000,76,2026-01-17T20:30:35
550.0,1.661,0.0,0.0000,76,2026-01-17T20:30:35
550.0,2.606,0.0,0.0000,76,2026-01-17T20:30:35
552.0,5.069,0.0,0.0000,76,2026-01-17T20:30:35
548.0,7.446,0.0,0.0000,76,2026-01-17T20:30:35
552.0,1.833,0.0,0.0000,76,2026-01-17T20:30:35
29456.0,2.262,0.0,0.0000,76,2026-01-17T20:30:35
27812.0,4.067,0.0,0.0000,76,2026-01-17T20:30:35
568.0,7.618,0.0,0.0000,76,2026-01-17T20:30:35
552.0,7.188,0.0,0.0000,76,2026-01-17T20:30:35
552.0,3.494,0.0,0.0000,76,2026-01-17T20:30:35
552.0,7.761,0.0,0.0000,76,2026-01-17T20:30:35
552.0,6.816,0.0,0.0000,76,2026-01-17T20:30:35
552.0,3.007,0.0,0.0000,76,2026-01-17T20:30:35
548.0,2.262,0.0,0.0000,76,2026-01-17T20:30:35
552.0,5.756,0.0,0.0000,76,2026-01-17T20:30:35
550.0,7.990,0.0,0.0000,76,2026-01-17T20:30:35
550.0,2.692,0.0,0.0000,76,2026-01-17T20:30:35
552.0,6.472,0.0,0.0000,76,2026-01-17T20:30:35
550.0,7.875,0.0,0.0000,76,2026-01-17T20:30:35
554.0,4.697,0.0,0.0000,76,2026-01-17T20:30:35
548.0,1.947,0.0,0.0000,76,2026-01-17T20:30:35
552.0,4.153,0.0,0.0000,76,2026-01-17T20:30:35
550.0,3.694,0.0,0.0000,76,2026-01-17T20:30:35
550.0,2.005,0.0,0.0000,76,2026-01-17T20:30:35
552.0,5.212,0.0,0.0000,76,2026-01-17T20:30:35
550.0,7.933,0.0,0.0000,76,2026-01-17T20:30:35
550.0,5.785,0.0,0.0000,76,2026-01-17T20:30:35
552.0,2.205,0.0,0.0000,76,2026-01-17T20:30:35
550.0,7.904,0.0,0.0000,76,2026-01-17T20:30:35
550.0,4.668,0.0,0.0000,76,2026-01-17T20:30:35
552.0,1.947,0.0,0.0000,76,2026-01-17T20:30:35
548.0,4.525,0.0,0.0000,76,2026-01-17T20:30:35
552.0,7.847,0.0,0.0000,76,2026-01-17T20:30:35
550.0,6.186,0.0,0.0000,76,2026-01-17T20:30:35
550.0,2.377,0.0,0.0000,76,2026-01-17T20:30:35
552.0,7.933,0.0,0.0000,76,2026-01-17T20:30:35
548.0,4.811,0.0,0.0000,76,2026-01-17T20:30:35
552.0,1.976,0.0,0.0000,76,2026-01-17T20:30:35
550.0,4.439,0.0,0.0000,76,2026-01-17T20:30:35
554.0,7.875,0.0,0.0000,76,2026-01-17T20:30:35
550.0,5.985,0.0,0.0000,76,2026-01-17T20:30:35
31610.0,6.329,0.0,0.0000,76,2026-01-17T20:30:35
566.0,2.205,0.0,0.0000,76,2026-01-17T20:30:35
554.0,4.611,0.0,0.0000,76,2026-01-17T20:30:35
552.0,7.790,0.0,0.0000,76,2026-01-17T20:30:35
552.0,4.095,0.0,0.0000,76,2026-01-17T20:30:35
552.0,2.492,0.0,0.0000,76,2026-01-17T20:30:35
548.0,5.355,0.0,0.0000,76,2026-01-17T20:30:35
556.0,2.148,0.0,0.0000,76,2026-01-17T20:30:35
550.0,5.814,0.0,0.0000,76,2026-01-17T20:30:35
550.0,7.446,0.0,0.0000,76,2026-01-17T20:30:35
552.0,3.036,0.0,0.0000,76,2026-01-17T20:30:35
548.0,3.437,0.0,0.0000,76,2026-01-17T20:30:35
552.0,4.009,0.0,0.0000,76,2026-01-17T20:30:35
552.0,2.663,0.0,0.0000,76,2026-01-17T20:30:35
548.0,7.102,0.0,0.0000,76,2026-01-17T20:30:35
552.0,6.129,0.0,0.0000,76,2026-01-17T20:30:35
550.0,2.176,0.0,0.0000,76,2026-01-17T20:30:35
550.0,5.269,0.0,0.0000,76,2026-01-17T20:30:35
552.0,2.549,0.0,0.0000,76,2026-01-17T20:30:35
552.0,4.210,0.0,0.0000,76,2026-01-17T20:30:35
548.0,7.790,0.0,0.0000,76,2026-01-17T20:30:35
552.0,4.038,0.0,0.0000,76,2026-01-17T20:30:35
550.0,2.692,0.0,0.0000,76,2026-01-17T20:30:35
550.0,7.217,0.0,0.0000,76,2026-01-17T20:30:35
552.0,2.320,0.0,0.0000,76,2026-01-17T20:30:35
548.0,6.644,0.0,0.0000,76,2026-01-17T20:30:35
30276.0,3.122,0.0,0.0000,76,2026-01-17T20:30:35
568.0,7.589,0.0,0.0000,76,2026-01-17T20:30:35
554.0,3.895,0.0,0.0000,76,2026-01-17T20:30:35
29208.0,2.635,0.0,0.0000,76,2026-01-17T20:30:35
578.0,6.358,0.0,0.0000,76,2026-01-17T20:30:35
556.0,5.098,0.0,0.0000,76,2026-01-17T20:30:35
552.0,3.351,0.0,0.0000,76,2026-01-17T20:30:35
548.0,3.666,0.0,0.0000,76,2026-01-17T20:30:35
552.0,4.725,0.0,0.0000,76,2026-01-17T20:30:35
552.0,6.615,0.0,0.0000,76,2026-01-17T20:30:35
548.0,2.520,0.0,0.0000,76,2026-01-17T20:30:35
552.0,7.217,0.0,0.0000,76,2026-01-17T20:30:35
550.0,3.752,0.0,0.0000,76,2026-01-17T20:30:35
554.0,7.360,0.0,0.0000,76,2026-01-17T20:30:35
550.0,2.692,0.0,0.0000,76,2026-01-17T20:30:35
550.0,6.329,0.0,0.0000,76,2026-01-17T20:30:35
552.0,4.983,0.0,0.0000,76,2026-01-17T20:30:35
550.0,3.580,0.0,0.0000,76,2026-01-17T20:30:35
550.0,7.274,0.0,0.0000,76,2026-01-17T20:30:35
552.0,5.155,0.0,0.0000,76,2026-01-17T20:30:35
548.0,6.186,0.0,0.0000,76,2026-01-17T20:30:35
552.0,2.807,0.0,0.0000,76,2026-01-17T20:30:35
550.0,7.417,0.0,0.0000,76,2026-01-17T20:30:35
550.0,2.978,0.0,0.0000,76,2026-01-17T20:30:35
550.0,5.957,0.0,0.0000,76,2026-01-17T20:30:35
550.0,2.549,0.0,0.0000,76,2026-01-17T20:30:35
552.0,7.188,0.0,0.0000,76,2026-01-17T20:30:35
550.0,3.580,0.0,0.0000,76,2026-01-17T20:30:35
550.0,5.126,0.0,0.0000,76,2026-01-17T20:30:35
552.0,6.071,0.0,0.0000,76,2026-01-17T20:30:35
548.0,2.978,0.0,0.0000,76,2026-01-17T20:30:35
552.0,7.389,0.0,0.0000,76,2026-01-17T20:30:35
550.0,4.611,0.0,0.0000,76,2026-01-17T20:30:35
554.0,6.415,0.0,0.0000,76,2026-01-17T20:30:35
548.0,2.807,0.0,0.0000,76,2026-01-17T20:30:35
552.0,7.389,0.0,0.0000,76,2026-01-17T20:30:35
550.0,2.921,0.0,0.0000,76,2026-01-17T20:30:35
550.0,6.129,0.0,0.0000,76,2026-01-17T20:30:35
552.0,2.635,0.0,0.0000,76,2026-01-17T20:30:35
548.0,7.303,0.0,0.0000,76,2026-01-17T20:30:35
552.0,3.064,0.0,0.0000,76,2026-01-17T20:30:35
550.0,6.071,0.0,0.0000,76,2026-01-17T20:30:35
550.0,4.868,0.0,0.0000,76,2026-01-17T20:30:35
552.0,4.009,0.0,0.0000,76,2026-01-17T20:30:35
548.0,3.036,0.0,0.0000,76,2026-01-17T20:30:35
552.0,6.100,0.0,0.0000,76,2026-01-17T20:30:35
550.0,4.840,0.0,0.0000,76,2026-01-17T20:30:35
550.0,4.067,0.0,0.0000,76,2026-01-17T20:30:35
552.0,6.644,0.0,0.0000,76,2026-01-17T20:30:35
548.0,2.778,0.0,0.0000,76,2026-01-17T20:30:35
552.0,4.496,0.0,0.0000,76,2026-01-17T20:30:35
93472.0,5.298,0.0,0.0000,76,2026-01-17T20:30:35
568.0,5.728,0.0,0.0000,76,2026-01-17T20:30:35
554.0,3.408,0.0,0.0000,76,2026-01-17T20:30:35
552.0,6.787,0.0,0.0000,76,2026-01-17T20:30:35
554.0,5.670,0.0,0.0000,76,2026-01-17T20:30:35
550.0,3.465,0.0,0.0000,76,2026-01-17T20:30:35
550.0,6.730,0.0,0.0000,76,2026-01-17T20:30:35
552.0,3.694,0.0,0.0000,76,2026-01-17T20:30:35
550.0,5.155,0.0,0.0000,76,2026-01-17T20:30:35
550.0,5.871,0.0,0.0000,76,2026-01-17T20:30:35
552.0,3.837,0.0,0.0000,76,2026-01-17T20:30:35
548.0,4.983,0.0,0.0000,76,2026-01-17T20:30:35
552.0,6.043,0.0,0.0000,76,2026-01-17T20:30:35
550.0,3.236,0.0,0.0000,76,2026-01-17T20:30:35
550.0,6.558,0.0,0.0000,76,2026-01-17T20:30:35
552.0,4.324,0.0,0.0000,76,2026-01-17T20:30:35
548.0,3.207,0.0,0.0000,76,2026-01-17T20:30:35
552.0,6.300,0.0,0.0000,76,2026-01-17T20:30:35
552.0,4.725,0.0,0.0000,76,2026-01-17T20:30:35
548.0,4.009,0.0,0.0000,76,2026-01-17T20:30:35
552.0,6.644,0.0,0.0000,76,2026-01-17T20:30:35
550.0,3.379,0.0,0.0000,76,2026-01-17T20:30:35
550.0,5.584,0.0,0.0000,76,2026-01-17T20:30:35
552.0,6.673,0.0,0.0000,76,2026-01-17T20:30:35
552.0,3.780,0.0,0.0000,76,2026-01-17T20:30:35
552.0,4.954,0.0,0.0000,76,2026-01-17T20:30:35
548.0,6.214,0.0,0.0000,76,2026-01-17T20:30:35
552.0,3.207,0.0,0.0000,76,2026-01-17T20:30:35
550.0,6.214,0.0,0.0000,76,2026-01-17T20:30:35
550.0,6.558,0.0,0.0000,76,2026-01-17T20:30:35
552.0,3.351,0.0,0.0000,76,2026-01-17T20:30:35
550.0,5.642,0.0,0.0000,76,2026-01-17T20:30:35
42888.0,3.551,0.0,0.0000,76,2026-01-17T20:30:35
576.0,5.613,0.0,0.0000,76,2026-01-17T20:30:35
554.0,6.043,0.0,0.0000,76,2026-01-17T20:30:35
554.0,3.837,0.0,0.0000,76,2026-01-17T20:30:35
550.0,4.382,0.0,0.0000,76,2026-01-17T20:30:35
550.0,6.358,0.0,0.0000,76,2026-01-17T20:30:35
550.0,4.983,0.0,0.0000,76,2026-01-17T20:30:35
552.0,3.866,0.0,0.0000,76,2026-01-17T20:30:35
550.0,4.324,0.0,0.0000,76,2026-01-17T20:30:35
550.0,6.300,0.0,0.0000,76,2026-01-17T20:30:35
552.0,5.126,0.0,0.0000,76,2026-01-17T20:30:35
548.0,3.608,0.0,0.0000,76,2026-01-17T20:30:35
552.0,5.241,0.0,0.0000,76,2026-01-17T20:30:35
550.0,6.157,0.0,0.0000,76,2026-01-17T20:30:35
550.0,5.441,0.0,0.0000,76,2026-01-17T20:30:35
554.0,3.637,0.0,0.0000,76,2026-01-17T20:30:35
550.0,4.868,0.0,0.0000,76,2026-01-17T20:30:35
552.0,6.300,0.0,0.0000,76,2026-01-17T20:30:35
550.0,4.639,0.0,0.0000,76,2026-01-17T20:30:35
550.0,3.723,0.0,0.0000,76,2026-01-17T20:30:35
552.0,4.525,0.0,0.0000,76,2026-01-17T20:30:35
550.0,6.243,0.0,0.0000,76,2026-01-17T20:30:35
550.0,5.212,0.0,0.0000,76,2026-01-17T20:30:35
552.0,3.637,0.0,0.0000,76,2026-01-17T20:30:35
548.0,4.954,0.0,0.0000,76,2026-01-17T20:30:35
552.0,6.272,0.0,0.0000,76,2026-01-17T20:30:35
550.0,5.814,0.0,0.0000,76,2026-01-17T20:30:35
550.0,3.895,0.0,0.0000,76,2026-01-17T20:30:35
552.0,4.353,0.0,0.0000,76,2026-01-17T20:30:35
550.0,6.129,0.0,0.0000,76,2026-01-17T20:30:35
550.0,5.498,0.0,0.0000,76,2026-01-17T20:30:35
552.0,3.752,0.0,0.0000,76,2026-01-17T20:30:35
30380.0,9.107,0.0,0.0000,76,2026-01-17T20:30:35
27494.0,6.988,0.0,0.0000,76,2026-01-17T20:30:35
36946.0,0.515,0.0,0.0000,76,2026-01-17T20:30:35
27688.0,8.505,0.0,0.0000,76,2026-01-17T20:30:35
81556.0,7.245,0.0,0.0000,76,2026-01-17T20:30:35
572.0,7.475,0.0,0.0000,76,2026-01-17T20:30:35
45318.0,0.945,0.0,0.0000,76,2026-01-17T20:30:35
27528.0,5.155,0.0,0.0000,76,2026-01-17T20:30:35
27626.0,8.420,0.0,0.0000,76,2026-01-17T20:30:35
32522.0,0.544,0.0,0.0000,76,2026-01-17T20:30:36
27712.0,9.937,0.0,0.0000,76,2026-01-17T20:30:36
27590.0,1.088,0.0,0.0000,76,2026-01-17T20:30:36
26616.0,6.472,0.0,0.0000,76,2026-01-17T20:30:36
568.0,6.787,0.0,0.0000,76,2026-01-17T20:30:36
80976.0,8.362,0.0,0.0000,76,2026-01-17T20:30:36
27610.0,1.088,0.0,0.0000,76,2026-01-17T20:30:36
27794.0,8.849,0.0,0.0000,76,2026-01-17T20:30:36
27824.0,1.375,0.0,0.0000,76,2026-01-17T20:30:36
568.0,1.661,0.0,0.0000,76,2026-01-17T20:30:36
27938.0,7.475,0.0,0.0000,76,2026-01-17T20:30:36
570.0,7.160,0.0,0.0000,76,2026-01-17T20:30:36
556.0,6.844,0.0,0.0000,76,2026-01-17T20:30:36
550.0,6.501,0.0,0.0000,76,2026-01-17T20:30:36
550.0,6.129,0.0,0.0000,76,2026-01-17T20:30:36
550.0,5.728,0.0,0.0000,76,2026-01-17T20:30:36
28622.0,6.157,0.0,0.0000,76,2026-01-17T20:30:36
562.0,6.501,0.0,0.0000,76,2026-01-17T20:30:36
550.0,6.873,0.0,0.0000,76,2026-01-17T20:30:36
556.0,7.217,0.0,0.0000,76,2026-01-17T20:30:36
550.0,7.532,0.0,0.0000,76,2026-01-17T20:30:36
550.0,7.875,0.0,0.0000,76,2026-01-17T20:30:36
35778.0,0.601,0.0,0.0000,76,2026-01-17T20:30:36
90842.0,0.888,0.0,0.0000,76,2026-01-17T20:30:36
27778.0,4.725,0.0,0.0000,76,2026-01-17T20:30:36
570.0,4.267,0.0,0.0000,76,2026-01-17T20:30:36
27948.0,9.794,0.0,0.0000,76,2026-01-17T20:30:36
27800.0,2.205,0.0,0.0000,76,2026-01-17T20:30:36
566.0,2.635,0.0,0.0000,76,2026-01-17T20:30:36
556.0,3.064,0.0,0.0000,76,2026-01-17T20:30:36
554.0,3.551,0.0,0.0000,76,2026-01-17T20:30:36
33712.0,0.601,0.0,0.0000,76,2026-01-17T20:30:36
560.0,0.888,0.0,0.0000,76,2026-01-17T20:30:36
552.0,1.174,0.0,0.0000,76,2026-01-17T20:30:36
552.0,1.575,0.0,0.0000,76,2026-01-17T20:30:36
550.0,1.947,0.0,0.0000,76,2026-01-17T20:30:36
550.0,2.377,0.0,0.0000,76,2026-01-17T20:30:36
28018.0,0.544,0.0,0.0000,76,2026-01-17T20:30:36
27606.0,6.615,0.0,0.0000,76,2026-01-17T20:30:36
568.0,6.100,0.0,0.0000,76,2026-01-17T20:30:36
554.0,5.556,0.0,0.0000,76,2026-01-17T20:30:36
552.0,5.040,0.0,0.0000,76,2026-01-17T20:30:36
550.0,4.468,0.0,0.0000,76,2026-01-17T20:30:36
552.0,3.952,0.0,0.0000,76,2026-01-17T20:30:36
548.0,3.408,0.0,0.0000,76,2026-01-17T20:30:36
28576.0,8.448,0.0,0.0000,76,2026-01-17T20:30:36
570.0,7.990,0.0,0.0000,76,2026-01-17T20:30:36
554.0,7.560,0.0,0.0000,76,2026-01-17T20:30:36
552.0,7.045,0.0,0.0000,76,2026-01-17T20:30:36
552.0,6.558,0.0,0.0000,76,2026-01-17T20:30:36
552.0,6.272,0.0,0.0000,76,2026-01-17T20:30:36
548.0,5.699,0.0,0.0000,76,2026-01-17T20:30:36
552.0,5.155,0.0,0.0000,76,2026-01-17T20:30:36
550.0,4.582,0.0,0.0000,76,2026-01-17T20:30:36
550.0,4.009,0.0,0.0000,76,2026-01-17T20:30:36
552.0,3.494,0.0,0.0000,76,2026-01-17T20:30:36
73872.0,0.888,0.0,0.0000,76,2026-01-17T20:30:36
29844.0,0.515,0.0,0.0000,76,2026-01-17T20:30:36
558.0,0.859,0.0,0.0000,76,2026-01-17T20:30:36
550.0,1.203,0.0,0.0000,76,2026-01-17T20:30:36
554.0,1.690,0.0,0.0000,76,2026-01-17T20:30:36
550.0,2.205,0.0,0.0000,76,2026-01-17T20:30:36
552.0,2.749,0.0,0.0000,76,2026-01-17T20:30:36
550.0,3.064,0.0,0.0000,76,2026-01-17T20:30:36
550.0,3.608,0.0,0.0000,76,2026-01-17T20:30:36
552.0,4.238,0.0,0.0000,76,2026-01-17T20:30:36
552.0,4.926,0.0,0.0000,76,2026-01-17T20:30:36
548.0,5.527,0.0,0.0000,76,2026-01-17T20:30:36
552.0,6.186,0.0,0.0000,76,2026-01-17T20:30:36
550.0,6.472,0.0,0.0000,76,2026-01-17T20:30:36
554.0,7.074,0.0,0.0000,76,2026-01-17T20:30:36
550.0,7.646,0.0,0.0000,76,2026-01-17T20:30:36
550.0,8.133,0.0,0.0000,76,2026-01-17T20:30:36
552.0,8.620,0.0,0.0000,76,2026-01-17T20:30:36
550.0,9.050,0.0,0.0000,76,2026-01-17T20:30:36
30126.0,9.565,0.0,0.0000,76,2026-01-17T20:30:36
28590.0,9.851,0.0,0.0000,76,2026-01-17T20:30:36
29814.0,9.565,0.0,0.0000,76,2026-01-17T20:30:36
27404.0,8.964,0.0,0.0000,76,2026-01-17T20:30:36
572.0,8.477,0.0,0.0000,76,2026-01-17T20:30:36
560.0,7.933,0.0,0.0000,76,2026-01-17T20:30:36
550.0,7.303,0.0,0.0000,76,2026-01-17T20:30:36
550.0,6.644,0.0,0.0000,76,2026-01-17T20:30:36
552.0,5.899,0.0,0.0000,76,2026-01-17T20:30:36
550.0,5.527,0.0,0.0000,76,2026-01-17T20:30:36
550.0,4.811,0.0,0.0000,76,2026-01-17T20:30:36
552.0,4.067,0.0,0.0000,76,2026-01-17T20:30:36
552.0,3.351,0.0,0.0000,76,2026-01-17T20:30:36
550.0,2.692,0.0,0.0000,76,2026-01-17T20:30:36
550.0,2.091,0.0,0.0000,76,2026-01-17T20:30:36
548.0,1.776,0.0,0.0000,76,2026-01-17T20:30:36
552.0,1.260,0.0,0.0000,76,2026-01-17T20:30:36
550.0,0.802,0.0,0.0000,76,2026-01-17T20:30:36
552.0,0.401,0.0,0.0000,76,2026-01-17T20:30:36
46474.0,3.637,0.0,0.0000,76,2026-01-17T20:30:36
574.0,2.892,0.0,0.0000,76,2026-01-17T20:30:36
554.0,2.176,0.0,0.0000,76,2026-01-17T20:30:36
550.0,1.575,0.0,0.0000,76,2026-01-17T20:30:36
554.0,1.060,0.0,0.0000,76,2026-01-17T20:30:36
552.0,0.630,0.0,0.0000,76,2026-01-17T20:30:36
78912.0,7.245,0.0,0.0000,76,2026-01-17T20:30:37
576.0,7.961,0.0,0.0000,76,2026-01-17T20:30:37
556.0,8.620,0.0,0.0000,76,2026-01-17T20:30:37
548.0,9.136,0.0,0.0000,76,2026-01-17T20:30:37
552.0,9.536,0.0,0.0000,76,2026-01-17T20:30:37
550.0,9.823,0.0,0.0000,76,2026-01-17T20:30:37
28312.0,4.668,0.0,0.0000,76,2026-01-17T20:30:37
568.0,3.809,0.0,0.0000,76,2026-01-17T20:30:37
554.0,2.950,0.0,0.0000,76,2026-01-17T20:30:37
552.0,2.176,0.0,0.0000,76,2026-01-17T20:30:37
552.0,1.461,0.0,0.0000,76,2026-01-17T20:30:37
550.0,0.916,0.0,0.0000,76,2026-01-17T20:30:37
37576.0,6.529,0.0,0.0000,76,2026-01-17T20:30:37
574.0,5.613,0.0,0.0000,76,2026-01-17T20:30:37
554.0,4.697,0.0,0.0000,76,2026-01-17T20:30:37
554.0,3.809,0.0,0.0000,76,2026-01-17T20:30:37
550.0,2.921,0.0,0.0000,76,2026-01-17T20:30:37
552.0,2.148,0.0,0.0000,76,2026-01-17T20:30:37
550.0,1.718,0.0,0.0000,76,2026-01-17T20:30:37
552.0,1.060,0.0,0.0000,76,2026-01-17T20:30:37
548.0,0.544,0.0,0.0000,76,2026-01-17T20:30:37
28756.0,8.219,0.0,0.0000,76,2026-01-17T20:30:37
568.0,8.878,0.0,0.0000,76,2026-01-17T20:30:37
556.0,9.422,0.0,0.0000,76,2026-01-17T20:30:37
548.0,9.794,0.0,0.0000,76,2026-01-17T20:30:37
28028.0,0.888,0.0,0.0000,76,2026-01-17T20:30:37
27440.0,8.563,0.0,0.0000,76,2026-01-17T20:30:37
572.0,9.193,0.0,0.0000,76,2026-01-17T20:30:37
552.0,9.651,0.0,0.0000,76,2026-01-17T20:30:37
29584.0,0.630,0.0,0.0000,76,2026-01-17T20:30:37
556.0,1.260,0.0,0.0000,76,2026-01-17T20:30:37
552.0,2.033,0.0,0.0000,76,2026-01-17T20:30:37
552.0,2.520,0.0,0.0000,76,2026-01-17T20:30:37
556.0,3.494,0.0,0.0000,76,2026-01-17T20:30:37
552.0,4.553,0.0,0.0000,76,2026-01-17T20:30:37
548.0,5.642,0.0,0.0000,76,2026-01-17T20:30:37
552.0,6.673,0.0,0.0000,76,2026-01-17T20:30:37
552.0,7.646,0.0,0.0000,76,2026-01-17T20:30:37
550.0,8.047,0.0,0.0000,76,2026-01-17T20:30:37
550.0,8.821,0.0,0.0000,76,2026-01-17T20:30:37
552.0,9.422,0.0,0.0000,76,2026-01-17T20:30:37
548.0,9.823,0.0,0.0000,76,2026-01-17T20:30:37
53228.0,9.393,0.0,0.0000,76,2026-01-17T20:30:37
560.0,8.735,0.0,0.0000,76,2026-01-17T20:30:37
552.0,7.875,0.0,0.0000,76,2026-01-17T20:30:37
552.0,6.873,0.0,0.0000,76,2026-01-17T20:30:37
552.0,6.329,0.0,0.0000,76,2026-01-17T20:30:37
552.0,5.212,0.0,0.0000,76,2026-01-17T20:30:37
550.0,4.067,0.0,0.0000,76,2026-01-17T20:30:37
550.0,2.978,0.0,0.0000,76,2026-01-17T20:30:37
552.0,1.947,0.0,0.0000,76,2026-01-17T20:30:37
550.0,1.146,0.0,0.0000,76,2026-01-17T20:30:37
550.0,0.773,0.0,0.0000,76,2026-01-17T20:30:37
26444.0,9.737,0.0,0.0000,76,2026-01-17T20:30:37
572.0,9.279,0.0,0.0000,76,2026-01-17T20:30:37
556.0,8.563,0.0,0.0000,76,2026-01-17T20:30:37
554.0,8.076,0.0,0.0000,76,2026-01-17T20:30:37
550.0,7.074,0.0,0.0000,76,2026-01-17T20:30:37
552.0,5.957,0.0,0.0000,76,2026-01-17T20:30:37
548.0,4.754,0.0,0.0000,76,2026-01-17T20:30:37
552.0,3.580,0.0,0.0000,76,2026-01-17T20:30:37
552.0,2.492,0.0,0.0000,76,2026-01-17T20:30:37
552.0,1.976,0.0,0.0000,76,2026-01-17T20:30:37
550.0,1.117,0.0,0.0000,76,2026-01-17T20:30:37
26438.0,9.164,0.0,0.0000,76,2026-01-17T20:30:37
572.0,8.334,0.0,0.0000,76,2026-01-17T20:30:37
552.0,7.875,0.0,0.0000,76,2026-01-17T20:30:37
556.0,6.816,0.0,0.0000,76,2026-01-17T20:30:37
548.0,5.642,0.0,0.0000,76,2026-01-17T20:30:37
552.0,4.382,0.0,0.0000,76,2026-01-17T20:30:37
550.0,3.207,0.0,0.0000,76,2026-01-17T20:30:37
550.0,2.091,0.0,0.0000,76,2026-01-17T20:30:37
552.0,1.604,0.0,0.0000,76,2026-01-17T20:30:37
550.0,0.802,0.0,0.0000,76,2026-01-17T20:30:37
24754.0,9.737,0.0,0.0000,76,2026-01-17T20:30:37
568.0,9.164,0.0,0.0000,76,2026-01-17T20:30:37
556.0,8.362,0.0,0.0000,76,2026-01-17T20:30:37
554.0,7.331,0.0,0.0000,76,2026-01-17T20:30:37
550.0,6.157,0.0,0.0000,76,2026-01-17T20:30:37
556.0,5.498,0.0,0.0000,76,2026-01-17T20:30:37
550.0,4.210,0.0,0.0000,76,2026-01-17T20:30:37
550.0,3.007,0.0,0.0000,76,2026-01-17T20:30:37
550.0,1.919,0.0,0.0000,76,2026-01-17T20:30:37
550.0,1.002,0.0,0.0000,76,2026-01-17T20:30:37
26338.0,6.472,0.0,0.0000,76,2026-01-17T20:30:37
570.0,5.126,0.0,0.0000,76,2026-01-17T20:30:37
552.0,3.837,0.0,0.0000,76,2026-01-17T20:30:37
552.0,3.207,0.0,0.0000,76,2026-01-17T20:30:37
552.0,2.062,0.0,0.0000,76,2026-01-17T20:30:37
552.0,1.060,0.0,0.0000,76,2026-01-17T20:30:37
25772.0,6.014,0.0,0.0000,76,2026-01-17T20:30:37
568.0,4.697,0.0,0.0000,76,2026-01-17T20:30:37
556.0,3.351,0.0,0.0000,76,2026-01-17T20:30:37
548.0,2.148,0.0,0.0000,76,2026-01-17T20:30:37
552.0,1.146,0.0,0.0000,76,2026-01-17T20:30:37
552.0,0.716,0.0,0.0000,76,2026-01-17T20:30:37
