Time (ms),A2-A3 (V)
10.663,0.51842
10.687,0.53093
10.71,0.44942
10.734,0.50678
10.757,0.52103
10.781,0.45481
10.804,0.49896
10.828,0.54258
10.851,0.45082
10.875,0.51321
10.899,0.50973
10.922,0.46872
10.946,0.50104
10.969,0.54536
10.993,0.46541
11.016,0.49826
11.04,0.57542
11.063,0.47862
11.087,0.43604
11.11,0.57091
11.134,0.48783
11.157,0.49496
11.181,0.54518
11.205,0.49113
11.228,0.49287
11.252,0.55631
11.275,0.49774
11.299,0.46298
11.322,0.56986
11.346,0.51321
11.369,0.47532
11.393,0.52607
11.416,0.47827
11.44,0.46124
11.463,0.54449
11.487,0.48818
11.511,0.46315
11.534,0.5219
11.558,0.504
11.581,0.46663
11.605,0.48627
11.628,0.54588
11.652,0.47827
11.675,0.49617
11.699,0.54188
11.722,0.45186
11.746,0.49704
11.769,0.51981
11.793,0.45707
11.817,0.51547
11.84,0.53754
11.864,0.49166
11.887,0.48331
11.911,0.51529
11.934,0.48071
11.958,0.47011
11.981,0.52694
12.005,0.47932
12.028,0.49426
12.052,0.56639
12.075,0.48957
12.099,0.45377
12.123,0.52416
12.146,0.5318
12.17,0.47098
12.193,0.52641
12.217,0.51738
12.24,0.50643
12.264,0.50452
12.287,0.53406
12.311,0.46646
12.334,0.53389
12.358,0.52242
12.381,0.46906
12.405,0.50695
12.429,0.54101
12.452,0.45777
12.476,0.49843
12.499,0.55075
12.523,0.45811
12.546,0.51477
12.57,0.54675
12.593,0.47654
12.617,0.49791
12.64,0.54484
12.664,0.47167
12.688,0.4821
12.711,0.55248
12.735,0.48349
12.758,0.48001
12.782,0.53945
12.805,0.46628
12.829,0.45898
12.852,0.56847
12.876,0.52555
12.899,0.45168
12.923,0.54067
12.946,0.52051
12.97,0.45655
12.994,0.52641
13.017,0.51182
13.041,0.46785
13.064,0.51877
13.088,0.50365
13.111,0.45342
13.135,0.5066
13.158,0.54084
13.182,0.45377
13.205,0.49148
13.229,0.51946
13.252,0.46159
13.276,0.50486
13.3,0.53111
13.323,0.45464
13.347,0.51703
13.37,0.557
13.394,0.44786
