Time (ms),A4-A5 (I),A2-A3 (V)
24.003,-0.0057133,-24.719
24.013,0.0059514,-21.945
24.023,0.011903,-20.434
24.033,0.0030947,-19.875
24.044,-0.0054753,-21.345
24.054,0.010712,-18.715
24.064,0.0054753,-17.225
24.075,-0.012141,-18.653
24.085,-0.0035708,-19.191
24.095,0.0061894,-15.983
24.106,0.0040469,-14.989
24.116,-0.010236,-16.645
24.126,0.0059514,-14.906
24.137,0.016426,-12.525
24.147,0.00023806,-14.492
24.157,-0.012855,-13.374
24.168,0.0095222,-10.6
24.178,0.00023806,-10.393
24.188,-0.004285,-11.324
24.199,-0.0028567,-9.5026
24.209,0.0076178,-7.867
24.219,0.00047611,-8.3018
24.23,-0.013807,-9.1506
24.24,0.0038089,-6.0245
24.25,0.0019044,-5.5483
24.261,0.00071417,-5.8382
24.271,-0.004523,-6.2729
24.281,0.011427,-2.5878
24.292,0.0016664,-2.5464
24.302,-0.00047611,-4.6374
24.312,-0.0028567,-2.1324
24.323,0.016664,0.97303
24.333,-0.0052372,-0.70389
24.343,-0.01595,-0.91092
24.354,-0.0016664,1.3457
24.364,0.011189,1.9047
24.374,-0.008808,1.0144
24.384,0.0016664,2.9605
24.395,0.0099983,5.0101
24.405,0.0064275,4.8237
24.415,-0.0071417,3.9956
24.426,0.0014283,6.4179
24.436,0.0099983,6.9561
24.446,-0.0033328,5.3413
24.457,0.00047611,6.3143
24.467,-0.0028567,9.3576
24.477,0.0033328,9.4405
24.488,-0.012379,8.2397
24.498,-0.0061894,9.7303
24.508,0.0040469,12.794
24.519,0,10.662
24.529,-0.00047611,10.579
24.539,0.010474,13.602
24.55,0.0071417,12.504
24.56,-0.0092842,13.291
24.57,-0.0099983,14.244
24.581,0.0078558,16.645
24.591,0.011189,15.734
24.601,-0.0099983,14.885
24.612,-0.00047611,17.142
24.622,0.0066655,18.695
24.632,-0.0073797,17.494
24.643,-0.012379,18.529
24.653,-0.0092842,20.372
24.663,0.010474,20.454
24.674,-0.011427,18.943
24.684,0.0026186,21.158
24.694,0.013807,22.835
24.705,0.00857,21.634
24.715,-0.0066655,21.324
24.725,-0.0035708,23.85
24.735,0.011427,24.512
24.746,-0.0064275,23.456
24.756,-0.0014283,24.761
24.766,0.0069036,26.624
24.777,0.0030947,26.272
24.787,-0.010951,26.168
24.797,-0.0069036,27.928
24.808,0.016664,29.336
24.818,0.0054753,27.059
24.828,-0.0035708,27.866
24.839,0.004523,30.64
24.849,0.0095222,29.978
24.859,-0.0061894,29.357
24.87,0.00071417,31.551
24.88,0.0064275,32.752
24.89,0.0049992,31.365
24.901,0.0016664,32.172
24.911,0.010712,33.642
24.921,0.020711,32.483
24.932,-0.0061894,34.097
24.942,-0.010474,33.746
24.952,0.013331,36.872
24.963,0.021901,37.244
24.973,-0.014045,34.491
24.983,-0.00047611,37.368
24.994,0.013807,39.811
25.004,0.0061894,36.851
25.014,-0.0090461,37.658
25.025,0.0023806,40.867
25.035,0.016902,39.894
25.045,0.0023806,39.542
25.056,-0.00047611,41.716
25.066,0.0023806,42.979
25.076,0.0016664,41.426
25.086,-0.014997,42.71
25.097,0.0064275,44.035
25.107,0.015236,42.461
25.117,-0.004523,43.372
25.128,-0.016664,43.331
25.138,0.0023806,46.705
25.148,0.0052372,44.739
25.159,-0.0092842,44.573
25.169,0.0047611,46.933
25.179,0.017854,49.21
25.19,-0.0073797,47.182
25.2,-0.008808,46.519
25.21,-0.00047611,50.328
25.221,0.016426,49.273
25.231,-0.0014283,48.651
25.241,-0.015474,50.742
25.252,-0.00095222,52.171
25.262,0.0066655,51.488
25.272,-0.0030947,50.929
25.283,-0.0069036,53.144
25.293,0.017378,54.593
25.303,0.0061894,52.482
25.314,-0.0038089,53.02
25.324,0.004523,56.829
25.334,0.019521,54.904
25.345,-0.004285,54.055
25.355,-0.00071417,56.208
25.365,-0.0083319,57.595
25.376,-0.0049992,56.27
25.386,-0.0019044,57.16
25.396,0,59.769
25.407,0.015474,58.113
25.417,-0.0030947,57.74
25.427,-0.0071417,59.976
25.438,0.0021425,61.28
25.448,0.012379,59.458
25.458,-0.0021425,61.032
25.468,-0.0099983,63.247
25.479,0.0014283,63.123
25.489,-0.0028567,61.591
25.499,-0.0066655,62.999
25.51,-0.0023806,64.924
25.52,0.010712,64.696
25.53,-0.00023806,63.785
25.541,-0.0071417,66.663
25.551,0.0054753,67.988
25.561,0.0095222,65.648
25.572,-0.0052372,66.766
25.582,0.0014283,69.996
25.592,0.015712,68.568
25.603,0.0057133,67.325
25.613,-0.0011903,70.307
25.623,-0.0023806,71.197
25.634,0.019997,71.135
25.644,-0.004285,70.41
25.654,-0.010951,72.957
25.665,0.012617,73.308
25.675,0.0078558,70.948
25.685,-0.0019044,72.377
25.696,0.0066655,74.861
25.706,0.0092842,74.633
25.716,0.0030947,73.557
25.727,-0.011189,76.372
25.737,-0.004523,78.112
25.747,0.020235,75.855
25.758,-0.0090461,76.724
25.768,-0.010712,78.36
25.778,0.0090461,78.712
25.789,0.0016664,77.263
25.799,-0.010236,80.679
25.809,-0.0054753,82.418
25.819,0.010712,80.203
25.83,-0.0071417,82.024
25.84,-0.00857,83.494
25.85,0.011903,82.894
25.861,0.021663,82.293
25.871,-0.0011903,84.343
25.881,-0.004523,85.647
25.892,0.011189,84.364
25.902,-0.0021425,84.509
25.912,-0.010236,86.6
25.923,-0.0057133,88.711
25.933,0.016664,87.511
25.943,0.0019044,87.552
25.954,-0.0033328,89.788
25.964,0.0092842,89.602
25.974,0.014283,89.208
25.985,-0.012617,90.678
25.995,-0.011189,92.127
26.005,0.010474,91.092
26.016,0.012617,90.968
26.026,-0.013569,94.674
26.036,0.00023806,94.135
26.047,0.0092842,93.266
26.057,-0.017854,93.68
26.067,-0.020711,95.605
26.078,0.0047611,95.502
26.088,-0.0052372,94.115
26.098,-0.015712,96.599
26.109,-0.0019044,98.069
26.119,0.0092842,96.537
26.129,0.0083319,96.392
26.14,-0.0049992,100.39
26.15,0.0049992,99.725
26.16,-0.00023806,98.069
26.17,-0.0026186,100.35
26.181,0.0028567,101.38
26.191,0.014521,100.06
26.201,0.0021425,101.17
26.212,-0.0011903,104.82
26.222,0.0080939,102.81
26.232,0.014759,101.46
26.243,-0.00071417,103
26.253,-0.010951,106.02
26.263,0.0011903,105.6
26.274,0.014283,104.76
26.284,-0.0080939,106.66
26.294,-0.0097603,107.39
26.305,0.0095222,105.89
26.315,0.012379,107.18
26.325,-0.012141,108.5
26.336,0.019521,108.75
26.346,-0.0047611,107.61
26.356,-0.0061894,110.43
26.367,0,110.93
26.377,-0.00047611,109.64
26.387,0.0092842,110.86
26.398,-0.0023806,113.04
26.408,-0.00023806,111.98
26.418,0.014521,112.13
26.429,0.0054753,112.62
26.439,-0.0069036,115.13
26.449,0.0019044,112.87
26.46,0.0047611,113.39
26.47,-0.0095222,116.43
26.48,-0.0099983,116.78
26.491,0.021663,115.17
26.501,0.010236,113.74
26.511,-0.0038089,117.28
26.521,0.0054753,117.53
26.532,0.017616,116.62
26.542,0.0071417,118.54
26.552,0.00047611,119.39
26.563,0.010951,118.23
26.573,0.012855,118.46
26.583,-0.0019044,121.92
26.594,-0.00047611,118.94
26.604,0.015236,119.1
26.614,0.0057133,121.26
26.625,-0.00071417,123.68
26.635,-0.0016664,122.37
26.645,0.0080939,121.09
26.656,-0.00857,123.8
26.666,-0.0071417,124.4
26.676,0.010712,122.54
26.687,0.008808,122.27
26.697,-0.0099983,125.27
26.707,0.0057133,125.02
26.718,0.012617,124.2
26.728,0.0026186,126.31
26.738,-0.0097603,127.11
26.749,-0.0030947,126.25
26.759,0.0099983,125.38
26.769,-0.0054753,130.03
26.78,0.010712,129.45
26.79,0.0054753,125.89
26.8,0.0099983,128.54
26.811,-0.01833,130.53
26.821,0.0028567,130.08
26.831,0.0090461,127.92
26.842,-0.0016664,131.44
26.852,-0.0066655,131.46
26.862,-0.00095222,130.78
26.872,0.0076178,127.26
26.883,-0.0078558,132.1
26.893,-0.01833,131.38
26.903,0.0095222,132.52
26.914,-0.00047611,131.86
26.924,-0.0090461,133.55
26.934,0.0071417,131.86
26.945,0.013331,132.52
26.955,-0.008808,133.99
26.965,-0.0066655,134.28
26.976,0.013569,132.75
26.986,0.00095222,134.17
26.996,-0.008808,135.75
27.007,-0.0030947,135.5
27.017,0.004285,133.72
27.027,-0.004523,135.44
27.038,-0.012617,137.45
27.048,-0.00095222,133.97
27.058,0.0083319,133.18
27.069,-0.0038089,138.32
27.079,0.0019044,136.7
27.089,0.014045,135.19
27.1,0.0054753,136.95
27.11,-0.0076178,138.58
27.12,0.0030947,136.95
27.131,0.015474,137.45
27.141,0.0014283,139.27
27.151,-0.0052372,139.41
27.162,0.00023806,137.92
27.172,0.012617,138.05
27.182,-0.015712,141.81
27.193,-0.0071417,139.23
27.203,0.004523,137.61
27.213,0.0059514,140.45
27.223,-0.0073797,141.9
27.234,0.0026186,139.06
27.244,0.0095222,140.14
27.254,-0.011427,141.46
27.265,-0.010712,141.71
27.275,0.0011903,139.89
27.285,0.016188,140.55
27.296,-0.0064275,142.91
27.306,-0.018806,141.03
27.316,-0.0023806,142.12
27.327,0,143.37
27.337,-0.0066655,142.54
27.347,-0.00095222,141.17
27.358,0.011189,142.12
27.368,-0.0011903,144.07
27.378,-0.0035708,142.46
27.389,0.011903,141.77
27.399,0,145.11
27.409,-0.012855,145.79
27.42,-0.0023806,142.66
27.43,0.0083319,141.79
27.44,-0.0092842,145.5
27.451,-0.014759,145.6
27.461,0.0076178,144.61
27.471,0.013331,145.46
27.482,-0.0011903,147.09
27.492,0.0028567,145.4
27.502,0.0064275,144.36
27.513,0.0090461,146.43
27.523,-0.0028567,144.19
27.533,-0.0014283,144.51
27.544,0.011189,146.97
27.554,-0.0026186,148.11
27.564,-0.0028567,147.96
27.574,0.0092842,146.14
27.585,0.0066655,148.17
27.595,-0.0061894,148.42
27.605,0.0033328,146.43
27.616,0.011903,146.62
27.626,0.0047611,148.42
27.636,-0.016902,148.63
27.647,0.00071417,147.13
27.657,0.015712,149.02
27.667,-0.0059514,150.32
27.678,-0.0023806,149.58
27.688,0.0080939,149.52
27.698,-0.0040469,152.52
27.709,-0.013331,151.81
27.719,0.0014283,149.83
27.729,0.0038089,151.07
27.74,0.008808,152.89
27.75,-0.019521,152
27.76,0.0090461,151.19
27.771,-0.00047611,154.05
27.781,-0.014997,154.05
27.791,-0.012379,152.89
27.802,0.01714,153.97
27.812,0.012855,154.84
27.822,-0.0059514,155.39
27.833,0.0023806,153.39
27.843,0.010236,154.84
27.853,-0.0040469,156.68
27.864,-0.011665,155.21
27.874,0.012855,155.46
27.884,0.0059514,157.09
27.895,-0.0026186,155.27
27.905,-0.0080939,155.23
27.915,0.0057133,156.53
27.926,0.0073797,158.52
27.936,-0.00071417,156.7
27.946,0.011903,155.54
27.956,0.016426,157.73
27.967,-0.0023806,158.85
27.977,0.0019044,157.36
27.987,0.020711,156.14
27.998,-0.0014283,159.72
28.008,-0.012379,158.48
28.018,-0.0057133,157.3
28.029,0.018806,158.73
28.039,-0.00023806,159.16
28.049,0.00095222,158.73
28.06,0.0035708,158.52
28.07,0.010951,160.63
28.08,-0.0095222,158.94
28.091,-0.0014283,158.56
28.101,0.010712,158.44
28.111,0.0052372,160.47
28.122,-0.0095222,159.76
28.132,-0.0078558,158.23
28.142,0.011427,160.8
28.153,0.0026186,160.94
28.163,-0.0069036,159.1
28.173,0.004285,160.01
28.184,0.0064275,161.61
28.194,-0.0047611,160.22
28.204,-0.0052372,159.58
28.215,0.012617,161.3
28.225,-0.0023806,163.43
28.235,-0.011665,160.34
28.246,-0.0028567,159.97
28.256,0.00857,162.43
28.266,0,161.07
28.277,-0.0071417,160.78
28.287,0.0038089,159.78
28.297,0.0040469,163.66
28.307,-0.00023806,161.38
28.318,0.0066655,160.78
28.328,0.010236,164.98
28.338,0.0033328,163.92
28.349,-0.0057133,160.8
28.359,0.0040469,160.61
28.369,0.004523,163.22
28.38,-0.0038089,163.66
28.39,-0.0064275,160.36
28.4,0.013569,162.66
28.411,0.0076178,164.48
28.421,-0.0061894,161.01
28.431,-0.0030947,162.99
28.442,0.011427,164.59
28.452,-0.0052372,163.88
28.462,-0.012617,161.79
28.473,0.014283,163.2
28.483,0.0099983,164.57
28.493,-0.0097603,162.66
28.504,-0.0083319,161.83
28.514,0.0080939,162.58
28.524,0.004285,165.06
28.535,-0.0078558,164.48
28.545,0.00023806,161.5
28.555,0.016902,165.06
28.566,-0.016426,164.32
28.576,-0.0019044,160.86
28.586,0.00857,163.66
28.597,0.0052372,165.15
28.607,0.00071417,162.02
28.617,0.0095222,162.99
28.628,0.012617,164.65
28.638,0.0026186,165.02
28.648,-0.014283,162.99
28.658,-0.0019044,164.32
28.669,0.0047611,165.64
28.679,0.0014283,164.32
28.689,0.0026186,161.73
28.7,0.012379,165.23
28.71,0.0057133,165.97
28.72,-0.0078558,164.32
28.731,-0.0069036,163.78
28.741,0.012855,165.48
28.751,0.004523,165.23
28.762,-0.0061894,163.66
28.772,0.018092,164.57
28.782,0.013331,165.1
28.793,-0.0083319,163.28
28.803,-0.015474,163.66
28.813,0.017616,165.64
28.824,0.0026186,165.1
28.834,-0.00857,163.03
28.844,0.0057133,164.32
28.855,0.014045,165.64
28.865,-0.008808,163.16
28.875,-0.0030947,162.08
28.886,0.0040469,165.06
28.896,0.0097603,165.37
28.906,-0.0059514,164.32
28.917,0.0016664,163.41
28.927,0.0099983,165.85
28.937,-0.004285,164.69
28.948,-0.012141,161.96
28.958,0.015236,165.31
28.968,0.0083319,165.23
28.979,-0.0035708,163.66
28.989,-0.011427,163.78
28.999,0.017378,165.23
29.009,0.014997,165.1
29.02,-0.0097603,163.74
29.03,-0.0073797,164.32
29.04,0.012617,165.39
29.051,-0.0038089,164.32
29.061,-0.014759,162.27
29.071,0.0057133,165.25
29.082,0.0030947,163.61
29.092,-0.0071417,163.2
29.102,0.0028567,164.67
29.113,0.016664,165.87
29.123,0.0073797,164.32
29.133,-0.016664,163.66
29.144,-0.0064275,165.1
29.154,-0.00095222,166.72
29.164,-0.013331,164.32
29.175,-0.013331,163.88
29.185,0.008808,164.71
29.195,0.0016664,166.02
29.206,-0.0026186,163.8
29.216,0.004285,165.31
29.226,0.022139,166.31
29.237,-0.012617,164.69
29.247,-0.0023806,164.32
29.257,-0.00095222,165.48
29.268,0.015474,163.74
29.278,-0.0026186,164.32
29.288,-0.0080939,164.69
29.299,0.0035708,165.77
29.309,-0.004285,165.1
29.319,-0.0099983,163.66
29.33,-0.0033328,164.98
29.34,0.018092,165.64
29.35,-0.0023806,164.32
29.36,-0.014759,163.68
29.371,0.010236,165.81
29.381,0.010712,164.48
29.391,-0.011189,162.99
29.402,0.00095222,164.67
29.412,0.01833,165.81
29.422,0.011665,164.32
29.433,-0.0099983,163.32
29.443,0.0030947,165.04
29.453,0.012379,165.19
29.464,0.004285,163.32
29.474,-0.014045,163.66
29.484,0.014997,165.46
29.495,0.0083319,165.15
29.505,-0.0076178,163.32
29.515,-0.00023806,164.98
29.526,0.0064275,166.06
29.536,0.0019044,164.32
29.546,-0.013093,163.18
29.557,0.0049992,165.15
29.567,0.018806,164.32
29.577,0.00047611,163.32
29.588,0.0030947,163.26
29.598,0.020473,165.17
29.608,0.0040469,163.66
29.619,-0.0073797,163.66
29.629,-0.0049992,164.44
29.639,0.0049992,164.98
29.65,-0.00047611,161.83
29.66,-0.012141,162.99
29.67,0.0014283,164.48
29.681,0.0099983,164.32
29.691,-0.0083319,162.19
29.701,-0.00023806,163.84
29.711,0.019044,163.37
29.722,0.010474,161.3
29.732,-0.0035708,161.69
29.742,0.0057133,164.32
29.753,0.014521,163.66
29.763,-0.0026186,160.18
29.773,-0.004523,161.5
29.784,0.008808,162.6
29.794,0.0076178,161.59
29.804,-0.0035708,160.01
29.815,0.00071417,161.67
29.825,0.010951,161.17
29.835,0.010951,159.43
29.846,-0.017616,159.31
29.856,0.0099983,162.19
29.866,0.014759,160.01
29.877,0.0033328,157.78
29.887,0.0054753,159.87
29.897,0.0080939,161.46
29.908,0.0023806,158.36
29.918,0.004523,158.11
29.928,-0.0095222,158.75
29.939,0.012617,159.27
29.949,0.0023806,156.95
29.959,-0.0035708,157.73
29.97,0.004285,158.89
29.98,0.0066655,156.68
29.99,-0.0066655,155.75
30.001,-0.0069036,158.11
30.011,0.019521,154.75
30.021,0.014283,154.46
30.032,-0.0038089,154.63
30.042,-0.0038089,157.03
30.052,0.014283,155.08
30.062,0.004523,152.91
30.073,-0.012617,153.97
30.083,0.0057133,154.24
30.093,0.0014283,151.07
30.104,-0.00857,151.65
30.114,-0.0095222,153.3
30.124,0.0064275,151.54
30.135,0.0071417,150.61
30.145,-0.0080939,150.88
30.155,0.0040469,152.39
30.166,0.008808,149.25
30.176,-0.010712,148.15
30.186,0.0052372,150.45
30.197,0.015236,149.02
30.207,0.0047611,147.55
30.217,-0.0054753,146.91
30.228,-0.0026186,148.52
30.238,0.0073797,146.47
30.248,-0.0061894,144.11
30.259,-0.010712,146.35
30.269,0.0014283,146.66
30.279,0.012617,143.82
30.29,-0.010712,143.37
30.3,-0.013807,145.44
30.31,0.0099983,145.11
30.321,0.0052372,142.12
30.331,-0.00095222,143.12
30.341,-0.0030947,143.62
30.352,0.0038089,141.48
30.362,-0.0026186,140.36
30.372,-0.00857,141.86
30.383,0.008808,139.66
30.393,0.0040469,138.94
30.403,-0.008808,138.58
30.414,-0.0057133,140.76
30.424,0.0078558,138.34
30.434,0.0073797,136.08
30.444,-0.011189,138.17
30.455,0.0011903,138.77
30.465,0.011189,135.71
30.475,-0.0069036,135.02
30.486,-0.0047611,136.2
30.496,0.015474,136.62
30.506,0.0092842,132.93
30.517,-0.0064275,134.63
30.527,-0.0019044,135.25
30.537,0.00071417,132.54
30.548,-0.0023806,132.54
30.558,-0.0059514,133.88
30.568,0.0090461,133.02
30.579,0.0097603,131.57
30.589,-0.0076178,131.65
30.599,-0.0080939,132.73
30.61,0.020473,130.61
30.62,-0.0040469,128.17
30.63,-0.0054753,128.79
30.641,-0.0011903,130.76
30.651,0.019997,128.05
30.661,0.0033328,127.49
30.672,-0.010236,128.34
30.682,0.0071417,126.78
30.692,0.017854,125.56
30.703,-0.0061894,126.64
30.713,-0.0038089,126.43
30.723,0.0061894,125.89
30.734,0.0064275,123.78
30.744,-0.0092842,125.09
30.754,0.004285,124.69
30.765,0.0078558,122.25
30.775,-0.0028567,122.66
30.785,-0.014283,123.41
30.795,0.0076178,122.42
30.806,0.0090461,120.92
30.816,-0.0076178,122.66
30.826,-0.0028567,122.81
30.837,0.0095222,120.68
30.847,0.0052372,118.67
30.857,-0.015712,119.64
30.868,0.0061894,120.59
30.878,0.00857,117.55
30.888,-0.0076178,118.67
30.899,-0.0064275,119.39
30.909,0.0095222,116.29
30.919,0.0059514,115.98
30.93,-0.0030947,117.32
30.94,0.0057133,116.37
30.95,0.012617,114.38
30.961,0,113.97
30.971,-0.0023806,116
30.981,0,113.08
30.992,0.010951,112.06
31.002,-0.0054753,114.09
31.012,-0.0011903,114.3
31.023,0.013331,111.42
31.033,0.0078558,111.77
31.043,-0.010236,113.08
31.054,0.0035708,111.03
31.064,0.0064275,108.79
31.074,-0.0028567,110.95
31.085,-0.011427,110.41
31.095,0.0052372,108.5
31.105,0.010951,108.36
31.116,-0.00095222,109.85
31.126,-0.0059514,108.81
31.136,0.0064275,105.63
31.146,0.008808,107.18
31.157,-0.00857,107.88
31.167,-0.0033328,105.69
31.177,0.011665,103.68
31.188,-0.0035708,105.67
31.198,-0.0026186,105.89
31.208,0.0095222,104.53
31.219,0.0033328,102.95
31.229,-0.0076178,103.47
31.239,-0.0066655,100.97
31.25,0.013093,100.3
31.26,0.00071417,101.8
31.27,-0.0073797,101.92
31.281,0.0083319,99.394
31.291,0.0092842,98.856
31.301,-0.0014283,101.67
31.312,0.0052372,100.88
31.322,0.017854,96.289
31.332,0.0021425,96.951
31.343,-0.004523,99.063
31.353,-0.0061894,96.64
31.363,0.015474,94.881
31.374,-0.0035708,96.62
31.384,-0.015474,97.303
31.394,0.00071417,94.612
31.405,0.00857,93.556
31.415,-0.011903,95.357
31.425,-0.010236,93.535
31.436,0.0021425,91.568
31.446,0.0030947,92.396
31.456,-0.016188,94.094
31.467,0.0016664,90.616
31.477,0.0097603,89.829
31.487,-0.0069036,90.699
31.497,-0.008808,89.871
31.508,0.0099983,89.27
31.518,0,87.863
31.528,-0.011665,89.312
31.539,-0.0049992,87.304
31.549,0.008808,85.813
31.559,-0.0049992,85.875
31.57,-0.010236,86.993
31.58,0.0059514,84.985
31.59,0.010236,84.55
31.601,0.00095222,85.068
31.611,0.0019044,84.095
31.621,0.010236,81.838
31.632,0.011903,82.501
31.642,-0.0052372,83.556
31.652,0.0019044,80.679
31.663,0.014045,79.995
31.673,-0.00857,81.942
31.683,-0.010474,78.277
31.694,-0.0040469,78.463
31.704,0.0071417,77.118
31.714,-0.015712,79.809
31.725,-0.008808,77.366
31.735,0.011903,75.11
31.745,0.00857,77.118
31.756,-0.0076178,77.076
31.766,0,74.923
31.776,0.015236,73.847
31.787,-0.0080939,74.778
31.797,-0.011665,73.66
31.807,0.004285,71.756
31.818,-0.00047611,72.46
31.828,-0.0035708,73.681
31.838,-0.0030947,71.197
31.848,0.0080939,70.203
31.859,-0.0049992,71.652
31.869,-0.014521,70.534
31.879,0.0083319,67.118
31.89,0.0052372,67.532
31.9,-0.0080939,69.416
31.91,-0.0064275,67.325
31.921,0.011903,65.027
31.931,0.0061894,66.518
31.941,-0.014521,65.959
31.952,0.0016664,63.413
31.962,0.0083319,62.377
31.972,0.0061894,64.882
31.983,-0.011427,61.197
31.993,0.008808,59.5
32.003,0.019521,61.487
32.014,-0.0083319,61.736
32.024,0.0083319,59.313
32.034,0.017378,58.485
32.045,0.0069036,59.52
32.055,-0.0097603,58.879
32.065,0.0057133,56.187
32.076,0.013093,56.684
32.086,-0.0057133,57.554
32.096,-0.012855,55.152
32.107,0.0069036,53.351
32.117,0.0076178,54.759
32.127,-0.0040469,54.8
32.138,-0.010712,52.047
32.148,0.013093,51.053
32.158,0.00071417,52.274
32.169,-0.0071417,51.529
32.179,-0.0016664,48.341
32.189,0.008808,50.039
32.199,0.0014283,50.701
32.21,-0.0023806,48.093
32.22,0.012855,46.416
32.23,0.0014283,48.217
32.241,0.00071417,47.409
32.251,-0.00047611,44.138
32.261,0.0052372,44.78
32.272,-0.00023806,46.685
32.282,-0.0016664,43.289
32.292,0.0083319,41.406
32.303,0.0035708,43.186
32.313,-0.0059514,42.627
32.323,-0.0016664,40.225
32.334,0.018092,39.811
32.344,0.010474,40.702
32.354,-0.00047611,38.942
32.365,-0.0049992,36.52
32.375,0.021663,38.424
32.385,-0.0016664,38.611
32.396,-0.008808,35.215
32.406,0.011903,34.988
32.416,0.0028567,36.106
32.427,-0.0030947,35.07
32.437,-0.0066655,32.938
32.447,0.0054753,32.193
32.458,-0.00095222,34.16
32.468,0.0061894,31.199
32.478,0.0090461,29.895
32.489,0.023091,30.785
32.499,-0.011665,31.365
32.509,-0.0047611,27.949
32.52,0.0038089,28.446
32.53,0.013569,29.067
32.54,-0.011665,27.825
32.551,0.00023806,24.533
32.561,0.00857,26.272
32.571,0.0061894,26.375
32.581,-0.0014283,23.208
32.592,0.0078558,22.173
32.602,0.0011903,23.601
32.612,-0.010712,22.048
32.623,0.011427,20.91
32.633,0.0092842,20.206
32.643,0.0092842,22.442
32.654,-0.0059514,19.564
32.664,-0.00047611,18.322
32.674,0.012379,18.881
32.685,0.0028567,18.695
32.695,-0.0095222,17.494
32.705,0.0092842,15.299
32.716,0.011427,15.983
32.726,-0.0078558,14.72
32.736,-0.0019044,12.649
32.747,0.0061894,13.829
32.757,0.0052372,14.181
32.767,0.0014283,11.511
32.778,0.0019044,10.662
32.788,0.013093,12.691
32.798,-0.0014283,10.89
32.809,0.0011903,7.8878
32.819,0.012617,8.5088
32.829,0.0057133,9.7303
32.84,-0.0033328,7.101
32.85,-0.010236,5.921
32.86,0.016188,7.101
32.871,0.0059514,6.3972
32.881,-0.0076178,4.2027
32.891,0.0066655,2.1117
32.902,0.0066655,4.948
32.912,-0.010951,2.65
32.922,-0.0049992,-0.37265
32.932,0.010951,1.4078
32.943,0.0047611,1.8011
32.953,-0.0097603,-0.66249
32.963,-0.0057133,-1.4699
32.974,0.014521,0.062108
32.984,0.0061894,-2.0082
32.994,-0.0073797,-4.5339
33.005,0.0026186,-3.6644
33.015,0.0054753,-2.5257
33.025,-0.013569,-5.2378
33.036,-0.012855,-7.1632
33.046,0.0040469,-5.0308
33.056,0.0059514,-5.8589
33.067,-0.0026186,-7.7014
33.077,0.017854,-9.2334
33.087,0.018806,-7.0389
33.098,-0.0097603,-9.4819
33.108,-0.0030947,-12.422
33.118,0.0028567,-10.248
33.129,-0.0038089,-10.206
33.139,-0.00857,-13.788
33.149,-0.00023806,-12.919
33.16,0.014045,-11.076
33.17,0.0054753,-12.836
33.18,-0.0059514,-15.403
33.191,0.0059514,-15.403
33.201,0.0090461,-13.974
33.211,-0.0099983,-17.038
33.222,-0.0016664,-18.136
33.232,0.0033328,-16.397
33.242,0.0069036,-17.411
33.253,-0.0038089,-20.02
33.263,-0.00047611,-19.606
33.273,0.0064275,-18.26
33.283,0.0011903,-20.268
33.294,-0.0047611,-22.4
33.304,0.011665,-22.007
33.314,0.0021425,-20.827
33.325,-0.013807,-23.787
33.335,-0.012379,-23.58
33.345,0.0095222,-22.794
33.356,0.0033328,-23.291
33.366,-0.010236,-26.996
33.376,0.0064275,-26.044
33.387,0.011427,-24.305
33.397,-0.010951,-27.328
33.407,-0.014759,-28.342
33.418,0.0066655,-26.582
33.428,0.0095222,-27.141
33.438,-0.0083319,-30.288
33.449,0.0038089,-30.06
33.459,-0.00071417,-27.742
33.469,0.00047611,-30.267
33.48,-0.0047611,-32.421
33.49,0.0061894,-31.158
33.5,0.0090461,-31.406
33.511,-0.015712,-33.104
33.521,-0.0092842,-33.062
33.531,0.0052372,-32.193
33.542,0.0038089,-33.766
33.552,-0.0092842,-36.023
33.562,0.004523,-35.07
33.573,0.022377,-34.408
33.583,0.0073797,-36.499
33.593,-0.014759,-38.321
33.604,0.023091,-36.582
33.614,0.0097603,-36.975
33.624,-0.00095222,-40.039
33.634,-0.0038089,-38.983
33.645,0.014997,-38.259
33.655,0.0066655,-39.977
33.665,-0.012379,-41.426
33.676,-0.0011903,-40.66
33.686,0.0090461,-40.64
33.696,0.0030947,-43.269
33.707,-0.0071417,-43.828
33.717,0.00857,-41.633
33.727,0.0095222,-43.207
33.738,-0.014759,-45.691
33.748,-0.0049992,-45.38
33.758,0.0064275,-43.559
33.769,-0.00023806,-46.002
33.779,-0.014759,-48.755
33.789,-0.00095222,-46.933
33.8,0.010236,-47.534
33.81,-0.0076178,-49.231
33.82,-0.0090461,-49.086
33.831,0.012141,-47.865
33.841,0,-49.19
33.851,-0.010474,-51.674
33.862,-0.0038089,-49.811
33.872,0.012141,-50.432
33.882,-0.0059514,-52.502
33.893,-0.012141,-52.647
33.903,0.0057133,-51.985
33.913,0.0019044,-53.02
33.924,-0.0057133,-55.877
33.934,-0.0023806,-54.303
33.944,0.010474,-53.351
33.955,0.0064275,-56.726
33.965,-0.014759,-57.409
33.975,-0.0038089,-55.359
33.985,0.014283,-57.285
33.996,0.0054753,-59.272
34.006,-0.013093,-58.961
34.016,-0.004285,-57.098
34.027,0.0076178,-59.024
34.037,-0.0076178,-61.984
34.047,-0.015474,-59.686
34.058,0.00023806,-60.142
34.068,0.0078558,-62.75
34.078,-0.0099983,-63.992
34.089,0.0080939,-62.191
34.099,0.019759,-62.357
