Time (ms),A2-A3 (V)
11.625,2.066
11.648,2.0356
11.672,2.0803
11.695,2.0172
11.719,1.96
11.742,2.0007
11.766,2.0163
11.789,1.9348
11.812,1.9847
11.836,1.9619
11.859,1.9605
11.883,1.9625
11.906,2.0026
11.93,1.9053
11.953,1.9268
11.977,1.9706
12,1.9042
12.023,1.8415
12.047,1.9682
12.07,1.8961
12.094,1.9359
12.117,1.9228
12.141,1.8696
12.164,1.8799
12.188,1.934
12.211,1.89
12.234,1.8613
12.258,1.9741
12.281,1.8855
12.305,1.8803
12.328,1.9329
12.352,1.932
12.375,1.8469
12.398,1.9148
12.422,1.8969
12.445,1.8424
12.469,1.8804
12.492,1.8994
12.516,1.8625
12.539,1.8787
12.562,1.9119
12.586,1.8519
12.609,1.8719
12.633,1.9001
12.656,1.8276
12.68,1.8521
12.703,1.9143
12.727,1.8252
12.75,1.8563
12.773,1.8679
12.797,1.8455
12.82,1.8368
12.844,1.8743
12.867,1.8312
12.891,1.8048
12.914,1.8799
12.938,1.7941
12.961,1.7894
12.984,1.8505
13.008,1.8252
13.031,1.7423
13.055,1.8236
13.078,1.7975
13.102,1.7518
13.125,1.793
13.148,1.8116
13.172,1.7381
13.195,1.8107
13.219,1.8205
13.242,1.7548
13.266,1.7814
13.289,1.834
13.312,1.7555
13.336,1.7751
13.359,1.8636
13.383,1.756
13.406,1.7746
13.43,1.829
13.453,1.7822
13.477,1.7699
13.5,1.8405
13.523,1.7603
13.547,1.7702
13.57,1.8507
13.594,1.817
13.617,1.7709
13.641,1.8917
13.664,1.8363
13.688,1.8177
13.711,1.9048
13.734,1.8443
13.758,1.8653
13.781,1.9089
13.805,1.9134
13.828,1.8712
13.852,1.9644
13.875,1.9812
13.898,1.9402
13.922,2.005
13.945,2.0294
13.969,2.0142
13.992,2.0895
14.016,2.0831
14.039,2.0648
14.062,2.1515
14.086,2.192
14.109,2.1816
14.133,2.2171
14.156,2.2902
14.18,2.2567
14.203,2.3304
14.227,2.3867
14.25,2.369
14.273,2.3742
14.297,2.4687
14.32,2.4541
14.344,2.4631
14.367,2.5726
14.391,2.5476
14.414,2.5412
14.438,2.589
14.461,2.6163
14.484,2.5714
14.508,2.6981
14.531,2.6362
14.555,2.6734
14.578,2.7464
14.602,2.798
14.625,2.7148
14.648,2.8099
14.672,2.8182
14.695,2.7748
14.719,2.8005
14.742,2.8608
14.766,2.7897
14.789,2.814
14.812,2.8813
14.836,2.7892
14.859,2.8205
14.883,2.8366
14.906,2.7671
14.93,2.7308
14.953,2.8476
14.977,2.7569
15,2.7148
15.023,2.7871
15.047,2.7398
15.07,2.7101
15.094,2.7829
15.117,2.7536
15.141,2.7402
15.164,2.8413
15.188,2.7881
15.211,2.7664
15.234,2.8413
15.258,2.8331
15.281,2.8135
15.305,2.9386
15.328,2.919
15.352,2.8778
15.375,2.9595
15.398,3.0285
15.422,2.9654
15.445,3.0655
15.469,3.1128
15.492,3.1164
15.516,3.1213
15.539,3.2224
15.562,3.1875
15.586,3.2786
15.609,3.3389
15.633,3.3043
15.656,3.305
15.68,3.4225
15.703,3.4233
15.727,3.4704
15.75,3.5598
15.773,3.5003
15.797,3.5566
15.82,3.5935
15.844,3.6498
15.867,3.6241
15.891,3.7101
15.914,3.6859
15.938,3.672
15.961,3.7916
15.984,3.7596
16.008,3.7297
16.031,3.7933
16.055,3.8208
16.078,3.7916
16.102,3.882
16.125,3.8853
16.148,3.8184
16.172,3.8764
16.195,3.9112
16.219,3.8415
16.242,3.9042
16.266,3.9821
16.289,3.9129
16.312,3.9185
16.336,3.9901
16.359,3.9937
16.383,3.9087
16.406,4.0351
16.43,4.0099
16.453,4.0208
16.477,4.0777
16.5,4.0186
16.523,4.0219
16.547,4.1065
16.57,4.0801
16.594,4.0533
16.617,4.1347
16.641,4.1378
16.664,4.0773
16.688,4.1423
16.711,4.1288
16.734,4.0632
16.758,4.16
16.781,4.1507
16.805,4.0933
16.828,4.1712
16.852,4.1872
16.875,4.1048
16.898,4.16
16.922,4.1741
16.945,4.1225
16.969,4.1044
16.992,4.1823
17.016,4.0707
17.039,4.1359
17.062,4.1906
17.086,4.0869
17.109,4.1211
17.133,4.1823
17.156,4.0971
17.18,4.1312
17.203,4.1248
17.227,4.0367
17.25,3.9776
17.273,4.0537
17.297,3.9487
17.32,3.8304
17.344,3.8656
17.367,3.8112
17.391,3.7468
17.414,3.7475
17.438,3.6566
17.461,3.663
17.484,3.6707
17.508,3.6484
17.531,3.5509
17.555,3.5911
17.578,3.5744
17.602,3.4989
17.625,3.5274
17.648,3.5309
17.672,3.493
17.695,3.5024
17.719,3.5705
17.742,3.4722
17.766,3.4889
17.789,3.5055
17.812,3.428
17.836,3.4508
17.859,3.5259
17.883,3.4854
17.906,3.4572
17.93,3.5042
17.953,3.4722
17.977,3.4383
18,3.5134
18.023,3.4847
18.047,3.4147
18.07,3.504
18.094,3.455
18.117,3.4517
18.141,3.4604
18.164,3.5208
18.188,3.3943
18.211,3.4781
18.234,3.4783
18.258,3.4195
18.281,3.4658
18.305,3.4955
18.328,3.4461
18.352,3.4378
18.375,3.4732
18.398,3.3978
18.422,3.4466
18.445,3.4816
18.469,3.422
18.492,3.4089
18.516,3.4922
18.539,3.426
18.562,3.4466
18.586,3.4925
18.609,3.4094
18.633,3.378
18.656,3.5125
18.68,3.3877
18.703,3.4129
18.727,3.4967
18.75,3.4529
18.773,3.3917
18.797,3.4503
18.82,3.4423
18.844,3.3761
18.867,3.501
18.891,3.4451
18.914,3.4268
18.938,3.4353
18.961,3.4602
18.984,3.4127
19.008,3.4324
19.031,3.4503
19.055,3.3919
19.078,3.4197
19.102,3.4624
19.125,3.3759
19.148,3.3983
19.172,3.4496
19.195,3.3929
19.219,3.436
19.242,3.4376
19.266,3.418
19.289,3.3947
19.312,3.4595
19.336,3.3877
19.359,3.3891
19.383,3.4637
19.406,3.4157
19.43,3.3973
19.453,3.4732
19.477,3.4353
19.5,3.3648
19.523,3.4159
19.547,3.4477
19.57,3.39
19.594,3.4451
19.617,3.4618
19.641,3.3592
19.664,3.4421
19.688,3.4379
19.711,3.4046
19.734,3.3483
19.758,3.4704
19.781,3.379
19.805,3.3976
19.828,3.4565
19.852,3.3863
19.875,3.3816
19.898,3.4776
19.922,3.4011
19.945,3.3719
19.969,3.4433
19.992,3.3851
20.016,3.3926
20.039,3.4612
20.062,3.3846
20.086,3.338
20.109,3.4293
20.133,3.4021
20.156,3.3526
20.18,3.4065
20.203,3.386
20.227,3.3406
20.25,3.4166
20.273,3.3995
20.297,3.3592
20.32,3.4065
20.344,3.4072
20.367,3.3533
20.391,3.3957
20.414,3.4635
20.438,3.3533
20.461,3.4374
20.484,3.451
20.508,3.3818
20.531,3.4091
20.555,3.422
20.578,3.3597
20.602,3.4074
20.625,3.4423
20.648,3.3966
20.672,3.403
20.695,3.4626
20.719,3.4195
20.742,3.3747
20.766,3.4489
20.789,3.387
20.812,3.3898
20.836,3.4329
20.859,3.4289
20.883,3.3644
20.906,3.426
20.93,3.4301
20.953,3.3801
20.977,3.4565
21,3.4871
21.023,3.3955
21.047,3.4451
21.07,3.4976
21.094,3.3888
21.117,3.477
21.141,3.4767
21.164,3.451
21.188,3.4287
21.211,3.5219
21.234,3.4093
21.258,3.4607
21.281,3.5149
21.305,3.4195
21.328,3.4204
21.352,3.5052
21.375,3.418
21.398,3.4371
21.422,3.4737
21.445,3.4367
21.469,3.4032
21.492,3.4962
21.516,3.485
21.539,3.3835
21.562,3.4946
21.586,3.4419
21.609,3.4148
21.633,3.4908
21.656,3.4757
21.68,3.3987
21.703,3.4737
21.727,3.4739
21.75,3.4129
21.773,3.4843
21.797,3.5014
21.82,3.4152
21.844,3.4704
21.867,3.5083
21.891,3.3851
21.914,3.4477
21.938,3.4781
21.961,3.4287
21.984,3.4406
22.008,3.5224
22.031,3.4193
22.055,3.3908
22.078,3.5014
22.102,3.4176
22.125,3.4416
22.148,3.4816
22.172,3.4326
22.195,3.424
22.219,3.5175
22.242,3.444
22.266,3.4289
22.289,3.4889
22.312,3.4736
22.336,3.4028
22.359,3.5349
22.383,3.485
22.406,3.4326
22.43,3.5205
22.453,3.5248
22.477,3.4472
22.5,3.5158
22.523,3.5283
22.547,3.4767
22.57,3.5241
22.594,3.5255
22.617,3.4776
22.641,3.5283
22.664,3.5827
22.688,3.4986
22.711,3.5582
22.734,3.5907
22.758,3.5247
22.781,3.5712
22.805,3.6295
22.828,3.5351
22.852,3.5043
22.875,3.6484
22.898,3.5705
22.922,3.5984
22.945,3.6227
22.969,3.5716
22.992,3.5563
23.016,3.6227
23.039,3.5848
23.062,3.5956
23.086,3.6053
23.109,3.5994
23.133,3.5726
23.156,3.668
23.18,3.6345
23.203,3.6392
23.227,3.6286
23.25,3.654
23.273,3.6276
23.297,3.6574
23.32,3.6401
23.344,3.6095
23.367,3.6364
23.391,3.6244
23.414,3.5872
23.438,3.6015
23.461,3.6484
23.484,3.5372
23.508,3.5784
23.531,3.59
23.555,3.5245
23.578,3.5448
23.602,3.5994
23.625,3.5177
23.648,3.4843
23.672,3.6102
23.695,3.5513
23.719,3.5441
23.742,3.5945
23.766,3.5789
23.789,3.5528
23.812,3.6574
23.836,3.5745
23.859,3.6145
23.883,3.6515
23.906,3.6835
23.93,3.6039
23.953,3.6908
23.977,3.6668
24,3.6279
24.023,3.711
24.047,3.6774
24.07,3.6946
24.094,3.8191
24.117,3.8288
24.141,3.7303
24.164,3.8285
24.188,3.8474
24.211,3.8201
24.234,3.8776
24.258,3.9119
24.281,3.8837
24.305,3.9598
24.328,4.0043
24.352,3.903
24.375,3.9713
24.398,4.0127
24.422,3.9842
24.445,3.9962
24.469,4.069
24.492,4.0111
24.516,4.0393
24.539,4.0876
24.562,4.0349
24.586,4.041
24.609,4.1425
24.633,4.0756
24.656,4.0919
24.68,4.1434
24.703,4.1083
24.727,4.0572
24.75,4.16
24.773,4.119
24.797,4.0747
24.82,4.1128
24.844,4.1378
24.867,4.0985
24.891,4.1354
24.914,4.16
24.938,4.0825
24.961,4.16
24.984,4.1653
25.008,4.1406
25.031,4.16
25.055,4.1823
25.078,4.1187
25.102,4.1133
25.125,4.1823
25.148,4.1183
25.172,4.1229
25.195,4.1759
25.219,4.1406
25.242,4.1408
25.266,4.1639
25.289,4.1171
25.312,4.1093
25.336,4.1693
25.359,4.1338
25.383,4.1185
25.406,4.16
25.43,4.176
25.453,4.1135
25.477,4.1741
25.5,4.155
25.523,4.1156
25.547,4.1239
25.57,4.1842
25.594,4.1083
25.617,4.1658
25.641,4.1684
25.664,4.0902
25.688,4.1378
25.711,4.1661
25.734,4.1072
25.758,4.0888
25.781,4.184
25.805,4.0665
25.828,4.1183
25.852,4.1628
25.875,4.0408
25.898,4.0638
25.922,4.0957
25.945,4.0043
25.969,3.9098
25.992,4.0005
26.016,3.9173
26.039,3.9213
26.062,3.9265
26.086,3.8514
26.109,3.7794
26.133,3.8431
26.156,3.7819
26.18,3.7384
26.203,3.7642
26.227,3.6901
26.25,3.6329
26.273,3.6868
26.297,3.6394
26.32,3.6039
26.344,3.6161
26.367,3.5495
26.391,3.5288
26.414,3.5876
26.438,3.5587
26.461,3.4583
26.484,3.5228
26.508,3.4972
26.531,3.463
26.555,3.4082
26.578,3.5024
26.602,3.3948
26.625,3.4067
26.648,3.4126
26.672,3.3338
26.695,3.321
26.719,3.3914
26.742,3.3152
26.766,3.3307
26.789,3.3537
26.812,3.2897
26.836,3.2761
26.859,3.3201
26.883,3.2781
26.906,3.2318
26.93,3.3067
26.953,3.2051
26.977,3.1786
27,3.2037
27.023,3.219
27.047,3.117
27.07,3.1905
27.094,3.0853
27.117,3.1036
27.141,3.1682
27.164,3.1628
27.188,3.0881
27.211,3.1062
27.234,3.1206
27.258,3.0255
27.281,3.0589
27.305,3.09
27.328,3.0259
27.352,2.9977
27.375,3.0584
27.398,2.9376
27.422,2.9743
27.445,2.9859
27.469,2.9213
27.492,2.9195
27.516,2.9784
27.539,2.8954
27.562,2.879
27.586,2.9373
27.609,2.869
27.633,2.8325
27.656,2.9016
27.68,2.8265
27.703,2.7546
27.727,2.8264
27.75,2.7718
27.773,2.7235
27.797,2.7675
27.82,2.7141
27.844,2.6409
27.867,2.7285
27.891,2.687
27.914,2.6168
27.938,2.6495
27.961,2.6091
27.984,2.5817
28.008,2.5778
28.031,2.5975
28.055,2.5029
28.078,2.5483
28.102,2.5441
28.125,2.5122
28.148,2.5023
28.172,2.5398
28.195,2.4373
28.219,2.4687
28.242,2.4835
28.266,2.4319
28.289,2.4027
28.312,2.4346
28.336,2.4032
28.359,2.3637
28.383,2.4192
28.406,2.3276
28.43,2.3245
28.453,2.3464
28.477,2.3349
28.5,2.2788
28.523,2.3227
28.547,2.2749
28.57,2.2596
28.594,2.2497
28.617,2.2489
28.641,2.1978
28.664,2.2261
28.688,2.2369
28.711,2.1606
28.734,2.1863
28.758,2.1939
28.781,2.1517
28.805,2.1098
28.828,2.1581
28.852,2.0671
28.875,2.0513
28.898,2.0815
28.922,2.0092
28.945,1.9604
28.969,2.0361
28.992,1.9642
29.016,1.9838
29.039,1.9939
29.062,1.9585
29.086,1.9202
29.109,2.0235
29.133,1.9536
29.156,1.9084
29.18,1.9824
29.203,1.9574
29.227,1.9013
29.25,1.9579
29.273,1.9452
29.297,1.8587
29.32,1.9515
29.344,1.9359
29.367,1.8804
29.391,1.8915
29.414,1.9373
29.438,1.8502
29.461,1.9155
29.484,1.93
29.508,1.8662
29.531,1.9021
29.555,1.9536
29.578,1.8544
29.602,1.9023
29.625,1.9696
29.648,1.8497
29.672,1.8707
29.695,1.9273
29.719,1.8783
29.742,1.8634
29.766,1.934
29.789,1.8703
29.812,1.8479
29.836,1.9237
29.859,1.8606
29.883,1.845
29.906,1.9108
29.93,1.8898
29.953,1.8144
29.977,1.9063
30,1.8319
30.023,1.8486
30.047,1.8769
30.07,1.903
30.094,1.8106
30.117,1.857
30.141,1.8424
30.164,1.8062
30.188,1.813
30.211,1.8535
30.234,1.8008
30.258,1.8213
30.281,1.8493
30.305,1.7767
30.328,1.7749
30.352,1.8036
30.375,1.7622
30.398,1.7532
30.422,1.8385
30.445,1.773
30.469,1.7751
30.492,1.8017
30.516,1.7913
30.539,1.7397
30.562,1.8272
30.586,1.7445
30.609,1.7221
30.633,1.8114
30.656,1.7975
30.68,1.7454
30.703,1.7956
30.727,1.8186
30.75,1.7562
30.773,1.8389
30.797,1.8057
30.82,1.7506
30.844,1.8123
30.867,1.8714
30.891,1.777
30.914,1.8394
30.938,1.8924
30.961,1.8142
30.984,1.8749
31.008,1.9167
31.031,1.8547
31.055,1.9188
31.078,2.0033
31.102,1.9103
31.125,1.9736
31.148,2.0231
31.172,1.9998
31.195,1.9824
31.219,2.1036
31.242,2.048
31.266,2.0827
31.289,2.1806
31.312,2.1924
31.336,2.1743
31.359,2.2708
31.383,2.2567
31.406,2.2655
31.43,2.3396
31.453,2.3627
31.477,2.359
31.5,2.4371
31.523,2.4652
31.547,2.4364
31.57,2.5177
31.594,2.5368
31.617,2.5403
31.641,2.5412
31.664,2.605
31.688,2.5598
31.711,2.6196
31.734,2.6585
31.758,2.6501
31.781,2.6943
31.805,2.7558
31.828,2.7275
31.852,2.7555
31.875,2.83
31.898,2.7824
31.922,2.8175
31.945,2.8516
31.969,2.8311
31.992,2.8076
32.016,2.8837
32.039,2.7861
32.062,2.7951
32.086,2.8165
32.109,2.8236
32.133,2.7311
32.156,2.8285
32.18,2.7435
32.203,2.7377
32.227,2.7904
32.25,2.8142
32.273,2.7068
32.297,2.7671
32.32,2.8062
32.344,2.7266
32.367,2.7779
32.391,2.7954
32.414,2.7628
32.438,2.7652
32.461,2.8493
32.484,2.78
32.508,2.8271
32.531,2.9079
32.555,2.8564
32.578,2.8684
32.602,3.0149
32.625,2.9845
32.648,3.0158
32.672,3.1103
32.695,3.1018
32.719,3.1121
32.742,3.1965
32.766,3.1816
32.789,3.1955
32.812,3.3257
32.836,3.2732
32.859,3.3147
32.883,3.4032
32.906,3.4023
32.93,3.4051
32.953,3.4948
32.977,3.4595
33,3.5168
33.023,3.615
33.047,3.6324
33.07,3.5862
33.094,3.6686
33.117,3.7009
33.141,3.6387
33.164,3.728
33.188,3.7282
33.211,3.731
33.234,3.777
33.258,3.8354
33.281,3.7635
33.305,3.7973
33.328,3.8578
33.352,3.8156
33.375,3.8615
33.398,3.8921
33.422,3.8931
33.445,3.8705
33.469,3.9821
33.492,3.9226
33.516,3.9598
33.539,4.0266
33.562,4.0043
33.586,3.9821
33.609,4.0224
33.633,4.0283
33.656,4.0043
33.68,4.0516
33.703,4.0363
33.727,4.0127
33.75,4.0728
33.773,4.1093
33.797,4.0266
33.82,4.0851
33.844,4.1208
33.867,4.0537
33.891,4.0961
