Time (ms),A4-A5 (I),A2-A3 (V)
9.9623,0.13783,90.036
9.9727,0.14688,91.051
9.983,0.15569,88.794
9.9933,0.13522,87.469
10.004,0.13331,89.125
10.014,0.14355,87.655
10.024,0.13831,84.902
10.035,0.12688,87.097
10.045,0.1176,88.38
10.055,0.13164,83.763
10.066,0.11998,84.219
10.076,0.11665,85.378
10.086,0.10855,84.26
10.097,0.12165,81.672
10.107,0.10165,81.693
10.117,0.10332,83.267
10.128,0.11284,80.927
10.138,0.10022,79.436
10.148,0.083557,80.844
10.158,0.097365,80.596
10.169,0.089747,78.546
10.179,0.084272,77.884
10.189,0.077606,79.975
10.2,0.089271,77.573
10.21,0.076416,75.441
10.22,0.06737,76.435
10.231,0.054039,76.207
10.241,0.062847,74.282
10.251,0.059276,73.246
10.262,0.039279,74.716
10.272,0.035232,74.737
10.282,0.031185,70.824
10.293,-0.0038089,71.839
10.303,-0.0040469,72.191
10.313,0.0090461,69.541
10.324,0.00047611,69.458
10.334,-0.0069036,70.327
10.344,-0.0071417,67.76
10.355,0.0090461,67.491
10.365,-0.017616,67.16
10.375,-0.031661,68.153
10.386,-0.0061894,66.435
10.396,-0.0019044,64.986
10.406,-0.023806,66.311
10.417,-0.026424,65.876
10.427,0.0054753,63.143
10.437,-0.0059514,62.336
10.448,-0.01714,64.199
10.458,-0.019044,62.253
10.468,0.004285,59.914
10.479,-0.014045,60.97
10.489,-0.031423,60.845
10.499,-0.00857,59.79
10.509,-0.011189,58.32
10.52,-0.014759,59.624
10.53,-0.012141,58.071
10.54,-0.0090461,56.104
10.551,-0.01595,55.38
10.561,-0.022615,57.367
10.571,-0.022615,54.842
10.582,0.00095222,54.2
10.592,-0.010474,54.51
10.602,-0.019282,54.262
10.613,0,52.958
10.623,-0.0033328,51.239
10.633,-0.019759,52.274
10.644,-0.016664,50.929
10.654,-0.0023806,48.03
10.664,-0.012141,49.355
10.675,-0.0269,50.391
10.685,-0.013807,46.498
10.695,-0.0035708,45.857
10.706,-0.015236,49.335
10.716,-0.018806,46.954
10.726,-0.0026186,44.076
10.737,-0.0090461,44.055
10.747,-0.018568,45.587
10.757,-0.028567,42.648
10.768,-0.0083319,42.316
10.778,-0.0099983,42.855
10.788,-0.023567,42.42
10.799,-0.0080939,40.598
10.809,0.0021425,39.335
10.819,-0.024044,41.82
10.83,-0.022615,39.149
10.84,0.0021425,36.644
10.85,-0.018806,37.513
10.86,-0.025472,38.321
10.871,-0.019759,34.367
10.881,0.00047611,33.766
10.891,-0.015236,36.188
10.902,-0.026662,34.843
10.912,-0.0033328,32.069
10.922,-0.011903,32.731
10.933,-0.023806,33.932
10.943,-0.0076178,31.013
10.953,0.00023806,30.578
10.964,-0.014283,31.178
10.974,-0.024282,29.212
10.984,-0.016426,28.528
10.995,-0.0095222,27.949
11.005,-0.025948,29.253
11.015,-0.028567,26.665
11.026,-0.01833,24.553
11.036,-0.0080939,26.665
11.046,-0.022853,26.251
11.057,-0.014759,23.436
11.067,-0.0028567,22.835
11.077,-0.016902,23.85
11.088,-0.025234,22.67
11.098,-0.010474,19.212
11.108,-0.00071417,21.8
11.119,-0.021425,21.345
11.129,-0.016426,19.523
11.139,-0.015474,18.343
11.15,-0.008808,20.993
11.16,-0.013093,19.088
11.17,-0.015236,15.403
11.181,-0.0047611,16.459
11.191,-0.010712,16.397
11.201,-0.029757,14.678
11.211,-0.0066655,12.36
11.222,-0.0097603,13.933
11.232,-0.018092,13.912
11.242,-0.023091,11.78
11.253,-0.0090461,11.345
11.263,-0.028567,12.153
11.273,-0.019044,9.9994
11.284,-0.013569,7.867
11.294,-0.011427,8.778
11.304,-0.0033328,9.0885
11.315,-0.021187,5.9624
11.325,-0.013331,5.7761
11.335,0.0066655,7.0389
11.346,-0.010474,5.4034
11.356,-0.01833,3.1261
11.366,0.0014283,3.9749
11.377,-0.0021425,4.9273
11.387,-0.024758,2.857
11.397,-0.0076178,0.45546
11.408,-0.004285,2.857
11.418,-0.028805,-0.68319
11.428,-0.029519,-0.7246
11.439,-0.00047611,-1.8218
11.449,-0.016188,0.64179
11.459,-0.026424,-1.6976
11.47,-0.024758,-3.8093
11.48,-0.0099983,-3.2917
11.49,-0.012379,-3.83
11.501,-0.0049992,-6.7284
11.511,-0.0069036,-6.3972
11.521,-0.010712,-3.83
11.532,-0.011427,-6.2522
11.542,-0.01714,-9.0471
11.552,-0.012617,-7.9085
11.562,0.00071417,-7.2253
11.573,-0.019521,-9.4198
11.583,-0.01714,-10.413
11.593,-0.0028567,-8.426
11.604,-0.0052372,-9.3576
11.614,-0.027376,-12.215
11.624,-0.012855,-13.188
11.635,-0.004523,-10.724
11.645,-0.024996,-13.229
11.655,-0.025948,-15.713
11.666,0.0069036,-12.194
11.676,-0.0092842,-14.409
11.686,-0.021663,-15.713
11.697,-0.0038089,-16.852
11.707,0.0035708,-15.32
11.717,-0.0064275,-16.935
11.728,-0.016902,-20.351
11.738,-0.0033328,-18.384
11.748,-0.0066655,-17.825
11.759,-0.02571,-21.013
11.769,-0.020473,-21.262
11.779,0.0011903,-19.026
11.79,-0.0090461,-21.572
11.8,-0.027614,-23.725
11.81,-0.013807,-23.084
11.821,-0.0030947,-21.779
11.831,-0.012141,-23.85
11.841,-0.015236,-25.754
11.852,-0.0057133,-23.85
11.862,-0.004285,-24.264
11.872,-0.021663,-27.203
11.883,-0.015474,-27.121
11.893,0.0030947,-26.106
11.903,-0.011427,-27.742
11.914,-0.027614,-30.019
11.924,-0.014997,-28.094
11.934,-0.0026186,-28.798
11.944,-0.010474,-30.868
11.955,-0.018092,-30.412
11.965,-0.00023806,-30.143
11.975,-0.0071417,-30.33
11.986,-0.015712,-32.752
11.996,-0.012617,-32.379
12.006,-0.0054753,-31.903
12.017,-0.016902,-34.304
12.027,-0.030233,-36.665
12.037,-0.0078558,-33.394
12.048,-0.0057133,-36.188
12.058,-0.025472,-36.023
12.068,-0.01833,-36.789
12.079,-0.0023806,-34.677
12.089,-0.014521,-37.348
12.099,-0.01833,-39.294
12.11,-0.014045,-37.576
12.12,-0.0059514,-37.327
12.13,-0.011189,-40.37
12.141,-0.020949,-40.66
12.151,0.0011903,-38.797
12.161,-0.0099983,-40.577
12.172,-0.01595,-43.186
12.182,-0.014045,-41.385
12.192,0.0011903,-40.702
12.203,-0.004285,-43.6
12.213,-0.019997,-44.656
12.223,-0.012855,-42.793
12.234,-0.0014283,-44.076
12.244,-0.019997,-47.285
12.254,-0.012855,-47.119
12.265,-0.0026186,-44.304
12.275,0,-48.093
12.285,-0.013331,-48.486
12.295,-0.018092,-46.333
12.306,-0.0071417,-46.623
12.316,-0.016188,-50.018
12.326,-0.017616,-50.432
12.337,-0.015236,-48.734
12.347,-0.0047611,-50.266
12.357,-0.018806,-52.833
12.368,-0.015236,-51.094
12.378,0.013569,-50.349
12.388,-0.0092842,-53.33
12.399,-0.011903,-53.579
12.409,-0.014759,-52.482
12.419,-0.0028567,-53.475
12.43,-0.0052372,-56.829
12.44,-0.017378,-55.463
12.45,-0.0069036,-54.365
12.461,-0.0054753,-57.906
12.471,-0.024282,-57.657
12.481,-0.023329,-56.56
12.492,-0.01833,-57.409
12.502,-0.037375,-58.982
12.512,-0.054039,-59.665
12.523,-0.019997,-57.802
12.533,-0.011665,-59.168
12.543,-0.02571,-62.005
12.554,-0.017616,-60.659
12.564,-0.018092,-60.183
12.574,-0.0076178,-62.564
12.585,-0.026424,-62.999
12.595,-0.044516,-60.742
12.605,-0.057847,-62.957
12.616,-0.064037,-65.752
12.626,-0.060942,-64.841
12.636,-0.037851,-63.557
12.646,-0.0059514,-66.559
12.657,-0.0076178,-66.891
12.667,-0.014521,-66.063
12.677,-0.0047611,-66.083
12.688,-0.022377,-69.375
12.698,-0.063799,-69.81
12.708,-0.11141,-67.615
12.719,-0.097603,-70.596
12.729,-0.12331,-71.963
12.739,-0.16259,-70.1
12.75,-0.1445,-70.224
12.76,-0.14974,-72.625
12.77,-0.1733,-73.039
12.781,-0.18283,-71.673
12.791,-0.15807,-71.818
12.801,-0.17426,-75.11
12.812,-0.19211,-74.323
12.822,-0.17973,-72.998
12.832,-0.17211,-76.145
12.843,-0.18116,-76.207
12.853,-0.20639,-75.006
12.863,-0.19663,-75.606
12.874,-0.1914,-79.561
12.884,-0.20497,-78.401
12.894,-0.21758,-76.228
12.905,-0.20163,-78.857
12.915,-0.21377,-80.741
12.925,-0.24091,-80.327
12.936,-0.2271,-79.995
12.946,-0.22449,-83.184
12.956,-0.254,-82.645
12.967,-0.26067,-80.927
12.977,-0.24377,-83.142
12.987,-0.2371,-85.647
12.997,-0.27472,-83.784
13.008,-0.2671,-83.722
13.018,-0.26472,-84.902
13.028,-0.25948,-86.807
13.039,-0.28757,-83.825
13.049,-0.27686,-85.44
13.059,-0.26686,-89.457
13.07,-0.28852,-89.27
13.08,-0.29995,-86.993
13.09,-0.29566,-89.684
13.101,-0.29995,-91.817
13.111,-0.31852,-89.684
13.121,-0.3209,-90.823
13.132,-0.30471,-93.287
13.142,-0.31495,-92.893
13.152,-0.32828,-90.823
13.163,-0.31947,-92.396
13.173,-0.31947,-94.57
13.183,-0.33637,-93.121
13.194,-0.33756,-93.804
13.204,-0.32971,-96.144
13.214,-0.32875,-96.806
13.225,-0.35042,-95.191
13.235,-0.34042,-96.185
13.245,-0.33685,-98.359
13.256,-0.35113,-98.214
13.266,-0.36756,-96.433
13.276,-0.35089,-98.607
13.287,-0.35327,-100.72
13.297,-0.38232,-98.545
13.307,-0.37065,-98.918
13.318,-0.36113,-102.27
13.328,-0.37518,-101.2
13.338,-0.39279,-100.14
13.348,-0.36732,-101.98
13.359,-0.36661,-104.9
13.369,-0.38874,-100.99
13.379,-0.40303,-102.58
13.39,-0.3747,-104.69
13.4,-0.37518,-105.29
13.41,-0.39517,-103.89
13.421,-0.4035,-105.31
13.431,-0.38327,-107.94
13.441,-0.40231,-106.78
13.452,-0.41898,-105.65
13.462,-0.39803,-107.92
13.472,-0.38874,-109.46
13.483,-0.42874,-107.36
13.493,-0.42612,-108.81
13.503,-0.40541,-110.84
13.514,-0.41088,-111.07
13.524,-0.41398,-107.94
13.534,-0.41969,-111.92
13.545,-0.40874,-113.74
13.555,-0.44016,-110.95
13.565,-0.43445,-112.04
13.576,-0.42588,-114.34
13.586,-0.43636,-113.51
13.596,-0.42398,-112.52
13.607,-0.43612,-114.82
13.617,-0.43778,-116.45
13.627,-0.41755,-114.63
13.638,-0.44802,-115.29
13.648,-0.45159,-116.37
13.658,-0.42707,-117.7
13.669,-0.44754,-115.46
13.679,-0.46159,-116.74
13.689,-0.43707,-118.63
13.699,-0.45183,-118.48
13.71,-0.45302,-116.97
13.72,-0.44064,-119.12
13.73,-0.44778,-120.92
13.741,-0.46635,-118.69
13.751,-0.46159,-118.73
13.761,-0.46778,-121.92
13.772,-0.4485,-121.42
13.782,-0.46873,-119.48
13.792,-0.4804,-122.46
13.803,-0.44064,-123.26
13.813,-0.46445,-121.42
13.823,-0.4804,-121.92
13.834,-0.45516,-123.24
13.844,-0.46754,-124.71
13.854,-0.45873,-121.98
13.865,-0.4804,-124.03
13.875,-0.47421,-126.02
13.885,-0.44754,-124.24
13.896,-0.4923,-124.73
13.906,-0.4873,-125.98
13.916,-0.45373,-127.18
13.927,-0.47778,-125.4
13.937,-0.46611,-127.22
13.947,-0.47921,-128.42
13.958,-0.47373,-127.47
13.968,-0.46635,-126.7
13.978,-0.50801,-128.71
13.989,-0.46302,-128.87
13.999,-0.48516,-127.98
14.009,-0.50063,-129.6
14.02,-0.47087,-130.61
14.03,-0.50015,-130.53
14.04,-0.46421,-129.37
14.051,-0.49444,-131.05
14.061,-0.50372,-132.54
14.071,-0.46611,-131.36
14.081,-0.52848,-130.94
14.092,-0.48373,-132.68
14.102,-0.49611,-133.1
14.112,-0.48944,-130.53
14.123,-0.48254,-132.64
14.133,-0.51444,-133.99
14.143,-0.45897,-132.85
14.154,-0.49658,-131.19
14.164,-0.50253,-133.1
14.174,-0.48087,-134.75
14.185,-0.51087,-132.85
14.195,-0.48635,-132.41
14.205,-0.53396,-136.02
14.216,-0.47754,-135.04
14.226,-0.47873,-133.57
14.236,-0.53586,-135.52
14.247,-0.48206,-136.58
14.257,-0.52824,-132.33
14.267,-0.47349,-135.13
14.278,-0.51515,-135.83
14.288,-0.49301,-137.57
14.298,-0.45802,-135.54
14.309,-0.52729,-136.95
14.319,-0.47849,-138.89
14.329,-0.51396,-136.7
14.34,-0.50134,-136.56
14.35,-0.51039,-138.63
14.36,-0.53134,-138.58
14.371,-0.45754,-136.24
14.381,-0.52491,-137.34
14.391,-0.47801,-140.22
14.402,-0.51468,-138.92
14.412,-0.50563,-137.4
14.422,-0.5042,-139.83
14.432,-0.55514,-141.73
14.443,-0.47754,-138.48
14.453,-0.53705,-139.66
14.463,-0.49063,-142.12
14.474,-0.51325,-140.97
14.484,-0.4754,-139.6
14.494,-0.4823,-142.21
14.505,-0.54158,-143.28
14.515,-0.46587,-141.01
14.525,-0.52277,-139.56
14.536,-0.48873,-143.12
14.546,-0.52277,-142.06
14.556,-0.48897,-141.05
14.567,-0.49063,-141.34
14.577,-0.55562,-143.57
14.587,-0.49182,-143.12
14.598,-0.54657,-141.01
14.608,-0.48563,-143.8
14.618,-0.5392,-144.03
14.629,-0.50134,-142.48
14.639,-0.49968,-143.62
14.649,-0.55372,-144.77
14.66,-0.49515,-144.32
14.67,-0.55824,-143.16
14.68,-0.48492,-143.97
14.691,-0.56062,-145.77
14.701,-0.50253,-143.55
14.711,-0.50991,-143.95
14.722,-0.54205,-146.7
14.732,-0.50991,-148.17
14.742,-0.56014,-144.9
14.753,-0.48063,-145.62
14.763,-0.57562,-148.38
14.773,-0.49373,-146.74
14.783,-0.54277,-145.95
14.794,-0.51468,-147.94
14.804,-0.52777,-149.62
14.814,-0.55872,-147.18
14.825,-0.48635,-148
14.835,-0.58419,-149.49
14.845,-0.49611,-149.29
14.856,-0.57038,-148.58
14.866,-0.47849,-150.1
14.876,-0.57538,-151.36
14.887,-0.5111,-147.34
14.897,-0.51777,-149.41
14.907,-0.55705,-151.61
14.918,-0.51301,-152.25
14.928,-0.56895,-149.29
14.938,-0.48635,-152.93
14.949,-0.58823,-154.07
14.959,-0.47921,-152.72
14.969,-0.56491,-151.11
14.98,-0.49849,-154.07
14.99,-0.57157,-153.82
15,-0.52253,-152.81
15.011,-0.51349,-152.77
15.021,-0.53991,-154.15
15.031,-0.52158,-153.43
15.042,-0.54777,-152.89
15.052,-0.48278,-154.73
15.062,-0.59371,-156.45
15.073,-0.48301,-153.45
15.083,-0.56752,-153.72
15.093,-0.47801,-155.46
15.104,-0.55943,-155.46
15.114,-0.51944,-153.66
15.124,-0.5211,-154.67
15.134,-0.56586,-157.03
15.145,-0.50372,-155.04
15.155,-0.5511,-154.92
15.165,-0.47563,-157.9
15.176,-0.57919,-157.36
15.186,-0.47801,-155.52
15.196,-0.56871,-155.73
15.207,-0.49135,-157.8
15.217,-0.56657,-156.41
15.227,-0.51158,-155.06
15.238,-0.51325,-157.11
15.248,-0.55895,-157.86
15.258,-0.49754,-156.24
15.269,-0.54586,-156.37
15.279,-0.48825,-157.53
15.289,-0.58871,-157.78
15.3,-0.4842,-156.37
15.31,-0.57228,-157.44
15.32,-0.48278,-159.22
15.331,-0.56205,-157.2
15.341,-0.50753,-157.36
15.351,-0.50444,-158.36
15.362,-0.55872,-158.83
15.372,-0.48301,-157.36
15.382,-0.54848,-158.36
15.393,-0.48135,-159.83
15.403,-0.5749,-158.4
15.413,-0.47468,-157.69
15.424,-0.54967,-158.11
15.434,-0.49396,-159.85
15.444,-0.55634,-156.22
15.455,-0.50991,-158.15
15.465,-0.49277,-159.27
15.475,-0.55276,-159.33
15.485,-0.48373,-156.95
15.496,-0.55634,-159.02
15.506,-0.47754,-160.09
15.516,-0.57348,-155.95
15.527,-0.49182,-158.07
15.537,-0.53158,-157.94
15.547,-0.51396,-160.03
15.558,-0.50872,-157.49
15.568,-0.52229,-159.29
15.578,-0.47635,-160.51
15.589,-0.56895,-158.87
15.599,-0.47468,-158.44
15.609,-0.55634,-160.22
15.62,-0.47444,-159.78
15.63,-0.54086,-157.78
15.64,-0.50849,-159.02
15.651,-0.48897,-160.09
15.661,-0.53253,-159.91
15.671,-0.49016,-157.28
15.682,-0.5361,-160.01
15.692,-0.47492,-161.87
15.702,-0.57133,-158.71
15.713,-0.48325,-160.09
15.723,-0.50634,-161.01
15.733,-0.50158,-159.56
15.744,-0.4892,-158.11
15.754,-0.52586,-159.31
15.764,-0.46326,-161.85
15.775,-0.56252,-159.27
15.785,-0.46873,-158.94
15.795,-0.52134,-162.45
15.806,-0.48468,-159.64
15.816,-0.52372,-159.27
15.826,-0.52015,-159.27
15.836,-0.46849,-161.25
15.847,-0.55824,-160.01
15.857,-0.47254,-159.16
15.867,-0.52015,-161.44
15.878,-0.48444,-161.34
15.888,-0.52182,-159.16
15.898,-0.51539,-159.68
15.909,-0.47444,-160.43
15.919,-0.53681,-160.76
15.929,-0.48539,-159.35
15.94,-0.52777,-159.74
15.95,-0.4723,-161.52
15.96,-0.52515,-157.53
15.971,-0.5111,-159.14
15.981,-0.48182,-162.66
15.991,-0.53277,-162.04
16.002,-0.47659,-159.35
16.012,-0.53348,-159.58
16.022,-0.46564,-162.99
16.033,-0.51277,-159.78
16.043,-0.51396,-158.81
16.053,-0.48492,-160.2
16.064,-0.51634,-160.86
16.074,-0.48325,-159.62
16.084,-0.54015,-159.1
16.095,-0.47111,-161.87
16.105,-0.51658,-161.05
16.115,-0.51206,-158.85
16.126,-0.48397,-161.05
16.136,-0.50015,-162.99
16.146,-0.46397,-159.31
16.157,-0.54015,-159.68
16.167,-0.46849,-160.69
16.177,-0.50444,-160.86
16.188,-0.50634,-159.76
16.198,-0.48254,-160.51
16.208,-0.50825,-162.66
16.218,-0.45873,-161.01
16.229,-0.52158,-159.47
16.239,-0.4823,-160.47
16.249,-0.49063,-161.11
16.26,-0.51253,-160.05
16.27,-0.47682,-160.8
16.28,-0.50468,-162.43
16.291,-0.45516,-161.15
16.301,-0.50896,-159.76
16.311,-0.48801,-161.52
16.322,-0.48087,-162.66
16.332,-0.51396,-159.45
16.342,-0.48111,-160.18
16.353,-0.5042,-162.02
16.363,-0.46421,-161.69
16.373,-0.49063,-159.68
16.384,-0.50515,-160.41
16.394,-0.4554,-161.65
16.404,-0.49968,-160.3
16.415,-0.47468,-160.05
16.425,-0.50634,-162.1
16.435,-0.48182,-162.99
16.446,-0.46302,-160.34
16.456,-0.51515,-159.51
16.466,-0.44731,-163.16
16.477,-0.49539,-161.4
16.487,-0.48873,-159.16
16.497,-0.47516,-161.67
16.508,-0.48325,-163.34
16.518,-0.46183,-159.2
16.528,-0.51682,-160.47
16.539,-0.4654,-161.75
16.549,-0.4654,-161.23
16.559,-0.48849,-158.96
16.569,-0.46326,-160.18
16.58,-0.47825,-162.33
16.59,-0.47159,-158.13
16.6,-0.49658,-159.02
16.611,-0.4892,-161.67
16.621,-0.44731,-160.69
16.631,-0.49063,-159.27
16.642,-0.46183,-159.68
16.652,-0.47397,-161.09
16.662,-0.47159,-159.85
16.673,-0.45564,-157.26
16.683,-0.48516,-160.72
16.693,-0.44564,-161.34
16.704,-0.45397,-158.71
16.714,-0.49135,-159.51
16.724,-0.45421,-160.36
16.735,-0.46968,-160.34
16.745,-0.4554,-157.32
16.755,-0.46159,-159.27
16.766,-0.46921,-160.84
16.776,-0.42921,-156.16
16.786,-0.47159,-157.49
16.797,-0.47421,-159.78
16.807,-0.45421,-158.52
16.817,-0.47516,-157.42
16.828,-0.45207,-157.13
16.838,-0.45088,-159.68
16.848,-0.4454,-158.69
16.859,-0.43802,-156.82
16.869,-0.47349,-158.52
16.879,-0.4385,-158.79
16.89,-0.4454,-155.93
16.9,-0.48516,-156.86
16.91,-0.44373,-157.18
16.92,-0.4354,-157.36
16.931,-0.43802,-155.04
16.941,-0.44564,-157.36
16.951,-0.45968,-156.97
16.962,-0.4285,-155.13
16.972,-0.45611,-154.55
16.982,-0.47016,-156.66
16.993,-0.40612,-155.81
17.003,-0.42826,-152.91
17.013,-0.44635,-154.71
17.024,-0.41683,-156.16
17.034,-0.43683,-154.21
17.044,-0.42921,-152.77
17.055,-0.44421,-154.9
17.065,-0.44897,-154.4
17.075,-0.40493,-151.11
17.086,-0.41493,-151.73
17.096,-0.42088,-153.72
17.106,-0.39612,-153.06
17.117,-0.41112,-150.12
17.127,-0.44469,-150.61
17.137,-0.41636,-152.89
17.148,-0.42064,-150.14
17.158,-0.42612,-148.42
17.168,-0.41802,-149.33
17.179,-0.39565,-150.57
17.189,-0.39136,-147.2
17.199,-0.40969,-149.16
17.21,-0.4216,-149.45
17.22,-0.40136,-147.61
17.23,-0.38708,-146.1
17.241,-0.41612,-147.47
17.251,-0.39993,-147.55
17.261,-0.3678,-144.61
17.271,-0.38755,-144.63
17.282,-0.41326,-146.02
17.292,-0.37898,-144.77
17.302,-0.38898,-142.56
17.313,-0.41279,-144.38
17.323,-0.39803,-144.01
17.333,-0.37327,-142.02
17.344,-0.38375,-142.46
17.354,-0.40112,-143.9
17.364,-0.37994,-142.33
17.375,-0.36042,-138.81
17.385,-0.38351,-139.52
17.395,-0.38613,-141.3
17.406,-0.37256,-139.93
17.416,-0.36708,-138.4
17.426,-0.38851,-139.47
17.437,-0.37351,-138.89
17.447,-0.35256,-136.53
17.457,-0.36994,-136.91
17.468,-0.38589,-138.32
17.478,-0.36161,-135.87
17.488,-0.35208,-134.17
17.499,-0.38565,-135.5
17.509,-0.3697,-136.64
17.519,-0.35066,-133.55
17.53,-0.34589,-133.18
17.54,-0.36994,-134.46
17.55,-0.36446,-133.93
17.561,-0.3397,-131.57
17.571,-0.3547,-132.95
17.581,-0.36589,-134.01
17.592,-0.34613,-132.52
17.602,-0.34113,-130.53
17.612,-0.35399,-131.94
17.622,-0.35327,-131.9
17.633,-0.33399,-130.3
17.643,-0.33756,-128.34
17.653,-0.34661,-131.48
17.664,-0.34351,-128.17
17.674,-0.32209,-126.41
17.684,-0.34351,-128.3
17.695,-0.34113,-127.88
17.705,-0.31995,-125.36
17.715,-0.33352,-124.61
17.726,-0.34304,-126.1
17.736,-0.32709,-125.81
17.746,-0.30923,-123.66
17.757,-0.32304,-124.57
17.767,-0.33185,-125.23
17.777,-0.32209,-123.12
17.788,-0.31447,-122.68
17.798,-0.33447,-123.49
17.808,-0.31661,-122.91
17.819,-0.30685,-121.26
17.829,-0.31066,-120.95
17.839,-0.3159,-122.21
17.85,-0.31352,-121.05
17.86,-0.31566,-118.27
17.87,-0.30804,-118.85
17.881,-0.31804,-120.08
17.891,-0.309,-117.65
17.901,-0.29209,-118.46
17.912,-0.30828,-118.61
17.922,-0.29876,-117.74
17.932,-0.2859,-115.02
17.943,-0.2859,-117.03
17.953,-0.29685,-117.57
17.963,-0.30138,-114.59
17.973,-0.27543,-113.64
17.984,-0.29114,-116.29
17.994,-0.29162,-115.02
18.004,-0.28329,-112.13
18.015,-0.27852,-112.66
18.025,-0.29424,-114.8
18.035,-0.27995,-112.97
18.046,-0.26638,-109.33
18.056,-0.27757,-110.93
18.066,-0.27519,-112.42
18.077,-0.26757,-109.66
18.087,-0.26281,-110.28
18.097,-0.274,-110.76
18.108,-0.28019,-110.33
18.118,-0.25353,-106.72
18.128,-0.25091,-108.75
18.139,-0.26757,-108.98
18.149,-0.25948,-106.76
18.159,-0.2452,-105.69
18.17,-0.25496,-107.65
18.18,-0.254,-105.81
18.19,-0.2502,-104.32
18.201,-0.23877,-105.07
18.211,-0.25567,-106.78
18.221,-0.25424,-103.91
18.232,-0.22782,-103.24
18.242,-0.23615,-104.69
18.252,-0.24115,-103.87
18.263,-0.23663,-100.72
18.273,-0.21235,-102.04
18.283,-0.21235,-102.89
18.294,-0.23377,-101.24
18.304,-0.21972,-98.566
18.314,-0.2152,-101.44
18.324,-0.22211,-101.75
18.335,-0.22877,-97.8
18.345,-0.19544,-97.593
18.355,-0.20282,-99.063
18.366,-0.22258,-98.711
18.376,-0.21592,-95.812
18.386,-0.19878,-96.64
18.397,-0.20092,-98.235
18.407,-0.21092,-95.543
18.417,-0.20235,-94.653
18.428,-0.18687,-94.922
18.438,-0.19759,-95.957
18.448,-0.17949,-92.293
18.459,-0.17211,-92.79
18.469,-0.1783,-93.328
18.479,-0.17997,-92.79
18.49,-0.17664,-89.871
18.5,-0.16807,-91.506
18.51,-0.16569,-92.81
18.521,-0.17235,-89.519
18.531,-0.15283,-89.457
18.541,-0.15331,-89.457
18.552,-0.17188,-89.622
18.562,-0.1614,-86.724
18.572,-0.14164,-87.469
18.583,-0.13641,-89.125
18.593,-0.14426,-86.103
18.603,-0.13307,-85.15
18.614,-0.12379,-86.786
18.624,-0.1345,-87.904
18.634,-0.11879,-83.618
18.645,-0.12331,-83.701
18.655,-0.10689,-84.778
18.665,-0.12498,-83.536
18.676,-0.12665,-82.066
18.686,-0.10903,-82.314
18.696,-0.1145,-82.563
18.706,-0.11665,-79.292
18.717,-0.099983,-79.871
18.727,-0.10522,-81.486
18.737,-0.10736,-80.244
18.748,-0.10522,-77.594
18.758,-0.079034,-78.401
18.768,-0.087604,-80.41
18.779,-0.095222,-76.476
18.789,-0.081653,-75.627
18.799,-0.06737,-77.863
18.81,-0.085462,-76.869
18.82,-0.085224,-73.764
18.83,-0.063799,-73.453
18.841,-0.060466,-75.503
18.851,-0.064275,-73.785
18.861,-0.029757,-70.886
18.872,-0.0095222,-72.915
18.882,0.00047611,-72.957
18.892,-0.019044,-70.1
18.903,-0.0049992,-69.83
18.913,0.013807,-70.596
18.923,0.0030947,-70.1
18.934,-0.010236,-67.47
18.944,0.019044,-67.905
18.954,0.022377,-69.251
18.965,0.0028567,-65.338
18.975,0.011189,-65.255
18.985,0.029995,-67.512
18.996,0.0092842,-66.456
19.006,0.0076178,-63.951
19.016,0.0073797,-63.827
19.027,0.018568,-65.069
19.037,0.013807,-62.75
19.047,-0.0057133,-61.508
19.057,0.016188,-61.694
19.068,0.018568,-61.529
19.078,0,-58.009
19.088,0.0054753,-57.926
19.099,0.013331,-61.239
19.109,0.016664,-58.506
19.119,0.00023806,-57.057
19.13,0.020473,-57.574
19.14,0.031899,-57.761
19.15,-0.00095222,-54.283
19.161,0.0069036,-53.724
19.171,0.021425,-55.049
19.181,0.025234,-55.463
19.192,0.00047611,-51.943
19.202,0.014283,-52.916
19.212,0.027614,-53.02
19.223,0.011427,-51.094
19.233,0.00047611,-49.873
19.243,0.020949,-51.219
19.254,0.027614,-50.453
19.264,0.0057133,-48.486
19.274,0.0097603,-47.471
19.285,0.018092,-48.507
19.295,0.020235,-47.306
19.305,0.0028567,-44.925
19.316,0.011903,-46.333
19.326,0.021187,-46.747
19.336,0.013807,-43.269
19.347,0.013093,-43.828
19.357,0.017378,-44.428
19.367,0.025948,-43.786
19.378,0.010474,-40.722
19.388,-0.0040469,-40.453
19.398,0.020235,-41.882
19.408,0.022377,-39.004
19.419,-0.0021425,-37.969
19.429,0.015236,-39.894
19.439,0.023091,-38.921
19.45,0.010474,-35.671
19.46,-0.0023806,-36.395
19.47,0.024282,-37.017
19.481,0.022139,-35.112
19.491,0.0064275,-33.932
19.501,0.011189,-33.87
19.512,0.021901,-34.512
19.522,0.008808,-32.255
19.532,0.0040469,-31.303
19.543,0.016902,-33.311
19.553,0.025472,-31.158
19.563,0.0054753,-28.756
19.574,0.012141,-30.267
19.584,0.015474,-30.578
19.594,0.018568,-27.804
19.605,0.0073797,-26.272
19.615,0.008808,-27.617
19.625,0.018806,-27.224
19.636,0.011903,-24.781
19.646,0.0016664,-25.402
19.656,0.014997,-25.775
19.667,0.017616,-23.85
