t_us,t_ms_from_toggle,rawPos,rawNeg,posV,negV,diffV
1364,0.8250,6265,6211,1.261948,1.251071,0.010877
1405,0.8660,6210,6256,1.250870,1.260136,-0.009266
1446,0.9070,6264,6196,1.261747,1.248050,0.013697
1487,0.9480,6335,6248,1.276048,1.258524,0.017524
1528,0.9890,6254,6186,1.259733,1.246036,0.013697
1569,1.0300,6304,6240,1.269804,1.256913,0.012891
1611,1.0720,6246,6188,1.258121,1.246438,0.011683
1652,1.1130,6294,6228,1.267790,1.254496,0.013294
1693,1.1540,6240,6200,1.256913,1.248856,0.008057
1734,1.1950,6280,6212,1.264970,1.251273,0.013697
1775,1.2360,6228,6261,1.254496,1.261143,-0.006647
1816,1.2770,6253,6222,1.259531,1.253287,0.006244
1857,1.3180,6279,6208,1.264768,1.250467,0.014301
1898,1.3590,6222,6256,1.253287,1.260136,-0.006849
1940,1.4010,6272,6201,1.263358,1.249057,0.014301
1981,1.4420,6250,6180,1.258927,1.244827,0.014100
2025,1.4860,6300,6232,1.268998,1.255301,0.013697
2066,1.5270,6244,6165,1.257718,1.241806,0.015913
2107,1.5680,6280,6212,1.264970,1.251273,0.013697
2148,1.6090,6218,6257,1.252481,1.260337,-0.007856
2189,1.6500,6272,6202,1.263358,1.249258,0.014100
2230,1.6910,6319,6244,1.272825,1.257718,0.015107
2271,1.7320,6264,6192,1.261747,1.247244,0.014503
2312,1.7730,6304,6234,1.269804,1.255704,0.014100
2353,1.8140,6242,6160,1.257316,1.240798,0.016517
2395,1.8560,6292,6221,1.267387,1.253086,0.014301
2436,1.8970,6232,6302,1.255301,1.269401,-0.014100
2477,1.9380,6280,6208,1.264970,1.250467,0.014503
2518,1.9790,6221,6261,1.253086,1.261143,-0.008057
2559,2.0200,6269,6202,1.262754,1.249258,0.013496
2600,2.0610,6275,6251,1.263963,1.259128,0.004834
2641,2.1020,6262,6192,1.261344,1.247244,0.014100
2682,2.1430,6335,6242,1.276048,1.257316,0.018733
2724,2.1850,6248,6178,1.258524,1.244424,0.014100
2765,2.2260,6294,6228,1.267790,1.254496,0.013294
2806,2.2670,6228,6252,1.254496,1.259330,-0.004834
2847,2.3080,6244,6170,1.257718,1.242813,0.014906
2888,2.3490,6289,6222,1.266783,1.253287,0.013496
2929,2.3900,6230,6291,1.254898,1.267185,-0.012287
2970,2.4310,6283,6302,1.265574,1.269401,-0.003827
3014,2.4750,6277,6210,1.264366,1.250870,0.013496
3055,2.5160,6224,6264,1.253690,1.261747,-0.008057
3096,2.5570,6268,6189,1.262553,1.246640,0.015913
3137,2.5980,6307,6241,1.270408,1.257114,0.013294
3179,2.6400,6254,6184,1.259733,1.245633,0.014100
3220,2.6810,6302,6226,1.269401,1.254093,0.015309
3261,2.7220,6238,6198,1.256510,1.248453,0.008057
3302,2.7630,6277,6222,1.264366,1.253287,0.011079
3343,2.8040,6230,6263,1.254898,1.261546,-0.006647
3384,2.8450,6274,6204,1.263761,1.249661,0.014100
3425,2.8860,6214,6256,1.251676,1.260136,-0.008460
3466,2.9270,6264,6190,1.261747,1.246841,0.014906
3508,2.9690,6304,6234,1.269804,1.255704,0.014100
3549,3.0100,6250,6182,1.258927,1.245230,0.013697
3590,3.0510,6297,6234,1.268394,1.255704,0.012690
3631,3.0920,6237,6184,1.256308,1.245633,0.010676
3672,3.1330,6282,6220,1.265373,1.252884,0.012489
3713,3.1740,6226,6300,1.254093,1.268998,-0.014906
3754,3.2150,6286,6212,1.266178,1.251273,0.014906
3795,3.2560,6216,6241,1.252078,1.257114,-0.005036
3837,3.2980,6229,6271,1.254697,1.263157,-0.008460
3878,3.3390,6268,6200,1.262553,1.248856,0.013697
3919,3.3800,6299,6258,1.268797,1.260538,0.008259
3960,3.4210,6264,6200,1.261747,1.248856,0.012891
4002,3.4630,6232,6308,1.255301,1.270610,-0.015309
4043,3.5040,6280,6216,1.264970,1.252078,0.012891
4085,3.5460,6225,6258,1.253891,1.260538,-0.006647
4126,3.5870,6264,6197,1.261747,1.248251,0.013496
4167,3.6280,6335,6248,1.276048,1.258524,0.017524
4208,3.6690,6249,6184,1.258726,1.245633,0.013093
4249,3.7100,6296,6236,1.268193,1.256107,0.012086
4290,3.7510,6241,6178,1.257114,1.244424,0.012690
4331,3.7920,6286,6220,1.266178,1.252884,0.013294
4372,3.8330,6225,6303,1.253891,1.269603,-0.015711
4413,3.8740,6272,6218,1.263358,1.252481,0.010877
4455,3.9160,6218,6258,1.252481,1.260538,-0.008057
4496,3.9570,6262,6202,1.261344,1.249258,0.012086
4537,3.9980,6340,6252,1.277055,1.259330,0.017726
4578,4.0390,6254,6193,1.259733,1.247446,0.012287
4619,4.0800,6292,6232,1.267387,1.255301,0.012086
4660,4.1210,6241,6178,1.257114,1.244424,0.012690
4701,4.1620,6290,6234,1.266984,1.255704,0.011280
4742,4.2030,6232,6144,1.255301,1.237576,0.017726
4784,4.2450,6280,6208,1.264970,1.250467,0.014503
4825,4.2860,6292,6221,1.267387,1.253086,0.014301
4866,4.3270,6220,6271,1.252884,1.263157,-0.010273
4907,4.3680,6272,6210,1.263358,1.250870,0.012489
4948,4.4090,6220,6259,1.252884,1.260740,-0.007856
4989,4.4500,6259,6245,1.260740,1.257920,0.002820
