datetime,t_rel_us,A0_V
2026-05-10 20:10:07.468389,25389,1.36275
2026-05-10 20:10:07.468445,25445,1.00936
2026-05-10 20:10:07.468503,25503,0.64791
2026-05-10 20:10:07.468558,25558,0.33511
2026-05-10 20:10:07.468627,25627,0.05151
2026-05-10 20:10:07.468914,25914,0.81852
2026-05-10 20:10:07.468969,25969,1.18530
2026-05-10 20:10:07.469030,26030,1.53799
2026-05-10 20:10:07.469087,26087,1.83996
2026-05-10 20:10:07.469170,26170,2.01530
2026-05-10 20:10:07.469389,26389,1.35736
2026-05-10 20:10:07.469445,26445,1.08716
2026-05-10 20:10:07.469503,26503,0.64449
2026-05-10 20:10:07.469559,26559,0.32705
2026-05-10 20:10:07.469629,26629,0.07649
2026-05-10 20:10:07.469917,26917,0.82496
2026-05-10 20:10:07.469972,26972,1.18208
2026-05-10 20:10:07.470031,27031,1.53622
2026-05-10 20:10:07.470087,27087,1.78105
2026-05-10 20:10:07.470170,27170,2.01741
2026-05-10 20:10:07.470389,27389,1.36315
2026-05-10 20:10:07.470444,27444,1.01832
2026-05-10 20:10:07.470502,27502,0.65094
2026-05-10 20:10:07.470557,27557,0.35304
2026-05-10 20:10:07.470626,27626,0.10308
2026-05-10 20:10:07.470913,27913,0.77199
2026-05-10 20:10:07.470968,27968,1.15841
2026-05-10 20:10:07.471029,28029,1.54166
2026-05-10 20:10:07.471085,28085,1.80638
2026-05-10 20:10:07.471168,28168,2.02164
2026-05-10 20:10:07.471387,28387,1.38073
2026-05-10 20:10:07.471442,28442,1.03122
2026-05-10 20:10:07.471499,28499,0.65084
2026-05-10 20:10:07.471555,28555,0.36673
2026-05-10 20:10:07.471624,28624,0.09663
2026-05-10 20:10:07.471924,28924,0.88599
2026-05-10 20:10:07.471984,28984,1.26476
2026-05-10 20:10:07.472040,29040,1.59469
2026-05-10 20:10:07.472096,29096,1.87043
2026-05-10 20:10:07.472192,29192,2.03589
2026-05-10 20:10:07.472384,29384,1.39528
2026-05-10 20:10:07.472438,29438,1.04793
2026-05-10 20:10:07.472494,29494,0.74726
2026-05-10 20:10:07.472549,29549,0.33511
2026-05-10 20:10:07.472604,29604,0.09663
2026-05-10 20:10:07.472920,29920,0.84591
2026-05-10 20:10:07.472980,29980,1.20373
2026-05-10 20:10:07.473035,30035,1.58668
2026-05-10 20:10:07.473092,30092,1.84631
2026-05-10 20:10:07.473189,30189,2.00775
2026-05-10 20:10:07.473381,30381,1.41230
2026-05-10 20:10:07.473437,30437,1.06606
2026-05-10 20:10:07.473494,30494,0.69605
2026-05-10 20:10:07.473549,30549,0.38023
2026-05-10 20:10:07.473618,30618,0.09905
2026-05-10 20:10:07.473919,30919,0.88942
2026-05-10 20:10:07.473974,30974,1.23047
2026-05-10 20:10:07.474035,31035,1.57948
2026-05-10 20:10:07.474091,31091,1.83024
2026-05-10 20:10:07.474187,31187,2.03675
2026-05-10 20:10:07.474379,31379,1.42106
2026-05-10 20:10:07.474434,31434,1.07497
2026-05-10 20:10:07.474493,31493,0.71136
2026-05-10 20:10:07.474548,31548,0.38667
2026-05-10 20:10:07.474617,31617,0.08696
2026-05-10 20:10:07.474918,31918,0.84430
2026-05-10 20:10:07.474974,31974,1.18429
2026-05-10 20:10:07.475034,32034,1.55808
2026-05-10 20:10:07.475090,32090,1.87778
2026-05-10 20:10:07.475174,32174,2.02718
2026-05-10 20:10:07.475380,32380,1.41794
2026-05-10 20:10:07.475435,32435,1.08278
2026-05-10 20:10:07.475494,32494,0.72173
2026-05-10 20:10:07.475549,32549,0.41246
2026-05-10 20:10:07.475618,32618,0.10308
2026-05-10 20:10:07.475921,32921,0.84702
2026-05-10 20:10:07.475982,32982,1.17226
2026-05-10 20:10:07.476038,33038,1.56593
2026-05-10 20:10:07.476094,33094,1.83463
2026-05-10 20:10:07.476177,33177,2.02789
2026-05-10 20:10:07.476382,33382,1.40958
2026-05-10 20:10:07.476438,33438,1.06591
2026-05-10 20:10:07.476494,33494,0.68195
2026-05-10 20:10:07.476549,33549,0.39957
2026-05-10 20:10:07.476618,33618,0.10308
2026-05-10 20:10:07.476919,33919,0.86363
2026-05-10 20:10:07.476977,33977,1.20393
2026-05-10 20:10:07.477033,34033,1.55224
2026-05-10 20:10:07.477090,34090,1.82491
2026-05-10 20:10:07.477172,34172,1.99979
2026-05-10 20:10:07.477389,34389,1.36638
2026-05-10 20:10:07.477445,34445,1.01712
2026-05-10 20:10:07.477503,34503,0.64449
2026-05-10 20:10:07.477559,34559,0.32786
2026-05-10 20:10:07.477627,34627,0.10308
2026-05-10 20:10:07.477913,34913,0.79727
2026-05-10 20:10:07.477968,34968,1.15287
2026-05-10 20:10:07.478028,35028,1.51331
2026-05-10 20:10:07.478085,35085,1.83976
2026-05-10 20:10:07.478154,35154,1.99828
2026-05-10 20:10:07.478385,35385,1.38007
2026-05-10 20:10:07.478441,35441,1.04411
2026-05-10 20:10:07.478499,35499,0.66997
2026-05-10 20:10:07.478555,35555,0.36089
2026-05-10 20:10:07.478623,35623,0.09019
2026-05-10 20:10:07.478911,35911,0.79918
2026-05-10 20:10:07.478967,35967,1.15066
2026-05-10 20:10:07.479027,36027,1.51286
2026-05-10 20:10:07.479083,36083,1.77128
2026-05-10 20:10:07.479165,36165,2.01837
2026-05-10 20:10:07.479397,36397,1.32690
2026-05-10 20:10:07.479453,36453,0.97160
2026-05-10 20:10:07.479509,36509,0.61226
2026-05-10 20:10:07.479564,36564,0.32222
2026-05-10 20:10:07.479633,36633,0.08374
2026-05-10 20:10:07.479906,36906,0.73473
2026-05-10 20:10:07.479966,36966,1.11783
2026-05-10 20:10:07.480021,37021,1.50510
2026-05-10 20:10:07.480077,37077,1.77475
2026-05-10 20:10:07.480146,37146,2.04320
2026-05-10 20:10:07.480393,37393,1.34060
2026-05-10 20:10:07.480451,37451,0.99541
2026-05-10 20:10:07.480507,37507,0.66292
2026-05-10 20:10:07.480563,37563,0.35203
2026-05-10 20:10:07.480632,37632,0.06440
2026-05-10 20:10:07.480907,37907,0.73714
2026-05-10 20:10:07.480962,37962,1.14920
2026-05-10 20:10:07.481022,38022,1.50173
2026-05-10 20:10:07.481078,38078,1.75587
2026-05-10 20:10:07.481147,38147,1.97683
2026-05-10 20:10:07.481408,38408,1.25610
2026-05-10 20:10:07.481466,38466,0.92809
2026-05-10 20:10:07.481521,38521,0.54942
2026-05-10 20:10:07.481576,38576,0.27066
2026-05-10 20:10:07.481646,38646,0.07407
2026-05-10 20:10:07.481906,38906,0.76413
2026-05-10 20:10:07.481961,38961,1.11062
2026-05-10 20:10:07.482022,39022,1.50712
2026-05-10 20:10:07.482079,39079,1.81348
2026-05-10 20:10:07.482162,39162,2.01797
2026-05-10 20:10:07.482393,39393,1.34442
2026-05-10 20:10:07.482451,39451,1.00503
2026-05-10 20:10:07.482507,39507,0.63160
2026-05-10 20:10:07.482562,39562,0.33511
2026-05-10 20:10:07.482632,39632,0.06279
2026-05-10 20:10:07.482917,39917,0.82441
2026-05-10 20:10:07.482973,39973,1.19074
2026-05-10 20:10:07.483034,40034,1.55772
2026-05-10 20:10:07.483091,40091,1.83050
2026-05-10 20:10:07.483173,40173,2.03675
2026-05-10 20:10:07.483393,40393,1.33576
2026-05-10 20:10:07.483448,40448,1.00342
2026-05-10 20:10:07.483506,40506,0.61871
2026-05-10 20:10:07.483561,40561,0.33511
2026-05-10 20:10:07.483630,40630,0.08364
2026-05-10 20:10:07.483919,40919,0.82496
2026-05-10 20:10:07.483979,40979,1.22966
2026-05-10 20:10:07.484035,41035,1.55571
2026-05-10 20:10:07.484091,41091,1.78014
2026-05-10 20:10:07.484173,41173,2.00593
2026-05-10 20:10:07.484392,41392,1.35706
2026-05-10 20:10:07.484448,41448,0.99889
2026-05-10 20:10:07.484506,41506,0.64097
2026-05-10 20:10:07.484562,41562,0.34080
2026-05-10 20:10:07.484632,41632,0.06954
2026-05-10 20:10:07.484905,41905,0.75084
2026-05-10 20:10:07.484961,41961,1.09084
2026-05-10 20:10:07.485021,42021,1.49458
2026-05-10 20:10:07.485078,42078,1.75824
2026-05-10 20:10:07.485148,42148,2.01570
2026-05-10 20:10:07.485408,42408,1.26325
2026-05-10 20:10:07.485466,42466,0.85966
2026-05-10 20:10:07.485521,42521,0.56005
2026-05-10 20:10:07.485577,42577,0.27710
2026-05-10 20:10:07.485645,42645,0.05151
2026-05-10 20:10:07.485905,42905,0.74762
2026-05-10 20:10:07.485961,42961,1.12734
2026-05-10 20:10:07.486020,43020,1.47434
2026-05-10 20:10:07.486076,43076,1.76957
2026-05-10 20:10:07.486144,43144,1.96520
2026-05-10 20:10:07.486404,43404,1.27977
2026-05-10 20:10:07.486462,43462,0.89908
2026-05-10 20:10:07.486518,43518,0.56271
2026-05-10 20:10:07.486573,43573,0.27066
2026-05-10 20:10:07.486642,43642,0.00478
2026-05-10 20:10:07.486901,43901,0.72184
2026-05-10 20:10:07.486957,43957,1.08701
2026-05-10 20:10:07.487018,44018,1.46623
2026-05-10 20:10:07.487073,44073,1.79605
2026-05-10 20:10:07.487142,44142,1.98519
2026-05-10 20:10:07.487403,44403,1.28868
2026-05-10 20:10:07.487461,44461,0.92119
2026-05-10 20:10:07.487517,44517,0.56715
2026-05-10 20:10:07.487573,44573,0.30288
2026-05-10 20:10:07.487642,44642,0.03218
2026-05-10 20:10:07.487904,44904,0.75648
2026-05-10 20:10:07.487959,44959,1.11078
2026-05-10 20:10:07.488018,45018,1.44090
2026-05-10 20:10:07.488074,45074,1.69565
2026-05-10 20:10:07.488144,45144,1.97154
2026-05-10 20:10:07.488403,45403,1.29261
2026-05-10 20:10:07.488460,45460,0.92658
2026-05-10 20:10:07.488516,45516,0.57228
2026-05-10 20:10:07.488572,45572,0.28919
2026-05-10 20:10:07.488642,45642,0.02573
2026-05-10 20:10:07.488901,45901,0.71539
2026-05-10 20:10:07.488956,45956,1.06616
2026-05-10 20:10:07.489016,46016,1.45178
2026-05-10 20:10:07.489071,46071,1.73734
2026-05-10 20:10:07.489140,46140,1.97743
2026-05-10 20:10:07.489401,46401,1.30958
2026-05-10 20:10:07.489459,46459,0.94541
2026-05-10 20:10:07.489515,46515,0.60924
2026-05-10 20:10:07.489570,46570,0.28999
2026-05-10 20:10:07.489639,46639,0.04366
2026-05-10 20:10:07.489912,46912,0.77984
2026-05-10 20:10:07.489967,46967,1.15363
2026-05-10 20:10:07.490028,47028,1.49523
2026-05-10 20:10:07.490084,47084,1.77385
2026-05-10 20:10:07.490167,47167,2.01626
2026-05-10 20:10:07.490386,47386,1.39196
2026-05-10 20:10:07.490442,47442,1.04738
2026-05-10 20:10:07.490500,47500,0.67475
2026-05-10 20:10:07.490556,47556,0.33511
2026-05-10 20:10:07.490626,47626,0.09019
2026-05-10 20:10:07.490913,47913,0.80724
2026-05-10 20:10:07.490968,47968,1.13434
2026-05-10 20:10:07.491029,48029,1.51991
2026-05-10 20:10:07.491085,48085,1.81610
2026-05-10 20:10:07.491168,48168,2.04229
2026-05-10 20:10:07.491386,48386,1.39216
2026-05-10 20:10:07.491442,48442,1.04698
2026-05-10 20:10:07.491500,48500,0.69525
2026-05-10 20:10:07.491556,48556,0.37368
2026-05-10 20:10:07.491625,48625,0.09542
2026-05-10 20:10:07.491926,48926,0.90009
2026-05-10 20:10:07.491982,48982,1.23747
2026-05-10 20:10:07.492043,49043,1.59197
2026-05-10 20:10:07.492100,49100,1.89012
2026-05-10 20:10:07.492197,49197,2.03776
2026-05-10 20:10:07.492376,49376,1.46140
2026-05-10 20:10:07.492445,49445,1.05055
2026-05-10 20:10:07.492502,49502,0.65738
2026-05-10 20:10:07.492558,49558,0.35284
2026-05-10 20:10:07.492627,49627,0.08253
2026-05-10 20:10:07.492914,49914,0.79274
2026-05-10 20:10:07.492974,49974,1.20514
2026-05-10 20:10:07.493029,50029,1.57681
2026-05-10 20:10:07.493085,50085,1.79112
2026-05-10 20:10:07.493168,50168,2.01097
2026-05-10 20:10:07.493386,50386,1.39216
2026-05-10 20:10:07.493442,50442,1.05055
2026-05-10 20:10:07.493500,50500,0.64449
2026-05-10 20:10:07.493556,50556,0.35968
2026-05-10 20:10:07.493626,50626,0.09019
2026-05-10 20:10:07.493913,50913,0.76293
2026-05-10 20:10:07.493973,50973,1.15247
2026-05-10 20:10:07.494029,51029,1.52071
2026-05-10 20:10:07.494085,51085,1.80950
2026-05-10 20:10:07.494167,51167,2.03197
2026-05-10 20:10:07.494386,51386,1.39760
2026-05-10 20:10:07.494442,51442,1.05216
2026-05-10 20:10:07.494499,51499,0.68639
2026-05-10 20:10:07.494554,51554,0.38184
2026-05-10 20:10:07.494623,51623,0.09019
2026-05-10 20:10:07.494923,51923,0.86363
2026-05-10 20:10:07.494983,51983,1.23747
2026-05-10 20:10:07.495039,52039,1.57505
2026-05-10 20:10:07.495095,52095,1.82541
2026-05-10 20:10:07.495178,52178,2.02451
2026-05-10 20:10:07.495385,52385,1.40993
2026-05-10 20:10:07.495440,52440,1.06022
2026-05-10 20:10:07.495497,52497,0.68306
2026-05-10 20:10:07.495553,52553,0.39715
2026-05-10 20:10:07.495608,52608,0.14819
2026-05-10 20:10:07.495718,52718,0.00000
2026-05-10 20:10:07.495869,52869,0.53492
2026-05-10 20:10:07.495937,52937,0.95105
2026-05-10 20:10:07.495998,52998,1.32368
2026-05-10 20:10:07.496054,53054,1.65451
2026-05-10 20:10:07.496110,53110,1.90059
2026-05-10 20:10:07.496220,53220,2.02693
2026-05-10 20:10:07.496369,53369,1.48627
2026-05-10 20:10:07.496439,53439,1.06954
2026-05-10 20:10:07.496496,53496,0.68316
2026-05-10 20:10:07.496551,53551,0.39957
2026-05-10 20:10:07.496619,53619,0.12886
2026-05-10 20:10:07.496919,53919,0.82496
2026-05-10 20:10:07.496977,53977,1.22861
2026-05-10 20:10:07.497033,54033,1.53225
2026-05-10 20:10:07.497089,54089,1.80149
2026-05-10 20:10:07.497172,54172,2.02879
2026-05-10 20:10:07.497391,54391,1.37202
2026-05-10 20:10:07.497447,54447,1.01822
2026-05-10 20:10:07.497505,54505,0.65094
2026-05-10 20:10:07.497561,54561,0.34156
2026-05-10 20:10:07.497630,54630,0.08696
2026-05-10 20:10:07.497918,54918,0.84672
2026-05-10 20:10:07.497978,54978,1.21169
2026-05-10 20:10:07.498033,55033,1.53663
2026-05-10 20:10:07.498089,55089,1.82264
2026-05-10 20:10:07.498158,55158,2.00694
2026-05-10 20:10:07.498391,55391,1.36638
2026-05-10 20:10:07.498446,55446,1.02034
2026-05-10 20:10:07.498505,55505,0.64953
2026-05-10 20:10:07.498561,55561,0.35445
2026-05-10 20:10:07.498630,55630,0.08696
2026-05-10 20:10:07.498916,55916,0.79525
2026-05-10 20:10:07.498976,55976,1.18852
2026-05-10 20:10:07.499032,56032,1.52615
2026-05-10 20:10:07.499088,56088,1.79082
2026-05-10 20:10:07.499171,56171,2.02557
2026-05-10 20:10:07.499403,56403,1.29311
2026-05-10 20:10:07.499461,56461,0.97114
2026-05-10 20:10:07.499517,56517,0.58311
2026-05-10 20:10:07.499572,56572,0.29261
2026-05-10 20:10:07.499642,56642,0.07004
2026-05-10 20:10:07.499915,56915,0.81534
2026-05-10 20:10:07.499970,56970,1.16838
2026-05-10 20:10:07.500031,57031,1.50173
2026-05-10 20:10:07.500087,57087,1.77350
2026-05-10 20:10:07.500156,57156,2.00543
2026-05-10 20:10:07.500401,57401,1.31320
2026-05-10 20:10:07.500459,57459,0.94390
2026-05-10 20:10:07.500514,57514,0.60864
2026-05-10 20:10:07.500570,57570,0.32222
2026-05-10 20:10:07.500638,57638,0.06934
2026-05-10 20:10:07.500912,57912,0.78951
2026-05-10 20:10:07.500968,57968,1.16012
2026-05-10 20:10:07.501028,58028,1.51759
2026-05-10 20:10:07.501085,58085,1.79339
2026-05-10 20:10:07.501155,58155,2.00110
2026-05-10 20:10:07.501401,58401,1.31360
2026-05-10 20:10:07.501456,58456,0.96253
2026-05-10 20:10:07.501512,58512,0.61730
2026-05-10 20:10:07.501567,58567,0.27972
2026-05-10 20:10:07.501637,58637,0.05151
2026-05-10 20:10:07.501910,58910,0.77340
2026-05-10 20:10:07.501971,58971,1.18591
2026-05-10 20:10:07.502026,59026,1.47847
2026-05-10 20:10:07.502082,59082,1.78805
2026-05-10 20:10:07.502151,59151,2.00785
2026-05-10 20:10:07.502397,59397,1.34518
2026-05-10 20:10:07.502455,59455,0.97965
2026-05-10 20:10:07.502510,59510,0.63966
2026-05-10 20:10:07.502566,59566,0.32867
2026-05-10 20:10:07.502635,59635,0.07729
2026-05-10 20:10:07.502908,59908,0.74762
2026-05-10 20:10:07.502964,59964,1.10206
2026-05-10 20:10:07.503024,60024,1.47635
2026-05-10 20:10:07.503080,60080,1.70954
2026-05-10 20:10:07.503150,60150,1.98237
2026-05-10 20:10:07.503411,60411,1.25655
2026-05-10 20:10:07.503468,60468,0.88700
2026-05-10 20:10:07.503523,60523,0.54580
2026-05-10 20:10:07.503579,60579,0.27066
2026-05-10 20:10:07.503648,60648,0.04970
2026-05-10 20:10:07.503908,60908,0.74762
2026-05-10 20:10:07.503965,60965,1.11984
2026-05-10 20:10:07.504023,61023,1.47303
2026-05-10 20:10:07.504080,61080,1.76775
2026-05-10 20:10:07.504149,61149,1.98796
2026-05-10 20:10:07.504408,61408,1.26688
2026-05-10 20:10:07.504466,61466,0.88942
2026-05-10 20:10:07.504520,61520,0.56372
2026-05-10 20:10:07.504576,61576,0.27066
2026-05-10 20:10:07.504644,61644,0.03787
2026-05-10 20:10:07.504904,61904,0.74238
2026-05-10 20:10:07.504959,61959,1.10594
2026-05-10 20:10:07.505020,62020,1.46185
2026-05-10 20:10:07.505076,62076,1.76101
2026-05-10 20:10:07.505146,62146,1.99667
2026-05-10 20:10:07.505406,62406,1.28354
2026-05-10 20:10:07.505464,62464,0.91016
2026-05-10 20:10:07.505519,62519,0.57817
2026-05-10 20:10:07.505574,62574,0.28999
2026-05-10 20:10:07.505644,62644,0.05151
2026-05-10 20:10:07.505903,62903,0.70532
2026-05-10 20:10:07.505964,62964,1.08207
2026-05-10 20:10:07.506019,63019,1.44372
2026-05-10 20:10:07.506076,63076,1.72062
2026-05-10 20:10:07.506146,63146,1.98680
2026-05-10 20:10:07.506405,63405,1.28546
2026-05-10 20:10:07.506463,63463,0.92451
2026-05-10 20:10:07.506519,63519,0.57832
2026-05-10 20:10:07.506575,63575,0.30288
2026-05-10 20:10:07.506644,63644,0.07568
2026-05-10 20:10:07.506914,63914,0.78629
2026-05-10 20:10:07.506979,63979,1.22105
2026-05-10 20:10:07.507024,64024,1.50626
2026-05-10 20:10:07.507082,64082,1.74570
2026-05-10 20:10:07.507155,64155,1.96766
2026-05-10 20:10:07.507400,64400,1.33294
2026-05-10 20:10:07.507459,64459,0.96314
2026-05-10 20:10:07.507515,64515,0.58427
2026-05-10 20:10:07.507571,64571,0.28355
2026-05-10 20:10:07.507640,64640,0.07699
2026-05-10 20:10:07.507913,64913,0.79127
2026-05-10 20:10:07.507969,64969,1.14643
2026-05-10 20:10:07.508030,65030,1.50541
2026-05-10 20:10:07.508086,65086,1.79137
2026-05-10 20:10:07.508168,65168,1.99808
2026-05-10 20:10:07.508401,65401,1.31884
2026-05-10 20:10:07.508457,65457,0.96837
2026-05-10 20:10:07.508513,65513,0.60894
2026-05-10 20:10:07.508568,65568,0.35203
2026-05-10 20:10:07.508637,65637,0.07085
2026-05-10 20:10:07.508911,65911,0.77813
2026-05-10 20:10:07.508966,65966,1.12065
2026-05-10 20:10:07.509026,66026,1.48959
2026-05-10 20:10:07.509082,66082,1.79016
2026-05-10 20:10:07.509165,66165,1.99702
2026-05-10 20:10:07.509396,66396,1.34462
2026-05-10 20:10:07.509452,66452,0.99723
2026-05-10 20:10:07.509509,66509,0.63160
2026-05-10 20:10:07.509565,66565,0.32867
2026-05-10 20:10:07.509634,66634,0.07558
2026-05-10 20:10:07.509907,66907,0.76534
2026-05-10 20:10:07.509967,66967,1.10856
2026-05-10 20:10:07.510023,67023,1.47338
2026-05-10 20:10:07.510080,67080,1.75970
2026-05-10 20:10:07.510150,67150,1.98629
2026-05-10 20:10:07.510409,67409,1.26959
2026-05-10 20:10:07.510467,67467,0.89908
2026-05-10 20:10:07.510523,67523,0.55848
2026-05-10 20:10:07.510578,67578,0.27695
2026-05-10 20:10:07.510648,67648,0.01062
2026-05-10 20:10:07.510908,67908,0.75729
2026-05-10 20:10:07.510968,67968,1.12618
2026-05-10 20:10:07.511025,68025,1.50641
2026-05-10 20:10:07.511081,68081,1.74771
2026-05-10 20:10:07.511150,68150,1.99843
2026-05-10 20:10:07.511411,68411,1.25842
2026-05-10 20:10:07.511469,68469,0.90231
2026-05-10 20:10:07.511524,68524,0.58407
2026-05-10 20:10:07.511579,68579,0.26421
2026-05-10 20:10:07.511649,68649,0.06420
2026-05-10 20:10:07.511909,68909,0.73392
2026-05-10 20:10:07.511964,68964,1.11642
2026-05-10 20:10:07.512025,69025,1.49680
2026-05-10 20:10:07.512081,69081,1.80718
2026-05-10 20:10:07.512150,69150,1.98519
2026-05-10 20:10:07.512396,69396,1.39825
2026-05-10 20:10:07.512452,69452,1.00020
2026-05-10 20:10:07.512510,69510,0.63160
2026-05-10 20:10:07.512566,69566,0.35445
2026-05-10 20:10:07.512636,69636,0.04507
2026-05-10 20:10:07.512910,69910,0.74480
2026-05-10 20:10:07.512967,69967,1.17936
2026-05-10 20:10:07.513028,70028,1.49438
2026-05-10 20:10:07.513083,70083,1.77893
2026-05-10 20:10:07.513166,70166,2.02184
2026-05-10 20:10:07.513399,70399,1.33405
2026-05-10 20:10:07.513457,70457,0.97925
2026-05-10 20:10:07.513513,70513,0.61463
2026-05-10 20:10:07.513569,70569,0.30933
2026-05-10 20:10:07.513638,70638,0.07085
2026-05-10 20:10:07.513911,70911,0.77340
2026-05-10 20:10:07.513966,70966,1.11778
2026-05-10 20:10:07.514027,71027,1.50677
2026-05-10 20:10:07.514083,71083,1.74137
2026-05-10 20:10:07.514152,71152,1.97461
2026-05-10 20:10:07.514412,71412,1.24996
2026-05-10 20:10:07.514471,71471,0.88851
2026-05-10 20:10:07.514526,71526,0.54136
2026-05-10 20:10:07.514582,71582,0.25777
2026-05-10 20:10:07.514651,71651,0.01657
2026-05-10 20:10:07.514898,71898,0.70069
2026-05-10 20:10:07.514953,71953,1.04965
2026-05-10 20:10:07.515014,72014,1.42182
2026-05-10 20:10:07.515069,72069,1.72661
2026-05-10 20:10:07.515138,72138,1.96323
2026-05-10 20:10:07.515413,72413,1.25036
2026-05-10 20:10:07.515471,72471,0.88237
2026-05-10 20:10:07.515527,72527,0.54690
2026-05-10 20:10:07.515583,72583,0.24488
2026-05-10 20:10:07.515652,72652,0.05151
2026-05-10 20:10:07.515898,72898,0.68820
2026-05-10 20:10:07.515953,72953,1.05216
2026-05-10 20:10:07.516015,73015,1.42937
2026-05-10 20:10:07.516071,73071,1.63613
2026-05-10 20:10:07.516140,73140,1.97310
2026-05-10 20:10:07.516415,73415,1.23284
2026-05-10 20:10:07.516472,73472,0.88942
2026-05-10 20:10:07.516527,73527,0.52847
2026-05-10 20:10:07.516582,73582,0.25706
2026-05-10 20:10:07.516651,73651,0.03218
2026-05-10 20:10:07.516899,73899,0.68890
2026-05-10 20:10:07.516954,73954,1.04189
2026-05-10 20:10:07.517014,74014,1.42746
2026-05-10 20:10:07.517071,74071,1.71816
2026-05-10 20:10:07.517140,74140,1.99163
2026-05-10 20:10:07.517413,74413,1.24648
2026-05-10 20:10:07.517472,74472,0.88640
2026-05-10 20:10:07.517528,74528,0.53965
2026-05-10 20:10:07.517583,74583,0.28984
2026-05-10 20:10:07.517666,74666,0.02533
2026-05-10 20:10:07.517899,74899,0.69605
2026-05-10 20:10:07.517954,74954,1.05186
2026-05-10 20:10:07.518015,75015,1.41442
2026-05-10 20:10:07.518070,75070,1.71685
2026-05-10 20:10:07.518140,75140,1.98871
2026-05-10 20:10:07.518413,75413,1.25217
2026-05-10 20:10:07.518471,75471,0.87653
2026-05-10 20:10:07.518527,75527,0.53341
2026-05-10 20:10:07.518583,75583,0.23783
2026-05-10 20:10:07.518652,75652,0.03862
2026-05-10 20:10:07.518900,75900,0.67480
2026-05-10 20:10:07.518955,75955,1.04995
2026-05-10 20:10:07.519016,76016,1.43728
2026-05-10 20:10:07.519071,76071,1.70461
2026-05-10 20:10:07.519140,76140,1.96907
2026-05-10 20:10:07.519413,76413,1.23747
2026-05-10 20:10:07.519471,76471,0.87512
2026-05-10 20:10:07.519526,76526,0.53452
2026-05-10 20:10:07.519581,76581,0.28828
2026-05-10 20:10:07.519650,76650,0.05796
2026-05-10 20:10:07.519910,76910,0.74762
2026-05-10 20:10:07.519970,76970,1.10856
2026-05-10 20:10:07.520026,77026,1.46910
2026-05-10 20:10:07.520082,77082,1.77319
2026-05-10 20:10:07.520151,77151,1.98735
2026-05-10 20:10:07.520411,77411,1.25791
2026-05-10 20:10:07.520469,77469,0.89425
2026-05-10 20:10:07.520525,77525,0.54710
2026-05-10 20:10:07.520581,77581,0.26990
2026-05-10 20:10:07.520649,77649,0.02573
2026-05-10 20:10:07.520909,77909,0.74762
2026-05-10 20:10:07.520964,77964,1.14562
2026-05-10 20:10:07.521025,78025,1.49262
2026-05-10 20:10:07.521080,78080,1.74938
2026-05-10 20:10:07.521162,78162,2.01998
2026-05-10 20:10:07.521395,78395,1.35817
2026-05-10 20:10:07.521451,78451,0.99254
2026-05-10 20:10:07.521510,78510,0.64449
2026-05-10 20:10:07.521565,78565,0.33511
2026-05-10 20:10:07.521635,78635,0.06440
2026-05-10 20:10:07.521921,78921,0.82496
2026-05-10 20:10:07.521982,78982,1.18349
2026-05-10 20:10:07.522037,79037,1.54655
2026-05-10 20:10:07.522093,79093,1.78785
2026-05-10 20:10:07.522176,79176,2.01857
2026-05-10 20:10:07.522395,79395,1.35953
2026-05-10 20:10:07.522450,79450,1.02235
2026-05-10 20:10:07.522508,79508,0.65416
2026-05-10 20:10:07.522564,79564,0.35445
2026-05-10 20:10:07.522633,79633,0.08233
2026-05-10 20:10:07.522920,79920,0.82335
2026-05-10 20:10:07.522980,79980,1.20051
2026-05-10 20:10:07.523036,80036,1.53476
2026-05-10 20:10:07.523091,80091,1.80728
2026-05-10 20:10:07.523173,80173,2.01842
2026-05-10 20:10:07.523393,80393,1.36325
2026-05-10 20:10:07.523449,80449,1.02255
2026-05-10 20:10:07.523507,80507,0.63523
2026-05-10 20:10:07.523562,80562,0.36089
2026-05-10 20:10:07.523632,80632,0.09019
2026-05-10 20:10:07.523920,80920,0.82496
2026-05-10 20:10:07.523981,80981,1.22065
2026-05-10 20:10:07.524037,81037,1.54070
2026-05-10 20:10:07.524092,81092,1.79852
2026-05-10 20:10:07.524175,81175,2.06419
2026-05-10 20:10:07.524395,81395,1.35349
2026-05-10 20:10:07.524450,81450,1.03122
2026-05-10 20:10:07.524507,81507,0.61549
2026-05-10 20:10:07.524563,81563,0.34639
2026-05-10 20:10:07.524632,81632,0.09663
2026-05-10 20:10:07.524919,81919,0.79757
2026-05-10 20:10:07.524979,81979,1.21169
2026-05-10 20:10:07.525035,82035,1.53063
2026-05-10 20:10:07.525090,82090,1.81403
2026-05-10 20:10:07.525174,82174,2.01918
2026-05-10 20:10:07.525393,82393,1.37484
2026-05-10 20:10:07.525448,82448,1.03122
2026-05-10 20:10:07.525506,82506,0.66307
2026-05-10 20:10:07.525561,82561,0.34800
2026-05-10 20:10:07.525630,82630,0.09532
2026-05-10 20:10:07.525917,82917,0.82496
2026-05-10 20:10:07.525973,82973,1.15801
2026-05-10 20:10:07.526033,83033,1.47791
2026-05-10 20:10:07.526090,83090,1.79877
2026-05-10 20:10:07.526159,83159,1.99294
