t_us,t_ms_from_toggle,rawPos,rawNeg,posV,negV,diffV
1488,0.9680,5744,6206,1.157004,1.250064,-0.093060
1510,0.9900,5804,6206,1.169090,1.250064,-0.080974
1533,1.0130,5847,6206,1.177751,1.250064,-0.072313
1555,1.0350,5848,6206,1.177953,1.250064,-0.072111
1577,1.0570,5920,6206,1.192456,1.250064,-0.057608
1600,1.0800,5980,6206,1.204541,1.250064,-0.045523
1622,1.1020,6045,6206,1.217634,1.250064,-0.032430
1645,1.1250,5942,6206,1.196887,1.250064,-0.053177
1667,1.1470,5980,6206,1.204541,1.250064,-0.045523
1690,1.1700,6039,6206,1.216426,1.250064,-0.033639
1712,1.1920,6021,6206,1.212800,1.250064,-0.037264
1735,1.2150,6089,6206,1.226497,1.250064,-0.023567
1757,1.2370,6066,6206,1.221864,1.250064,-0.028200
1780,1.2600,6112,6206,1.231130,1.250064,-0.018934
1802,1.2820,6132,6206,1.235158,1.250064,-0.014906
1824,1.3040,6140,6206,1.236770,1.250064,-0.013294
1847,1.3270,6208,6206,1.250467,1.250064,0.000403
1869,1.3490,6160,6206,1.240798,1.250064,-0.009266
1892,1.3720,6214,6206,1.251676,1.250064,0.001611
1914,1.3940,6212,6206,1.251273,1.250064,0.001209
1937,1.4170,6225,6206,1.253891,1.250064,0.003827
1959,1.4390,6272,6206,1.263358,1.250064,0.013294
1982,1.4620,6292,6206,1.267387,1.250064,0.017323
2007,1.4870,6361,6206,1.281285,1.250064,0.031221
2029,1.5090,6316,6206,1.272221,1.250064,0.022157
2052,1.5320,6365,6206,1.282091,1.250064,0.032027
2074,1.5540,6361,6206,1.281285,1.250064,0.031221
2097,1.5770,6371,6206,1.283300,1.250064,0.033236
2119,1.5990,6432,6206,1.295587,1.250064,0.045523
2141,1.6210,6380,6206,1.285113,1.250064,0.035049
2164,1.6440,6440,6206,1.297198,1.250064,0.047134
2186,1.6660,6411,6206,1.291357,1.250064,0.041293
2209,1.6890,6438,6206,1.296795,1.250064,0.046731
2231,1.7110,6461,6206,1.301428,1.250064,0.051364
2254,1.7340,6442,6206,1.297601,1.250064,0.047537
2276,1.7560,6503,6206,1.309888,1.250064,0.059824
2299,1.7790,6460,6206,1.301227,1.250064,0.051163
2321,1.8010,6497,6206,1.308680,1.250064,0.058616
2343,1.8230,6489,6206,1.307068,1.250064,0.057004
2366,1.8460,6496,6206,1.308478,1.250064,0.058414
2388,1.8680,6556,6206,1.320564,1.250064,0.070500
2411,1.8910,6500,6206,1.309284,1.250064,0.059220
2433,1.9130,6549,6206,1.319154,1.250064,0.069090
2456,1.9360,6516,6206,1.312507,1.250064,0.062443
2478,1.9580,6540,6206,1.317341,1.250064,0.067277
2501,1.9810,6562,6206,1.321773,1.250064,0.071708
2523,2.0030,6544,6206,1.318147,1.250064,0.068083
2546,2.0260,6575,6206,1.324391,1.250064,0.074327
2568,2.0480,6607,6206,1.330837,1.250064,0.080773
2590,2.0700,6628,6206,1.335067,1.250064,0.085003
2613,2.0930,6612,6206,1.331844,1.250064,0.081780
2635,2.1150,6611,6206,1.331643,1.250064,0.081578
2658,2.1380,6672,6206,1.343930,1.250064,0.093866
2680,2.1600,6616,6206,1.332650,1.250064,0.082586
2703,2.1830,6666,6206,1.342721,1.250064,0.092657
2725,2.2050,6628,6206,1.335067,1.250064,0.085003
2748,2.2280,6653,6206,1.340103,1.250064,0.090038
2770,2.2500,6668,6206,1.343124,1.250064,0.093060
2793,2.2730,6643,6206,1.338088,1.250064,0.088024
2815,2.2950,6700,6206,1.349570,1.250064,0.099506
2838,2.3180,6642,6206,1.337887,1.250064,0.087823
2860,2.3400,6755,6206,1.360648,1.250064,0.110584
2882,2.3620,6664,6206,1.342318,1.250064,0.092254
2905,2.3850,6661,6206,1.341714,1.250064,0.091650
2927,2.4070,6720,6206,1.353598,1.250064,0.103534
2950,2.4300,6657,6206,1.340908,1.250064,0.090844
2972,2.4520,6701,6206,1.349771,1.250064,0.099707
2995,2.4750,6696,6206,1.348764,1.250064,0.098700
