t_us,t_ms_from_toggle,rawPos,rawNeg,posV,negV,diffV
2344,1.8240,6550,6206,1.319355,1.250064,0.069291
2366,1.8460,6608,6206,1.331038,1.250064,0.080974
2388,1.8680,6560,6206,1.321370,1.250064,0.071306
2411,1.8910,6594,6206,1.328218,1.250064,0.078154
2433,1.9130,6582,6206,1.325801,1.250064,0.075737
2456,1.9360,6587,6206,1.326808,1.250064,0.076744
2478,1.9580,6630,6206,1.335470,1.250064,0.085406
2501,1.9810,6570,6206,1.323384,1.250064,0.073320
2523,2.0030,6608,6206,1.331038,1.250064,0.080974
2546,2.0260,6544,6206,1.318147,1.250064,0.068083
2568,2.0480,6576,6206,1.324593,1.250064,0.074528
2591,2.0710,6565,6206,1.322377,1.250064,0.072313
2613,2.0930,6569,6206,1.323183,1.250064,0.073118
2635,2.1150,6612,6206,1.331844,1.250064,0.081780
2658,2.1380,6564,6206,1.322175,1.250064,0.072111
2680,2.1600,6613,6206,1.332045,1.250064,0.081981
2703,2.1830,6569,6206,1.323183,1.250064,0.073118
2725,2.2050,6604,6206,1.330233,1.250064,0.080168
2748,2.2280,6592,6206,1.327815,1.250064,0.077751
2770,2.2500,6592,6206,1.327815,1.250064,0.077751
2793,2.2730,6634,6206,1.336275,1.250064,0.086211
2815,2.2950,6582,6206,1.325801,1.250064,0.075737
2838,2.3180,6635,6206,1.336477,1.250064,0.086413
2860,2.3400,6584,6206,1.326204,1.250064,0.076140
2883,2.3630,6619,6206,1.333254,1.250064,0.083190
2905,2.3850,6604,6206,1.330233,1.250064,0.080168
2927,2.4070,6605,6206,1.330434,1.250064,0.080370
2950,2.4300,6642,6206,1.337887,1.250064,0.087823
2972,2.4520,6600,6206,1.329427,1.250064,0.079363
2995,2.4750,6702,6206,1.349973,1.250064,0.099908
