Timestamp(ms),Current(uA),D0-D7
54867,852.607,10000000
54868,855.058,10000000
54869,859.349,10000000
54870,855.935,10000000
54871,859.826,10000000
54872,860.208,10000000
54873,860.489,10000000
54874,863.695,10000000
54875,859.694,10000000
54876,859.781,10000000
54877,859.758,10000000
54878,853.464,10000000
54879,854.386,10000000
54880,855.643,10000000
54881,859.125,10000000
54882,859.905,10000000
54883,859.669,10000000
54884,859.264,10000000
54885,858.126,10000000
54886,857.123,10000000
54887,856.089,10000000
54888,857.169,10000000
54889,858.305,10000000
54890,856.047,10000000
54891,858.626,10000000
54892,857.061,10000000
54893,858.329,10000000
54894,859.849,10000000
54895,859.936,10000000
54896,855.834,10000000
54897,858.969,10000000
54898,859.496,10000000
54899,858.661,10000000
54900,859.295,10000000
54901,860.620,10000000
54902,860.672,10000000
54903,858.589,10000000
54904,858.349,10000000
54905,859.943,10000000
54906,861.067,10000000
54907,859.078,10000000
54908,861.584,10000000
54909,862.493,10000000
54910,861.868,10000000
54911,859.333,10000000
54912,861.483,10000000
54913,862.593,10000000
54914,862.703,10000000
54915,861.311,10000000
54916,862.768,10000000
54917,860.498,10000000
54918,860.500,10000000
54919,855.513,10000000
54920,855.715,10000000
54921,861.631,10000000
54922,858.673,10000000
54923,856.099,10000000
54924,851.896,10000000
54925,850.643,10000000
54926,856.229,10000000
54927,858.241,10000000
54928,856.208,10000000
54929,854.096,10000000
54930,858.877,10000000
54931,860.453,10000000
54932,859.242,10000000
54933,859.540,10000000
54934,859.648,10000000
54935,859.884,10000000
54936,861.057,10000000
54937,860.370,10000000
54938,857.052,10000000
54939,858.707,10000000
54940,857.420,10000000
54941,859.290,10000000
54942,858.221,10000000
54943,858.584,10000000
54944,860.061,10000000
54945,859.519,10000000
54946,857.780,10000000
54947,859.953,10000000
54948,857.769,10000000
54949,856.998,10000000
54950,856.312,10000000
54951,851.552,10000000
54952,856.280,10000000
54953,859.924,10000000
54954,858.535,10000000
54955,858.994,10000000
54956,860.249,10000000
54957,860.279,10000000
54958,859.812,10000000
54959,859.495,10000000
54960,858.053,10000000
54961,857.917,10000000
54962,856.195,10000000
54963,857.652,10000000
54964,854.282,10000000
54965,855.575,10000000
54966,858.623,10000000
54967,856.378,10000000
54968,859.215,10000000
54969,856.843,10000000
54970,858.770,10000000
54971,853.891,10000000
54972,853.696,10000000
54973,859.882,10000000
54974,859.320,10000000
54975,858.660,10000000
54976,860.181,10000000
54977,859.794,10000000
54978,859.816,10000000
54979,859.856,10000000
54980,856.247,10000000
54981,856.066,10000000
54982,858.552,10000000
54983,859.339,10000000
54984,854.328,10000000
54985,853.407,10000000
54986,857.076,10000000
54987,858.032,10000000
54988,859.042,10000000
54989,858.763,10000000
54990,858.168,10000000
54991,853.614,10000000
54992,857.347,10000000
54993,857.049,10000000
54994,858.445,10000000
54995,858.874,10000000
54996,857.335,10000000
54997,858.190,10000000
54998,858.731,10000000
54999,856.147,10000000
55000,859.169,10000000
55001,854.561,10000000
55002,857.588,10000000
55003,859.706,10000000
55004,859.847,10000000
55005,859.223,10000000
55006,859.771,10000000
55007,861.014,10000000
55008,862.406,10000000
55009,858.405,10000000
55010,856.551,10000000
55011,855.965,10000000
55012,858.453,10000000
55013,856.711,10000000
55014,855.442,10000000
55015,857.236,10000000
55016,858.957,10000000
55017,860.385,10000000
55018,860.315,10000000
55019,858.722,10000000
55020,855.851,10000000
55021,858.386,10000000
55022,858.173,10000000
55023,859.527,10000000
55024,860.090,10000000
55025,852.972,10000000
55026,858.126,10000000
55027,857.767,10000000
55028,855.653,10000000
55029,858.433,10000000
55030,859.117,10000000
55031,857.972,10000000
55032,858.701,10000000
55033,860.222,10000000
55034,858.135,10000000
55035,849.773,10000000
55036,853.584,10000000
55037,858.967,10000000
55038,861.198,10000000
55039,857.205,10000000
55040,854.747,10000000
55041,852.010,10000000
55042,855.570,10000000
55043,859.360,10000000
55044,858.081,10000000
55045,856.564,10000000
55046,859.109,10000000
55047,858.738,10000000
55048,859.153,10000000
55049,855.972,10000000
55050,858.314,10000000
55051,858.945,10000000
55052,855.070,10000000
55053,849.888,10000000
55054,855.202,10000000
55055,858.479,10000000
55056,857.658,10000000
55057,853.076,10000000
55058,848.647,10000000
55059,853.590,10000000
55060,855.214,10000000
55061,855.547,10000000
55062,854.953,10000000
55063,853.372,10000000
55064,856.823,10000000
55065,855.249,10000000
55066,851.663,10000000
55067,852.267,10000000
55068,856.094,10000000
55069,856.049,10000000
55070,854.718,10000000
55071,855.322,10000000
55072,856.997,10000000
55073,856.265,10000000
55074,852.959,10000000
55075,853.993,10000000
55076,858.073,10000000
55077,858.019,10000000
55078,856.126,10000000
55079,854.146,10000000
55080,858.990,10000000
55081,853.582,10000000
55082,855.989,10000000
55083,855.964,10000000
55084,855.068,10000000
55085,852.833,10000000
55086,857.313,10000000
55087,854.624,10000000
55088,855.293,10000000
55089,857.424,10000000
55090,858.786,10000000
55091,858.023,10000000
55092,854.889,10000000
55093,895.959,10000000
55094,913.736,10000000
55095,923.312,10000000
55096,924.535,10000000
55097,907.313,10000000
55098,909.118,10000000
55099,919.346,10000000
55100,923.857,10000000
55101,925.570,10000000
55102,926.099,10000000
55103,923.964,10000000
55104,923.949,10000000
55105,904.678,10000000
55106,883.063,10000000
55107,876.013,10000000
55108,876.505,10000000
55109,880.832,10000000
55110,880.937,10000000
55111,881.786,10000000
55112,879.605,10000000
55113,878.983,10000000
55114,880.565,10000000
55115,885.015,10000000
55116,886.990,10000000
55117,884.641,10000000
55118,882.590,10000000
55119,877.917,10000000
55120,883.679,10000000
55121,885.178,10000000
55122,878.126,10000000
55123,873.543,10000000
55124,880.263,10000000
55125,877.327,10000000
55126,879.360,10000000
55127,874.854,10000000
55128,876.396,10000000
55129,879.490,10000000
55130,881.570,10000000
55131,880.489,10000000
55132,878.970,10000000
55133,878.616,10000000
55134,881.332,10000000
55135,881.563,10000000
55136,881.480,10000000
55137,880.656,10000000
55138,882.266,10000000
55139,879.905,10000000
55140,876.468,10000000
55141,879.630,10000000
55142,882.917,10000000
55143,875.184,10000000
55144,875.746,10000000
55145,879.485,10000000
55146,882.644,10000000
55147,883.792,10000000
55148,877.480,10000000
55149,878.464,10000000
55150,879.683,10000000
55151,881.116,10000000
55152,879.646,10000000
55153,880.920,10000000
55154,881.403,10000000
55155,882.553,10000000
55156,882.762,10000000
55157,880.619,10000000
55158,882.322,10000000
55159,881.653,10000000
55160,881.481,10000000
55161,879.908,10000000
55162,881.903,10000000
55163,881.068,10000000
55164,880.588,10000000
55165,881.028,10000000
55166,875.253,10000000
55167,879.266,10000000
55168,878.062,10000000
55169,878.769,10000000
55170,877.924,10000000
55171,881.585,10000000
55172,876.312,10000000
55173,878.076,10000000
55174,878.627,10000000
55175,879.900,10000000
55176,879.975,10000000
55177,879.209,10000000
55178,878.352,10000000
55179,872.680,10000000
55180,875.312,10000000
55181,876.953,10000000
55182,877.538,10000000
55183,878.105,10000000
55184,877.566,10000000
55185,878.965,10000000
55186,880.071,10000000
55187,880.388,10000000
55188,877.962,10000000
55189,876.962,10000000
55190,879.008,10000000
55191,878.080,10000000
55192,879.434,10000000
55193,872.654,10000000
55194,874.482,10000000
55195,876.582,10000000
55196,875.979,10000000
55197,877.559,10000000
55198,877.511,10000000
55199,873.514,10000000
55200,875.348,10000000
55201,871.877,10000000
55202,870.447,10000000
55203,875.338,10000000
55204,876.150,10000000
55205,879.668,10000000
55206,877.983,10000000
55207,879.841,10000000
55208,880.155,10000000
55209,881.930,10000000
55210,878.811,10000000
55211,878.698,10000000
55212,879.041,10000000
55213,878.590,10000000
55214,880.106,10000000
55215,879.594,10000000
55216,880.293,10000000
55217,879.401,10000000
55218,878.080,10000000
55219,877.838,10000000
55220,877.529,10000000
55221,878.109,10000000
55222,875.377,10000000
55223,875.498,10000000
55224,878.197,10000000
55225,877.147,10000000
55226,878.759,10000000
55227,877.892,10000000
55228,878.476,10000000
55229,879.495,10000000
55230,879.762,10000000
55231,879.008,10000000
55232,876.508,10000000
55233,878.484,10000000
55234,880.387,10000000
55235,874.080,10000000
55236,872.117,10000000
55237,877.420,10000000
55238,879.417,10000000
55239,877.332,10000000
55240,879.113,10000000
55241,879.345,10000000
55242,875.782,10000000
55243,875.115,10000000
55244,877.971,10000000
55245,872.909,10000000
55246,874.419,10000000
55247,868.448,10000000
55248,871.922,10000000
55249,877.962,10000000
55250,876.809,10000000
55251,876.634,10000000
55252,875.724,10000000
55253,875.876,10000000
55254,873.495,10000000
55255,876.928,10000000
55256,875.916,10000000
55257,873.649,10000000
55258,876.246,10000000
55259,877.135,10000000
55260,874.352,10000000
55261,876.716,10000000
55262,877.834,10000000
55263,878.234,10000000
55264,875.303,10000000
55265,877.921,10000000
55266,878.619,10000000
55267,878.224,10000000
55268,878.593,10000000
55269,877.296,10000000
55270,877.177,10000000
55271,877.290,10000000
55272,872.329,10000000
55273,876.390,10000000
55274,875.211,10000000
55275,879.290,10000000
55276,878.577,10000000
55277,879.131,10000000
55278,878.516,10000000
55279,877.964,10000000
55280,877.977,10000000
55281,878.670,10000000
55282,877.627,10000000
55283,878.267,10000000
55284,878.841,10000000
55285,873.433,10000000
55286,876.610,10000000
55287,877.414,10000000
55288,876.913,10000000
55289,875.922,10000000
55290,871.596,10000000
55291,873.149,10000000
55292,865.529,10000000
55293,870.148,10000000
55294,871.754,10000000
55295,873.627,10000000
55296,875.800,10000000
55297,875.762,10000000
55298,875.120,10000000
55299,875.094,10000000
55300,873.393,10000000
55301,875.363,10000000
55302,867.910,10000000
55303,871.303,10000000
55304,874.032,10000000
55305,876.227,10000000
55306,874.128,10000000
55307,874.239,10000000
55308,875.120,10000000
55309,877.110,10000000
55310,876.609,10000000
55311,873.380,10000000
55312,876.828,10000000
55313,875.842,10000000
55314,867.365,10000000
55315,865.253,10000000
55316,872.325,10000000
55317,875.213,10000000
55318,875.667,10000000
55319,873.710,10000000
55320,872.934,10000000
55321,869.991,10000000
55322,873.134,10000000
55323,872.112,10000000
55324,875.236,10000000
55325,875.880,10000000
55326,874.611,10000000
55327,873.724,10000000
55328,873.641,10000000
55329,875.858,10000000
55330,876.292,10000000
55331,872.463,10000000
55332,872.577,10000000
55333,875.080,10000000
55334,877.964,10000000
55335,874.707,10000000
55336,871.047,10000000
55337,873.862,10000000
55338,868.741,10000000
55339,871.901,10000000
55340,872.966,10000000
55341,873.999,10000000
55342,872.628,10000000
55343,873.308,10000000
55344,874.266,10000000
55345,873.862,10000000
55346,874.419,10000000
55347,873.004,10000000
55348,871.470,10000000
55349,870.561,10000000
55350,872.864,10000000
55351,874.496,10000000
55352,873.470,10000000
55353,873.878,10000000
55354,871.283,10000000
55355,871.342,10000000
55356,874.129,10000000
55357,866.556,10000000
55358,866.940,10000000
55359,872.283,10000000
55360,871.799,10000000
55361,872.715,10000000
55362,872.235,10000000
55363,873.403,10000000
55364,872.755,10000000
55365,873.619,10000000
55366,873.407,10000000
55367,872.296,10000000
55368,872.892,10000000
55369,873.617,10000000
55370,872.676,10000000
55371,871.479,10000000
55372,869.731,10000000
55373,870.389,10000000
55374,868.179,10000000
55375,868.007,10000000
55376,872.489,10000000
55377,875.201,10000000
55378,874.691,10000000
55379,876.560,10000000
55380,867.967,10000000
55381,867.862,10000000
55382,873.138,10000000
55383,867.045,10000000
55384,870.335,10000000
55385,870.937,10000000
55386,875.158,10000000
55387,876.186,10000000
55388,869.940,10000000
55389,872.689,10000000
55390,874.848,10000000
55391,873.854,10000000
55392,873.381,10000000
55393,870.956,10000000
55394,870.483,10000000
55395,870.446,10000000
55396,871.178,10000000
55397,871.130,10000000
55398,870.870,10000000
55399,870.552,10000000
55400,872.157,10000000
55401,872.716,10000000
55402,872.081,10000000
55403,873.083,10000000
55404,868.923,10000000
55405,871.668,10000000
55406,868.917,10000000
55407,873.552,10000000
55408,873.800,10000000
55409,872.578,10000000
55410,871.138,10000000
55411,868.106,10000000
55412,869.533,10000000
55413,872.889,10000000
55414,872.846,10000000
55415,871.796,10000000
55416,872.470,10000000
55417,872.130,10000000
55418,867.588,10000000
55419,870.916,10000000
55420,870.785,10000000
55421,875.011,10000000
55422,869.898,10000000
55423,868.291,10000000
55424,865.754,10000000
55425,864.168,10000000
55426,869.108,10000000
55427,870.248,10000000
55428,872.538,10000000
55429,872.499,10000000
55430,867.503,10000000
55431,864.972,10000000
55432,868.657,10000000
55433,870.091,10000000
55434,870.012,10000000
55435,869.155,10000000
55436,869.375,10000000
55437,869.955,10000000
55438,870.145,10000000
55439,871.133,10000000
55440,872.842,10000000
55441,870.884,10000000
55442,870.156,10000000
55443,871.949,10000000
55444,866.291,10000000
55445,869.603,10000000
55446,872.342,10000000
55447,865.370,10000000
55448,866.339,10000000
55449,870.227,10000000
55450,870.948,10000000
55451,871.474,10000000
55452,871.256,10000000
55453,870.509,10000000
55454,872.153,10000000
55455,870.483,10000000
55456,871.867,10000000
55457,871.544,10000000
55458,873.298,10000000
55459,873.932,10000000
55460,871.571,10000000
55461,868.334,10000000
55462,871.950,10000000
55463,872.562,10000000
55464,870.726,10000000
55465,871.691,10000000
55466,870.789,10000000
55467,870.008,10000000
55468,869.790,10000000
55469,870.012,10000000
55470,870.794,10000000
55471,871.734,10000000
55472,871.715,10000000
55473,870.029,10000000
55474,872.152,10000000
55475,871.963,10000000
55476,867.241,10000000
55477,867.330,10000000
55478,867.355,10000000
55479,870.176,10000000
55480,871.973,10000000
55481,870.431,10000000
55482,869.863,10000000
55483,871.379,10000000
55484,864.353,10000000
55485,864.256,10000000
55486,865.216,10000000
55487,867.061,10000000
55488,869.668,10000000
55489,870.950,10000000
55490,867.835,10000000
55491,868.658,10000000
55492,868.422,10000000
55493,864.787,10000000
55494,866.886,10000000
55495,870.066,10000000
55496,872.657,10000000
55497,870.236,10000000
55498,867.451,10000000
55499,857.261,10000000
55500,865.151,10000000
55501,865.684,10000000
55502,865.046,10000000
55503,866.277,10000000
55504,868.729,10000000
55505,870.140,10000000
55506,868.024,10000000
55507,866.542,10000000
55508,869.747,10000000
55509,871.116,10000000
55510,867.777,10000000
55511,867.521,10000000
55512,867.162,10000000
55513,868.658,10000000
55514,868.701,10000000
55515,868.456,10000000
55516,870.033,10000000
55517,861.256,10000000
55518,861.955,10000000
55519,860.382,10000000
55520,866.004,10000000
55521,867.201,10000000
55522,869.538,10000000
55523,870.093,10000000
55524,868.155,10000000
55525,868.802,10000000
55526,870.942,10000000
55527,865.742,10000000
55528,862.487,10000000
55529,863.082,10000000
55530,867.004,10000000
55531,865.260,10000000
55532,862.261,10000000
55533,864.787,10000000
55534,865.213,10000000
55535,867.182,10000000
55536,869.180,10000000
55537,865.704,10000000
55538,868.317,10000000
55539,868.996,10000000
55540,868.103,10000000
55541,866.832,10000000
55542,868.759,10000000
55543,864.707,10000000
55544,868.376,10000000
55545,869.514,10000000
55546,869.503,10000000
55547,868.773,10000000
55548,870.360,10000000
55549,870.305,10000000
55550,868.892,10000000
55551,868.856,10000000
55552,868.894,10000000
55553,868.594,10000000
55554,861.168,10000000
55555,862.945,10000000
55556,866.458,10000000
55557,869.009,10000000
55558,868.446,10000000
55559,870.410,10000000
55560,868.001,10000000
55561,867.862,10000000
55562,868.105,10000000
55563,867.575,10000000
55564,865.701,10000000
55565,860.639,10000000
55566,865.569,10000000
55567,866.016,10000000
55568,868.965,10000000
55569,869.490,10000000
55570,868.605,10000000
55571,867.186,10000000
55572,868.363,10000000
55573,869.898,10000000
55574,866.928,10000000
55575,868.160,10000000
55576,866.432,10000000
55577,868.857,10000000
55578,868.963,10000000
55579,867.910,10000000
55580,864.478,10000000
55581,860.957,10000000
55582,853.590,10000000
55583,860.417,10000000
55584,867.043,10000000
55585,865.402,10000000
55586,866.976,10000000
55587,865.911,10000000
55588,869.280,10000000
55589,867.027,10000000
55590,869.401,10000000
55591,867.412,10000000
55592,865.477,10000000
55593,867.025,10000000
55594,862.154,10000000
55595,866.324,10000000
55596,865.582,10000000
55597,867.679,10000000
55598,865.648,10000000
55599,862.371,10000000
55600,864.845,10000000
55601,865.932,10000000
55602,867.828,10000000
55603,866.524,10000000
55604,865.799,10000000
55605,866.260,10000000
55606,862.244,10000000
55607,864.843,10000000
55608,858.129,10000000
55609,862.989,10000000
55610,866.641,10000000
55611,866.075,10000000
55612,861.701,10000000
55613,865.290,10000000
55614,866.074,10000000
55615,866.064,10000000
55616,865.930,10000000
55617,865.396,10000000
55618,864.149,10000000
55619,862.284,10000000
55620,864.577,10000000
55621,867.507,10000000
55622,865.766,10000000
55623,864.373,10000000
55624,866.403,10000000
55625,865.927,10000000
55626,867.666,10000000
55627,866.062,10000000
55628,867.108,10000000
55629,869.383,10000000
55630,866.403,10000000
55631,866.906,10000000
55632,867.447,10000000
55633,866.767,10000000
55634,867.250,10000000
55635,865.902,10000000
55636,866.763,10000000
55637,867.430,10000000
55638,867.275,10000000
55639,863.985,10000000
55640,865.666,10000000
55641,865.341,10000000
55642,866.617,10000000
55643,864.022,10000000
55644,861.241,10000000
55645,862.084,10000000
55646,862.522,10000000
55647,863.032,10000000
55648,864.086,10000000
55649,862.143,10000000
55650,866.084,10000000
55651,867.494,10000000
55652,857.635,10000000
55653,863.001,10000000
55654,864.344,10000000
55655,864.494,10000000
55656,861.705,10000000
55657,858.909,10000000
55658,863.709,10000000
55659,865.794,10000000
55660,866.842,10000000
55661,865.398,10000000
55662,865.750,10000000
55663,864.989,10000000
55664,865.140,10000000
55665,865.146,10000000
55666,868.249,10000000
55667,868.675,10000000
55668,861.603,10000000
55669,858.817,10000000
55670,858.110,10000000
55671,861.490,10000000
55672,862.757,10000000
55673,863.494,10000000
55674,863.722,10000000
55675,866.788,10000000
55676,865.185,10000000
55677,865.713,10000000
55678,867.398,10000000
55679,865.749,10000000
55680,865.008,10000000
55681,864.841,10000000
55682,866.893,10000000
55683,864.378,10000000
55684,864.950,10000000
55685,864.325,10000000
55686,865.396,10000000
55687,866.875,10000000
55688,863.531,10000000
55689,864.280,10000000
55690,864.902,10000000
55691,864.078,10000000
55692,864.281,10000000
55693,863.408,10000000
55694,863.984,10000000
55695,860.499,10000000
55696,863.915,10000000
55697,865.822,10000000
55698,865.457,10000000
55699,865.929,10000000
55700,865.135,10000000
55701,864.649,10000000
55702,862.693,10000000
55703,862.898,10000000
55704,861.128,10000000
55705,860.626,10000000
55706,860.226,10000000
55707,862.660,10000000
55708,861.039,10000000
55709,862.602,10000000
55710,864.181,10000000
55711,863.201,10000000
55712,862.762,10000000
55713,864.156,10000000
55714,862.020,10000000
55715,862.609,10000000
55716,863.805,10000000
55717,865.399,10000000
55718,864.004,10000000
55719,862.176,10000000
55720,858.808,10000000
55721,861.126,10000000
55722,853.330,10000000
55723,857.321,10000000
55724,860.040,10000000
55725,861.829,10000000
55726,863.979,10000000
55727,864.539,10000000
55728,862.973,10000000
55729,862.710,10000000
55730,863.499,10000000
55731,863.566,10000000
55732,865.697,10000000
55733,853.954,10000000
55734,852.422,10000000
55735,859.551,10000000
55736,863.878,10000000
55737,865.422,10000000
55738,861.665,10000000
55739,863.811,10000000
55740,863.209,10000000
55741,856.384,10000000
55742,854.660,10000000
55743,857.419,10000000
55744,855.437,10000000
55745,858.271,10000000
55746,862.214,10000000
55747,861.915,10000000
55748,862.370,10000000
55749,864.044,10000000
55750,865.286,10000000
55751,863.747,10000000
55752,859.816,10000000
55753,863.076,10000000
55754,865.462,10000000
55755,863.489,10000000
55756,863.341,10000000
55757,863.878,10000000
55758,863.677,10000000
55759,863.371,10000000
55760,858.769,10000000
55761,865.309,10000000
55762,865.038,10000000
55763,863.199,10000000
55764,863.100,10000000
55765,864.374,10000000
55766,864.097,10000000
55767,863.529,10000000
55768,862.442,10000000
55769,863.320,10000000
55770,862.218,10000000
55771,864.339,10000000
55772,864.252,10000000
55773,864.307,10000000
55774,861.263,10000000
55775,863.793,10000000
55776,864.326,10000000
55777,864.011,10000000
55778,863.142,10000000
55779,864.630,10000000
55780,858.643,10000000
55781,862.636,10000000
55782,864.370,10000000
55783,864.975,10000000
55784,863.837,10000000
55785,861.734,10000000
55786,861.215,10000000
55787,861.346,10000000
55788,864.726,10000000
55789,861.931,10000000
55790,861.994,10000000
55791,864.607,10000000
55792,862.114,10000000
55793,862.780,10000000
55794,864.635,10000000
55795,865.137,10000000
55796,861.896,10000000
55797,864.327,10000000
55798,862.799,10000000
55799,864.903,10000000
55800,864.851,10000000
55801,863.531,10000000
55802,862.693,10000000
55803,863.993,10000000
55804,860.610,10000000
55805,860.895,10000000
55806,864.130,10000000
55807,864.964,10000000
55808,864.964,10000000
55809,864.045,10000000
55810,859.477,10000000
55811,864.684,10000000
55812,864.766,10000000
55813,864.695,10000000
55814,862.498,10000000
55815,861.626,10000000
55816,862.105,10000000
55817,862.932,10000000
55818,860.349,10000000
55819,862.255,10000000
55820,860.982,10000000
55821,860.833,10000000
55822,860.380,10000000
55823,862.507,10000000
55824,860.070,10000000
55825,860.128,10000000
55826,858.424,10000000
55827,860.532,10000000
55828,861.038,10000000
55829,856.513,10000000
55830,857.352,10000000
55831,863.036,10000000
55832,863.504,10000000
55833,863.251,10000000
55834,861.642,10000000
55835,861.729,10000000
55836,862.294,10000000
55837,862.128,10000000
55838,861.518,10000000
55839,860.477,10000000
55840,860.790,10000000
55841,862.881,10000000
55842,861.927,10000000
55843,863.218,10000000
55844,861.152,10000000
55845,856.149,10000000
55846,858.684,10000000
55847,858.706,10000000
55848,859.591,10000000
55849,862.415,10000000
55850,863.100,10000000
55851,862.589,10000000
55852,862.135,10000000
55853,863.353,10000000
55854,863.562,10000000
55855,860.655,10000000
55856,857.907,10000000
55857,861.863,10000000
55858,858.692,10000000
55859,861.456,10000000
55860,861.473,10000000
55861,860.542,10000000
55862,862.827,10000000
55863,859.706,10000000
55864,857.484,10000000
55865,860.948,10000000
55866,858.047,10000000
55867,861.749,10000000
55868,860.017,10000000
55869,860.155,10000000
55870,863.348,10000000
55871,862.971,10000000
55872,861.392,10000000
55873,862.779,10000000
55874,861.419,10000000
55875,861.897,10000000
55876,862.927,10000000
55877,863.290,10000000
55878,859.825,10000000
55879,860.023,10000000
55880,857.282,10000000
55881,858.186,10000000
55882,860.465,10000000
55883,861.209,10000000
55884,861.876,10000000
55885,859.421,10000000
55886,861.253,10000000
55887,861.390,10000000
55888,860.841,10000000
55889,856.757,10000000
55890,858.855,10000000
55891,861.353,10000000
55892,863.477,10000000
55893,861.770,10000000
55894,862.203,10000000
55895,862.304,10000000
55896,855.852,10000000
55897,854.165,10000000
55898,856.377,10000000
55899,860.198,10000000
55900,859.440,10000000
55901,857.280,10000000
55902,858.604,10000000
55903,860.282,10000000
55904,860.329,10000000
55905,859.954,10000000
55906,854.339,10000000
55907,852.314,10000000
55908,856.884,10000000
55909,860.341,10000000
55910,860.273,10000000
55911,859.476,10000000
55912,860.022,10000000
55913,860.192,10000000
55914,858.766,10000000
55915,854.816,10000000
55916,859.102,10000000
55917,858.841,10000000
55918,859.880,10000000
55919,856.784,10000000
55920,857.373,10000000
55921,859.781,10000000
55922,860.898,10000000
55923,859.151,10000000
55924,856.674,10000000
55925,854.309,10000000
55926,858.395,10000000
55927,858.515,10000000
55928,857.650,10000000
55929,859.844,10000000
55930,861.211,10000000
55931,858.838,10000000
55932,854.986,10000000
55933,854.670,10000000
55934,855.035,10000000
55935,859.706,10000000
55936,852.216,10000000
55937,856.128,10000000
55938,856.786,10000000
55939,855.649,10000000
55940,855.103,10000000
55941,857.565,10000000
55942,859.174,10000000
55943,859.727,10000000
55944,858.357,10000000
55945,855.854,10000000
55946,853.815,10000000
55947,852.048,10000000
55948,857.250,10000000
55949,855.779,10000000
55950,855.565,10000000
55951,857.040,10000000
55952,858.216,10000000
55953,859.060,10000000
55954,860.243,10000000
55955,858.323,10000000
55956,859.670,10000000
55957,859.049,10000000
55958,857.640,10000000
55959,858.612,10000000
55960,859.756,10000000
55961,858.633,10000000
55962,859.557,10000000
55963,861.043,10000000
55964,859.464,10000000
55965,858.947,10000000
55966,855.503,10000000
55967,856.855,10000000
55968,858.288,10000000
55969,859.703,10000000
55970,852.378,10000000
55971,855.850,10000000
55972,858.541,10000000
55973,854.731,10000000
55974,858.032,10000000
55975,859.139,10000000
55976,858.977,10000000
55977,859.798,10000000
55978,858.506,10000000
55979,857.846,10000000
55980,859.252,10000000
55981,859.910,10000000
55982,857.518,10000000
55983,858.145,10000000
55984,855.211,10000000
55985,852.630,10000000
55986,847.849,10000000
55987,851.739,10000000
55988,856.510,10000000
55989,861.180,10000000
55990,862.320,10000000
55991,860.538,10000000
55992,856.726,10000000
55993,854.738,10000000
55994,858.110,10000000
55995,860.660,10000000
55996,860.991,10000000
55997,860.293,10000000
55998,857.993,10000000
55999,859.557,10000000
56000,858.494,10000000
56001,862.760,10000000
56002,862.065,10000000
56003,860.079,10000000
56004,858.996,10000000
56005,860.666,10000000
56006,862.663,10000000
56007,859.884,10000000
56008,859.787,10000000
56009,858.521,10000000
56010,853.536,10000000
56011,853.184,10000000
56012,850.443,10000000
56013,850.110,10000000
56014,850.068,10000000
56015,855.185,10000000
56016,857.833,10000000
56017,858.572,10000000
56018,855.495,10000000
56019,852.407,10000000
56020,857.499,10000000
56021,858.633,10000000
56022,859.508,10000000
56023,858.924,10000000
56024,859.939,10000000
56025,860.176,10000000
56026,859.948,10000000
56027,862.058,10000000
56028,862.156,10000000
56029,860.740,10000000
56030,858.471,10000000
56031,860.835,10000000
56032,859.751,10000000
56033,860.690,10000000
56034,859.157,10000000
56035,855.498,10000000
56036,853.240,10000000
56037,857.637,10000000
56038,857.932,10000000
56039,860.098,10000000
56040,858.410,10000000
56041,856.215,10000000
56042,856.677,10000000
56043,856.213,10000000
56044,857.100,10000000
56045,858.765,10000000
56046,857.084,10000000
56047,852.003,10000000
56048,855.817,10000000
56049,857.844,10000000
56050,857.594,10000000
56051,854.638,10000000
56052,851.734,10000000
56053,857.578,10000000
56054,858.799,10000000
56055,851.941,10000000
56056,853.594,10000000
56057,857.912,10000000
56058,857.522,10000000
56059,859.002,10000000
56060,856.067,10000000
56061,856.352,10000000
56062,856.863,10000000
56063,859.717,10000000
56064,858.166,10000000
56065,857.955,10000000
56066,856.195,10000000
56067,856.585,10000000
56068,855.995,10000000
56069,857.680,10000000
56070,859.525,10000000
56071,858.420,10000000
56072,856.718,10000000
56073,856.867,10000000
56074,858.619,10000000
56075,858.452,10000000
56076,851.987,10000000
56077,852.045,10000000
56078,855.864,10000000
56079,857.193,10000000
56080,856.269,10000000
56081,858.586,10000000
56082,866.517,10000000
56083,903.836,10000000
56084,917.573,10000000
56085,921.402,10000000
56086,916.564,10000000
56087,903.929,10000000
56088,912.765,10000000
56089,920.774,10000000
56090,924.138,10000000
56091,923.916,10000000
56092,925.090,10000000
56093,924.944,10000000
56094,920.986,10000000
56095,886.857,10000000
56096,882.808,10000000
56097,878.213,10000000
56098,878.639,10000000
56099,878.411,10000000
56100,872.555,10000000
56101,875.477,10000000
56102,878.010,10000000
56103,879.269,10000000
56104,880.199,10000000
56105,884.476,10000000
56106,887.849,10000000
56107,882.362,10000000
56108,881.871,10000000
56109,880.207,10000000
56110,883.872,10000000
56111,879.869,10000000
56112,881.034,10000000
56113,884.476,10000000
56114,882.321,10000000
56115,883.871,10000000
56116,880.931,10000000
56117,877.890,10000000
56118,881.883,10000000
56119,882.715,10000000
56120,882.216,10000000
56121,883.626,10000000
56122,881.135,10000000
56123,880.583,10000000
56124,879.296,10000000
56125,879.599,10000000
56126,879.130,10000000
56127,882.413,10000000
56128,878.917,10000000
56129,875.137,10000000
56130,878.241,10000000
56131,881.307,10000000
56132,880.215,10000000
56133,879.506,10000000
56134,882.394,10000000
56135,882.895,10000000
56136,880.633,10000000
