t_us,t_ms_from_toggle,rawPos,rawNeg,posV,negV,diffV
1569,1.0300,5739,6218,1.155997,1.252481,-0.096484
1610,1.0710,5752,6230,1.158616,1.254898,-0.096283
1651,1.1120,5772,6248,1.162644,1.258524,-0.095880
1692,1.1530,5780,6255,1.164256,1.259934,-0.095678
1734,1.1950,5823,6277,1.172917,1.264366,-0.091448
1775,1.2360,5726,6288,1.153379,1.266581,-0.113203
1816,1.2770,5780,6222,1.164256,1.253287,-0.089031
1857,1.3180,5748,6209,1.157810,1.250668,-0.092858
1898,1.3590,5757,6226,1.159623,1.254093,-0.094470
1939,1.4000,5778,6240,1.163853,1.256913,-0.093060
1980,1.4410,5784,6255,1.165061,1.259934,-0.094873
2021,1.4820,5823,6248,1.172917,1.258524,-0.085607
2062,1.5230,5724,6200,1.152976,1.248856,-0.095880
2103,1.5640,5740,6200,1.156198,1.248856,-0.092657
2145,1.6060,5749,6212,1.158011,1.251273,-0.093261
2186,1.6470,5760,6224,1.160227,1.253690,-0.093463
2227,1.6880,5768,6232,1.161838,1.255301,-0.093463
2268,1.7290,5778,6238,1.163853,1.256510,-0.092657
2309,1.7700,5784,6250,1.165061,1.258927,-0.093866
2350,1.8110,5799,6288,1.168083,1.266581,-0.098498
2391,1.8520,5736,6201,1.155393,1.249057,-0.093664
2432,1.8930,5736,6193,1.155393,1.247446,-0.092053
2473,1.9340,5742,6202,1.156601,1.249258,-0.092657
2515,1.9760,5753,6215,1.158817,1.251877,-0.093060
2556,2.0170,5762,6232,1.160630,1.255301,-0.094671
2597,2.0580,5782,6240,1.164658,1.256913,-0.092254
2638,2.0990,5789,6271,1.166068,1.263157,-0.097088
2679,2.1400,5836,6156,1.175536,1.239993,-0.064457
2720,2.1810,5736,6189,1.155393,1.246640,-0.091247
2761,2.2220,5738,6198,1.155796,1.248453,-0.092657
2802,2.2630,5728,6255,1.153781,1.259934,-0.106153
2844,2.3050,5774,6225,1.163047,1.253891,-0.090844
2885,2.3460,5778,6238,1.163853,1.256510,-0.092657
2926,2.3870,5784,6250,1.165061,1.258927,-0.093866
2967,2.4280,5795,6214,1.167277,1.251676,-0.084398
3011,2.4720,5756,6226,1.159421,1.254093,-0.094671
3052,2.5130,5768,6236,1.161838,1.256107,-0.094268
3093,2.5540,5780,6248,1.164256,1.258524,-0.094268
3134,2.5950,5786,6250,1.165464,1.258927,-0.093463
3175,2.6360,5832,6155,1.174730,1.239791,-0.065061
3216,2.6770,5722,6192,1.152573,1.247244,-0.094671
3257,2.7180,5741,6208,1.156400,1.250467,-0.094067
3299,2.7600,5752,6218,1.158616,1.252481,-0.093866
3340,2.8010,5765,6234,1.161234,1.255704,-0.094470
3381,2.8420,5774,6247,1.163047,1.258323,-0.095276
3422,2.8830,5784,6271,1.165061,1.263157,-0.098096
3463,2.9240,5823,6267,1.172917,1.262351,-0.089434
3504,2.9650,5713,6187,1.150760,1.246237,-0.095477
3545,3.0060,5730,6212,1.154184,1.251273,-0.097088
3586,3.0470,5742,6228,1.156601,1.254496,-0.097894
3628,3.0890,5760,6242,1.160227,1.257316,-0.097088
3669,3.1300,5750,6255,1.158213,1.259934,-0.101721
3710,3.1710,5791,6291,1.166471,1.267185,-0.100714
3751,3.2120,5702,6178,1.148544,1.244424,-0.095880
3792,3.2530,5730,6249,1.154184,1.258726,-0.104541
3833,3.2940,5748,6213,1.157810,1.251474,-0.093664
3874,3.3350,5736,6225,1.155393,1.253891,-0.098498
3915,3.3760,5754,6240,1.159018,1.256913,-0.097894
3957,3.4180,5754,6246,1.159018,1.258121,-0.099103
4000,3.4610,5728,6219,1.153781,1.252683,-0.098901
4042,3.5030,5744,6232,1.157004,1.255301,-0.098297
4083,3.5440,5754,6242,1.159018,1.257316,-0.098297
4124,3.5850,5755,6259,1.159220,1.260740,-0.101520
4165,3.6260,5773,6271,1.162846,1.263157,-0.100311
4206,3.6670,5696,6186,1.147336,1.246036,-0.098700
4247,3.7080,5714,6196,1.150961,1.248050,-0.097088
4288,3.7490,5728,6214,1.153781,1.251676,-0.097894
4329,3.7900,5734,6224,1.154990,1.253690,-0.098700
4370,3.8310,5752,6240,1.158616,1.256913,-0.098297
4412,3.8730,5760,6253,1.160227,1.259531,-0.099304
4453,3.9140,5775,6291,1.163248,1.267185,-0.103937
4494,3.9550,5806,6172,1.169493,1.243216,-0.073723
4535,3.9960,5706,6196,1.149350,1.248050,-0.098700
4576,4.0370,5722,6208,1.152573,1.250467,-0.097894
4617,4.0780,5730,6224,1.154184,1.253690,-0.099506
4658,4.1190,5750,6236,1.158213,1.256107,-0.097894
4699,4.1600,5756,6246,1.159421,1.258121,-0.098700
4741,4.2020,5775,6292,1.163248,1.267387,-0.104138
4782,4.2430,5690,6252,1.146127,1.259330,-0.113203
4823,4.2840,5742,6212,1.156601,1.251273,-0.094671
4864,4.3250,5718,6208,1.151767,1.250467,-0.098700
4905,4.3660,5726,6220,1.153379,1.252884,-0.099506
4946,4.4070,5737,6229,1.155594,1.254697,-0.099103
4987,4.4480,5714,6204,1.150961,1.249661,-0.098700
