t_us,t_ms_from_toggle,rawPos,rawNeg,posV,negV,diffV
3837,3.2980,11495,12515,2.315418,2.520875,-0.205457
3878,3.3390,11509,12518,2.318238,2.521480,-0.203241
3919,3.3800,11507,12524,2.317836,2.522688,-0.204853
3960,3.4210,11520,12478,2.320454,2.513422,-0.192968
4002,3.4630,11425,12415,2.301318,2.500732,-0.199414
4043,3.5040,11436,12429,2.303534,2.503552,-0.200018
4085,3.5460,11449,12433,2.306153,2.504358,-0.198205
4126,3.5870,11451,12453,2.306556,2.508387,-0.201831
4167,3.6280,11471,12462,2.310584,2.510200,-0.199615
4208,3.6690,11477,12469,2.311793,2.511610,-0.199817
4249,3.7100,11439,12373,2.304138,2.492272,-0.188134
4290,3.7510,11531,12491,2.322670,2.516041,-0.193371
4331,3.7920,11519,12509,2.320253,2.519667,-0.199414
4372,3.8330,11531,12511,2.322670,2.520070,-0.197400
4413,3.8740,11538,12519,2.324080,2.521681,-0.197601
4455,3.9160,11547,12512,2.325893,2.520271,-0.194378
4496,3.9570,11536,12479,2.323677,2.513624,-0.189947
4537,3.9980,11525,12496,2.321461,2.517048,-0.195587
4578,4.0390,11415,12390,2.299304,2.495697,-0.196393
4619,4.0800,11423,12390,2.300916,2.495697,-0.194781
4660,4.1210,11435,12399,2.303333,2.497510,-0.194177
4701,4.1620,11447,12411,2.305750,2.499927,-0.194177
4742,4.2030,11451,12415,2.306556,2.500732,-0.194177
4784,4.2450,11461,12430,2.308570,2.503754,-0.195184
4825,4.2860,11468,12439,2.309980,2.505567,-0.195587
4866,4.3270,11481,12461,2.312598,2.509998,-0.197400
4907,4.3680,11507,12475,2.317836,2.512818,-0.194983
4948,4.4090,11513,12489,2.319044,2.515638,-0.196594
4989,4.4500,11435,12399,2.303333,2.497510,-0.194177
