t_us,t_ms_from_toggle,rawPos,rawNeg,posV,negV,diffV
3504,2.9650,6300,6228,1.268998,1.254496,0.014503
3546,3.0070,6277,6208,1.264366,1.250467,0.013899
3587,3.0480,6258,6178,1.260538,1.244424,0.016114
3628,3.0890,6374,6279,1.283904,1.264768,0.019136
3669,3.1300,6321,6248,1.273228,1.258524,0.014704
3710,3.1710,6298,6224,1.268595,1.253690,0.014906
3751,3.2120,6280,6205,1.264970,1.249863,0.015107
3792,3.2530,6261,6203,1.261143,1.249460,0.011683
3833,3.2940,6367,6267,1.282494,1.262351,0.020143
3875,3.3360,6304,6209,1.269804,1.250668,0.019136
3916,3.3770,6330,6238,1.275041,1.256510,0.018531
3957,3.4180,6290,6216,1.266984,1.252078,0.014906
4001,3.4620,6322,6244,1.273430,1.257718,0.015711
4042,3.5030,6292,6217,1.267387,1.252280,0.015107
4083,3.5440,6272,6198,1.263358,1.248453,0.014906
4124,3.5850,6250,6316,1.258927,1.272221,-0.013294
4165,3.6260,6339,6266,1.276854,1.262150,0.014704
4206,3.6670,6322,6242,1.273430,1.257316,0.016114
4247,3.7080,6294,6232,1.267790,1.255301,0.012489
4288,3.7490,6268,6204,1.262553,1.249661,0.012891
4329,3.7900,6258,6284,1.260538,1.265775,-0.005237
4371,3.8320,6337,6262,1.276451,1.261344,0.015107
4412,3.8730,6314,6240,1.271818,1.256913,0.014906
4453,3.9140,6293,6216,1.267588,1.252078,0.015510
4494,3.9550,6276,6195,1.264164,1.247848,0.016316
4535,3.9960,6274,6303,1.263761,1.269603,-0.005841
4576,4.0370,6330,6256,1.275041,1.260136,0.014906
4617,4.0780,6314,6240,1.271818,1.256913,0.014906
4658,4.1190,6292,6217,1.267387,1.252280,0.015107
4700,4.1610,6272,6190,1.263358,1.246841,0.016517
4741,4.2020,6248,6310,1.258524,1.271013,-0.012489
4782,4.2430,6334,6258,1.275847,1.260538,0.015309
4823,4.2840,6318,6241,1.272624,1.257114,0.015510
4864,4.3250,6294,6192,1.267790,1.247244,0.020546
4905,4.3660,6320,6218,1.273027,1.252481,0.020546
4946,4.4070,6265,6177,1.261948,1.244223,0.017726
4987,4.4480,6289,6208,1.266783,1.250467,0.016316
