t_us,t_ms_from_toggle,rawPos,rawNeg,posV,negV,diffV
2066,1.5270,6300,6217,1.268998,1.252280,0.016719
2107,1.5680,6275,6204,1.263963,1.249661,0.014301
2148,1.6090,6260,6318,1.260941,1.272624,-0.011683
2189,1.6500,6340,6266,1.277055,1.262150,0.014906
2230,1.6910,6322,6242,1.273430,1.257316,0.016114
2271,1.7320,6305,6229,1.270005,1.254697,0.015309
2312,1.7730,6289,6204,1.266783,1.249661,0.017121
2353,1.8140,6266,6251,1.262150,1.259128,0.003021
2395,1.8560,6340,6262,1.277055,1.261344,0.015711
2436,1.8970,6309,6244,1.270811,1.257718,0.013093
2477,1.9380,6309,6225,1.270811,1.253891,0.016920
2518,1.9790,6290,6210,1.266984,1.250870,0.016114
2559,2.0200,6272,6180,1.263358,1.244827,0.018531
2600,2.0610,6384,6275,1.285918,1.263963,0.021956
2641,2.1020,6336,6256,1.276250,1.260136,0.016114
2682,2.1430,6322,6234,1.273430,1.255704,0.017726
2724,2.1850,6299,6216,1.268797,1.252078,0.016719
2765,2.2260,6280,6194,1.264970,1.247647,0.017323
2806,2.2670,6264,6312,1.261747,1.271415,-0.009669
2847,2.3080,6347,6257,1.278465,1.260337,0.018129
2888,2.3490,6288,6267,1.266581,1.262351,0.004230
2929,2.3900,6318,6226,1.272624,1.254093,0.018531
2970,2.4310,6297,6260,1.268394,1.260941,0.007453
3014,2.4750,6323,6242,1.273631,1.257316,0.016316
3055,2.5160,6305,6222,1.270005,1.253287,0.016719
3096,2.5570,6290,6202,1.266984,1.249258,0.017726
3137,2.5980,6265,6312,1.261948,1.271415,-0.009467
3179,2.6400,6349,6266,1.278868,1.262150,0.016719
3220,2.6810,6329,6246,1.274840,1.258121,0.016719
3261,2.7220,6317,6228,1.272423,1.254496,0.017927
3302,2.7630,6293,6216,1.267588,1.252078,0.015510
3343,2.8040,6272,6193,1.263358,1.247446,0.015913
3384,2.8450,6272,6287,1.263358,1.266380,-0.003021
3425,2.8860,6341,6252,1.277257,1.259330,0.017927
3466,2.9270,6316,6232,1.272221,1.255301,0.016920
3508,2.9690,6304,6214,1.269804,1.251676,0.018129
3549,3.0100,6282,6198,1.265373,1.248453,0.016920
3590,3.0510,6261,6309,1.261143,1.270811,-0.009669
3631,3.0920,6336,6262,1.276250,1.261344,0.014906
3672,3.1330,6320,6240,1.273027,1.256913,0.016114
3713,3.1740,6304,6226,1.269804,1.254093,0.015711
3754,3.2150,6286,6200,1.266178,1.248856,0.017323
3795,3.2560,6264,6152,1.261747,1.239187,0.022560
3837,3.2980,6351,6263,1.279271,1.261546,0.017726
3878,3.3390,6298,6198,1.268595,1.248453,0.020143
3919,3.3800,6332,6228,1.275444,1.254496,0.020949
3960,3.4210,6297,6208,1.268394,1.250467,0.017927
4002,3.4630,6298,6216,1.268595,1.252078,0.016517
4043,3.5040,6278,6197,1.264567,1.248251,0.016316
4085,3.5460,6264,6310,1.261747,1.271013,-0.009266
4126,3.5870,6340,6262,1.277055,1.261344,0.015711
4167,3.6280,6322,6243,1.273430,1.257517,0.015913
4208,3.6690,6312,6225,1.271415,1.253891,0.017524
4249,3.7100,6304,6201,1.269804,1.249057,0.020747
4290,3.7510,6278,6180,1.264567,1.244827,0.019740
4331,3.7920,6393,6267,1.287731,1.262351,0.025380
4372,3.8330,6350,6256,1.279070,1.260136,0.018934
4413,3.8740,6330,6230,1.275041,1.254898,0.020143
4455,3.9160,6308,6216,1.270610,1.252078,0.018531
4496,3.9570,6290,6193,1.266984,1.247446,0.019539
4537,3.9980,6394,6303,1.287933,1.269603,0.018330
4578,4.0390,6352,6256,1.279473,1.260136,0.019337
4619,4.0800,6331,6237,1.275243,1.256308,0.018934
4660,4.1210,6309,6217,1.270811,1.252280,0.018531
4701,4.1620,6290,6192,1.266984,1.247244,0.019740
4742,4.2030,6312,6310,1.271415,1.271013,0.000403
4784,4.2450,6354,6260,1.279875,1.260941,0.018934
4825,4.2860,6333,6244,1.275645,1.257718,0.017927
4866,4.3270,6310,6190,1.271013,1.246841,0.024171
4907,4.3680,6337,6220,1.276451,1.252884,0.023567
4948,4.4090,6282,6184,1.265373,1.245633,0.019740
4989,4.4500,6304,6216,1.269804,1.252078,0.017726
