t_us,t_ms_from_toggle,rawPos,rawNeg,posV,negV,diffV
1487,0.9480,6369,6268,1.282897,1.262553,0.020344
1528,0.9890,6312,6252,1.271415,1.259330,0.012086
1569,1.0300,6294,6229,1.267790,1.254697,0.013093
1610,1.0710,6272,6212,1.263358,1.251273,0.012086
1652,1.1130,6245,6306,1.257920,1.270207,-0.012287
1693,1.1540,6327,6266,1.274437,1.262150,0.012287
1734,1.1950,6316,6245,1.272221,1.257920,0.014301
1775,1.2360,6288,6228,1.266581,1.254496,0.012086
1816,1.2770,6266,6198,1.262150,1.248453,0.013697
1857,1.3180,6240,6268,1.256913,1.262553,-0.005640
1898,1.3590,6273,6186,1.263560,1.246036,0.017524
1939,1.4000,6308,6248,1.270610,1.258524,0.012086
1981,1.4420,6280,6232,1.264970,1.255301,0.009669
2021,1.4820,6264,6208,1.261747,1.250467,0.011280
2063,1.5240,6242,6194,1.257316,1.247647,0.009669
2104,1.5650,6335,6261,1.276048,1.261143,0.014906
2145,1.6060,6300,6240,1.268998,1.256913,0.012086
2186,1.6470,6278,6226,1.264567,1.254093,0.010474
2227,1.6880,6252,6204,1.259330,1.249661,0.009669
2268,1.7290,6236,6314,1.256107,1.271818,-0.015711
2309,1.7700,6319,6261,1.272825,1.261143,0.011683
2350,1.8110,6284,6244,1.265775,1.257718,0.008057
2391,1.8520,6276,6223,1.264164,1.253488,0.010676
2433,1.8940,6262,6193,1.261344,1.247446,0.013899
2474,1.9350,6232,6196,1.255301,1.248050,0.007251
2515,1.9760,6327,6266,1.274437,1.262150,0.012287
2556,2.0170,6294,6244,1.267790,1.257718,0.010071
2597,2.0580,6288,6226,1.266581,1.254093,0.012489
2638,2.0990,6259,6196,1.260740,1.248050,0.012690
2679,2.1400,6237,6256,1.256308,1.260136,-0.003827
2720,2.1810,6331,6268,1.275243,1.262553,0.012690
2762,2.2230,6306,6240,1.270207,1.256913,0.013294
2803,2.2640,6280,6224,1.264970,1.253690,0.011280
2844,2.3050,6262,6202,1.261344,1.249258,0.012086
2885,2.3460,6312,6228,1.271415,1.254496,0.016920
2926,2.3870,6241,6265,1.257114,1.261948,-0.004834
2967,2.4280,6304,6192,1.269804,1.247244,0.022560
3011,2.4720,6360,6269,1.281084,1.262754,0.018330
3052,2.5130,6306,6252,1.270207,1.259330,0.010877
3093,2.5540,6285,6232,1.265977,1.255301,0.010676
3134,2.5950,6266,6217,1.262150,1.252280,0.009870
3175,2.6360,6243,6188,1.257517,1.246438,0.011079
3217,2.6780,6266,6287,1.262150,1.266380,-0.004230
3258,2.7190,6305,6256,1.270005,1.260136,0.009870
3299,2.7600,6282,6240,1.265373,1.256913,0.008460
3340,2.8010,6252,6210,1.259330,1.250870,0.008460
3381,2.8420,6236,6190,1.256107,1.246841,0.009266
3422,2.8830,6297,6287,1.268394,1.266380,0.002014
3463,2.9240,6302,6256,1.269401,1.260136,0.009266
3504,2.9650,6274,6232,1.263761,1.255301,0.008460
3546,3.0070,6256,6212,1.260136,1.251273,0.008863
3587,3.0480,6230,6185,1.254898,1.245834,0.009064
3628,3.0890,6352,6270,1.279473,1.262956,0.016517
3669,3.1300,6290,6246,1.266984,1.258121,0.008863
3710,3.1710,6268,6229,1.262553,1.254697,0.007856
3751,3.2120,6250,6205,1.258927,1.249863,0.009064
3792,3.2530,6230,6278,1.254898,1.264567,-0.009669
3833,3.2940,6319,6266,1.272825,1.262150,0.010676
3875,3.3360,6272,6198,1.263358,1.248453,0.014906
3916,3.3770,6296,6228,1.268193,1.254496,0.013697
3957,3.4180,6256,6208,1.260136,1.250467,0.009669
4001,3.4620,6276,6236,1.264164,1.256107,0.008057
4042,3.5030,6258,6208,1.260538,1.250467,0.010071
4083,3.5440,6230,6192,1.254898,1.247244,0.007654
4124,3.5850,6344,6279,1.277861,1.264768,0.013093
4165,3.6260,6298,6254,1.268595,1.259733,0.008863
4206,3.6670,6278,6225,1.264567,1.253891,0.010676
4247,3.7080,6248,6208,1.258524,1.250467,0.008057
4288,3.7490,6236,6182,1.256107,1.245230,0.010877
4329,3.7900,6340,6275,1.277055,1.263963,0.013093
4371,3.8320,6291,6248,1.267185,1.258524,0.008661
4412,3.8730,6268,6233,1.262553,1.255503,0.007050
4453,3.9140,6246,6205,1.258121,1.249863,0.008259
4494,3.9550,6224,6198,1.253690,1.248453,0.005237
4535,3.9960,6302,6261,1.269401,1.261143,0.008259
4576,4.0370,6274,6240,1.263761,1.256913,0.006849
4617,4.0780,6252,6220,1.259330,1.252884,0.006446
4658,4.1190,6230,6193,1.254898,1.247446,0.007453
4700,4.1610,6205,6318,1.249863,1.272624,-0.022761
4741,4.2020,6285,6262,1.265977,1.261344,0.004633
4782,4.2430,6268,6242,1.262553,1.257316,0.005237
4823,4.2840,6251,6220,1.259128,1.252884,0.006244
4864,4.3250,6216,6265,1.252078,1.261948,-0.009870
4905,4.3660,6237,6184,1.256308,1.245633,0.010676
4946,4.4070,6283,6256,1.265574,1.260136,0.005439
4987,4.4480,6202,6208,1.249258,1.250467,-0.001209
